country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,product_no,atc_code,marketing_auth_holder,agent,shortage_start,estimated_end,notified_date,status,recommendations,scraped_at
IS,Iceland,Lyfjastofnun,Voriconazole Accord,Voriconazolum INN,200 mg,30 stk.,Filmuhúðuð tafla,495637,J02AC03,Accord Healthcare S.L.U.,,2026-03-02,2026-03-03,2026-02-17,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.423537
IS,Iceland,Lyfjastofnun,Efavirenz/Emtricitabine/Tenofovir disoproxil Zentiva,"Efavirenzum INN, Emtricitabinum INN, Tenofovirum INN disoproxil fosfat",600 mg/200 mg/245 mg,30 stk.,Filmuhúðuð tafla,524532,J05AR06,Zentiva k.s.*,,2026-03-02,2026-04-01,2026-02-10,shortage,"Sérpöntun / útboðslyf. Alvogen hefur útvegað undanþágulyfið Efavir 600/200/245 mg 30 stk. töflur,  vnr. 962253.",2026-03-12T16:36:17.423537
IS,Iceland,Lyfjastofnun,Nitroglycerin DAK,Glyceryl trinitrate,"0,5 mg",100 stk.,Tungurótartafla,050292,C01DA02,Orifarm Healthcare A/S,Artasan ehf,2026-03-02,2026-03-13,2026-02-20,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.423537
IS,Iceland,Lyfjastofnun,Metoprolol Alvogen,Metoprololum INN tartrat,100 mg,100 stk.,Tafla,156925,C07AB02,Alvogen ehf.,,2026-03-02,2100-12-31,2026-01-02,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.423537
IS,Iceland,Lyfjastofnun,Eplerenone Alvogen,Eplerenonum INN,25 mg,30 stk.,Filmuhúðuð tafla,579932,C03DA04,Alvogen ehf.,,2026-03-02,2026-03-13,2026-01-29,shortage,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.439528
IS,Iceland,Lyfjastofnun,Zadenvi,Denosumabum INN,60 mg,1 ml,"Stungulyf, lausn í áfylltri sprautu",035346,M05BX04,Zentiva k.s.*,,2026-03-02,2026-03-18,2026-03-02,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.439528
IS,Iceland,Lyfjastofnun,Niapelf,Paliperidonum INN,75 mg,1 stk.,"Stungulyf, forðadreifa",451383,N05AX13,Neuraxpharm Pharmaceuticals S.L.,Neuraxpharm Sweden AB,2026-03-02,2026-04-20,2026-02-18,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.439528
IS,Iceland,Lyfjastofnun,Glypressin,Terlipressinum INN  acetat,1 mg/hgl.,1 mg,"Stungulyfsstofn og leysir, lausn",031942,H01BA04,Ferring Lægemidler A/S,,2026-03-01,2026-03-01,2026-01-30,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.450030
IS,Iceland,Lyfjastofnun,Betmiga,Mirabegronum INN,50 mg,90 stk.,Forðatafla,409927,G04BD12,Astellas Pharma Europe B.V.,Vistor hf,2026-03-01,2026-03-24,2026-02-13,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.450030
IS,Iceland,Lyfjastofnun,Ofev,Nintedanibum INN,100 mg,60 x 1 stk.,Mjúkt hylki,197927,L01EX09,Boehringer Ingelheim International GmbH*,Vistor hf,2026-03-01,2026-03-09,2026-02-20,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.455557
IS,Iceland,Lyfjastofnun,Zubsolv,"Buprenorphinum INN hýdróklóríð, Naloxonum INN hýdróklóríð","5,7 mg/1,4 mg",28 stk.,Tungurótartafla,138133,N07BC51,Accord Healthcare S.L.U.,,2026-03-01,2026-03-22,2026-03-02,shortage,"Undanþágulyf hefur verið útvegað. Heildsalan Distica hefur útvegað undanþágulyf: 
961427 Buprenorfina Naloxona tungurótartöflur
965086 Buprenorfina Naloxona tungurótartöflur",2026-03-12T16:36:17.461918
IS,Iceland,Lyfjastofnun,Zubsolv,"Buprenorphinum INN hýdróklóríð, Naloxonum INN hýdróklóríð","5,7 mg/1,4 mg",28 stk.,Tungurótartafla,138133,N07BC51,Accord Healthcare S.L.U.,,2026-03-01,2026-03-22,2026-03-02,shortage,"Undanþágulyf hefur verið útvegað. Heildsalan Distica hefur útvegað undanþágulyf: 
961427 Buprenorfina Naloxona tungurótartöflur
965086 Buprenorfina Naloxona tungurótartöflur",2026-03-12T16:36:17.461918
IS,Iceland,Lyfjastofnun,Zubsolv,"Buprenorphinum INN hýdróklóríð, Naloxonum INN hýdróklóríð","8,6 mg /2,1 mg",28 stk.,Tungurótartafla,534097,N07BC51,Accord Healthcare S.L.U.,,2026-03-01,2026-03-22,2026-03-02,shortage,"Undanþágulyf hefur verið útvegað. Heildsalan Distica hefur útvegað undanþágulyf: 
961427 Buprenorfina Naloxona tungurótartöflur
965086 Buprenorfina Naloxona tungurótartöflur",2026-03-12T16:36:17.461918
IS,Iceland,Lyfjastofnun,Zubsolv,"Naloxonum INN hýdróklóríð, Buprenorphinum INN hýdróklóríð","1,4 mg /0,36 mg",28 stk.,Tungurótartafla,599107,N07BC51,Accord Healthcare S.L.U.,,2026-03-01,2026-03-22,2026-03-02,shortage,"Undanþágulyf hefur verið útvegað. Heildsalan Distica hefur útvegað undanþágulyf, 961427 - Buprenorfina Naloxona tungurótartöflur.",2026-03-12T16:36:17.471946
IS,Iceland,Lyfjastofnun,"Engemycin, vet.",Oxytetracyclinum INN hýdróklóríð,100 mg/ml,100 ml,"Stungulyf, lausn",064402,QJ01AA06,Intervet International B.V.*,Vistor hf,2026-03-01,2026-03-22,2026-02-16,shortage,Undanþágulyf hefur verið útvegað.,2026-03-12T16:36:17.475154
IS,Iceland,Lyfjastofnun,Nezeril,Oxymetazolinum INN hýdróklóríð,"0,25 mg/ml",7.5 ml,"Nefúði, lausn",191403,R01AA05,Perrigo Sverige AB,Vistor hf,2026-03-01,2026-03-04,2026-02-19,resolved,"Aðrir styrkleikar og lyfjaform eru á markaði / fáanlegir. Nezeril 0,25 mg/ml nefdropar eru fáanlegir",2026-03-12T16:36:17.475496
IS,Iceland,Lyfjastofnun,Tramadol Krka,Tramadol hydrochloride,150 mg,100 stk.,Forðatafla,589302,N02AX02,"Krka, d.d., Novo mesto",,2026-03-01,2026-05-05,2026-01-07,shortage,Samhliða innflutt lyf er á markaði / fáanlegt.,2026-03-12T16:36:17.481969
IS,Iceland,Lyfjastofnun,Moventig,Naloxegolum INN oxalat,25 mg,30x1 stk.,Filmuhúðuð tafla,059012,A06AH03,Grünenthal GmbH*,,2026-03-01,2029-11-01,2025-06-24,shortage,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt.,2026-03-12T16:36:17.484970
IS,Iceland,Lyfjastofnun,Rabeprazol Actavis,Rabeprazolum INN natríum,10 mg,100 stk.,Magasýruþolin tafla,468996,A02BC04,Actavis Group PTC ehf.,Teva Pharma Iceland ehf.*,2026-02-28,2026-04-09,2026-01-26,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.487969
IS,Iceland,Lyfjastofnun,Vectibix,Panitumumabum INN,20 mg/ml,5 ml,"Innrennslisþykkni, lausn",483104,L01FE02,Amgen Europe B.V.*,Vistor hf,2026-02-27,2026-02-27,2026-02-17,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:17.492008
IS,Iceland,Lyfjastofnun,Vivelle dot,Estradiol,"37,5 míkróg",8 stk.,Forðaplástur,404014,G03CA03,Sandoz A/S,,2026-02-27,2026-03-23,2026-02-24,shortage,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.495725
IS,Iceland,Lyfjastofnun,Glimeryl,Glimepiride,1 mg,90 stk.,Tafla,046405,A10BB12,Teva B.V.*,Teva Pharma Iceland ehf.*,2026-02-27,2026-04-01,2026-01-09,shortage,"Undanþágulyf hefur verið útvegað. Lyfjastofnun hefur heimilað lyfjafræðingum að breyta ávísun á lyfið í skorti í undanþágulyfið Glimepirid 1 mg 120 stk. töflur, vnr. 991366. Undanþágulyfið er í þýskum pakkningum og það er heildsalan Parlogis sem flytur inn lyfið.",2026-03-12T16:36:17.498779
IS,Iceland,Lyfjastofnun,Jext,Adrenalinum bítartrat (Epinephrinum INN bítartrat),300 míkróg,"0,3 ml","Stungulyf, lausn í áfylltum lyfjapenna",183660,C01CA24,ALK-Abelló A/S,Vistor hf,2026-02-27,2026-03-04,2026-02-13,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.502815
IS,Iceland,Lyfjastofnun,Furosemide Kalceks,Furosemidum INN,10 mg/ml,2 ml,"Stungulyf/innrennslislyf, lausn",083846,C03CA01,Kalceks AS,,2026-02-27,2026-03-31,2026-02-25,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.506397
IS,Iceland,Lyfjastofnun,Hydromed,Hydrochlorothiazide,"12,5 mg",100 stk.,Tafla,483968,C03AA03,EQL Pharma AB,Vistor hf,2026-02-27,2026-04-09,2026-02-12,shortage,Aðrir styrkleikar og pakkningastærðir eru á markaði / fáanlegir. Hydromed er fáanlegt sem 25 mg töflur með deiliskoru á annari hliðinni. Töflunni má skipta í jafna skammta.,2026-03-12T16:36:17.509397
IS,Iceland,Lyfjastofnun,Nicotinell Mint,Nicotinum bítartrat,1 mg,36 stk.,Munnsogstafla,124356,N07BA01,Dr. Reddy's Netherlands B.V.,Artasan ehf,2026-02-27,2026-02-27,2026-02-10,resolved,Aðrir styrkleikar og pakkningastærðir eru á markaði / fáanlegir.,2026-03-12T16:36:17.513397
IS,Iceland,Lyfjastofnun,Flúoróúracil Accord,Fluorouracilum INN,50 mg/ml,100 ml,"Stungulyf/innrennslislyf, lausn",586959,L01BC02,Accord Healthcare B.V.,,2026-02-27,2026-03-22,2026-01-23,shortage,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:17.513397
IS,Iceland,Lyfjastofnun,Celebra,Celecoxibum INN,100 mg,100 stk.,Hart hylki,390971,M01AH01,Viatris ApS,Icepharma hf.*,2026-02-27,2026-03-30,2026-02-27,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.513397
IS,Iceland,Lyfjastofnun,Atenolol Viatris,Atenololum INN,25 mg,250 stk.,Filmuhúðuð tafla,195040,C07AB03,Viatris Limited,Icepharma hf,2026-02-26,2026-04-30,2026-02-19,shortage,Undanþágulyf hefur verið útvegað. Undanþágulyf vnr 990053 Atenolol Parlogis 25 mg 100 stk á að vera fáanlegt hjá Parlogis,2026-03-12T16:36:17.513397
IS,Iceland,Lyfjastofnun,Cubicin,Daptomycinum INN,350 mg,350 mg,"Stungulyfs-/innrennslisstofn, lausn",061961,J01XX09,Merck Sharp & Dohme B.V.*,Vistor hf,2026-02-26,2026-02-26,2026-01-22,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.513397
IS,Iceland,Lyfjastofnun,Gabapentin Sandoz,Gabapentinum INN,300 mg,100 stk.,Hart hylki,397458,N02BF01,Sandoz A/S*,,2026-02-26,2026-03-13,2026-01-16,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.529524
IS,Iceland,Lyfjastofnun,Xeplion,Paliperidonum INN palmítat,100 mg,100 mg,"Stungulyf, forðadreifa",409745,N05AX13,Janssen-Cilag International NV*,Vistor hf,2026-02-26,2026-02-26,2026-01-17,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.529524
IS,Iceland,Lyfjastofnun,Tecvayli,Teclistamabum INN,90 mg/ml,"1,7 ml","Stungulyf, lausn",436579,L01FX24,Janssen-Cilag International NV*,Vistor hf,2026-02-26,2026-02-26,2026-02-13,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.529524
IS,Iceland,Lyfjastofnun,Spiolto Respimat,"Tiotropii bromidum INN, Olodaterolum INN hýdróklóríð","2,5/2,5 míkróg",30 skammtar,Innöndunarlausn,561745,R03AL06,Boehringer Ingelheim International GmbH*,Vistor hf,2026-02-26,2026-02-26,2026-02-06,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.529524
IS,Iceland,Lyfjastofnun,Vivelle dot,Estradiol,25 míkróg,8 stk.,Forðaplástur,042173,G03CA03,Sandoz A/S,,2026-02-26,2026-03-23,2026-02-24,shortage,"Undanþágulyf hefur verið útvegað. Lyfjastofnun hefur heimilað lyfjafræðingum að breyta ávísun á lyfið í skorti í undanþágulyfin: Estramon trandermales 25 mcg/24 klst 24 stk.  vnr. 960961og/eða Estramon 25 mcg/sólahr. 6 stk. plástrar, vnr. 995863. 
Bæði undanþágulyfin eru í þýskum pakkningum",2026-03-12T16:36:17.529524
IS,Iceland,Lyfjastofnun,Dupixent,Dupilumabum INN,200 mg,"1,14 ml","Stungulyf, lausn í áfylltri sprautu",183645,D11AH05,Sanofi Winthrop Industrie,Vistor hf,2026-02-26,2026-03-10,2026-01-14,resolved,Önnur lyfjaform eru á markaði / fáanleg.,2026-03-12T16:36:17.545534
IS,Iceland,Lyfjastofnun,EDURANT,Rilpivirinum INN hýdróklóríð,25 mg,30 stk.,Filmuhúðuð tafla,189148,J05AG05,Janssen-Cilag International NV*,Vistor hf,2026-02-26,2026-02-26,2026-02-07,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.545534
IS,Iceland,Lyfjastofnun,Blincyto,Blinatumomabum INN,"38,5 míkróg",1 stk.,"Stofn fyrir innrennslisþykkni, lausn og lausn fyrir innrennslislyf, lausn",177099,L01FX07,Amgen Europe B.V.*,Vistor hf,2026-02-26,2026-02-25,2026-02-27,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:17.545534
IS,Iceland,Lyfjastofnun,Buccolam,Midazolamum INN hýdróklóríð,10 mg,2 ml,Munnholslausn,450537,N05CD08,Neuraxpharm Pharmaceuticals S.L.,,2026-02-26,2026-03-19,2026-02-26,shortage,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.545534
IS,Iceland,Lyfjastofnun,Bactroban,Mupirocinum INN,20 mg/g,15 g,Smyrsli,545681,D06AX09,GlaxoSmithKline Pharma A/S,Vistor hf,2026-02-25,2026-04-06,2026-02-11,shortage,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt. Ekki eru til smyrsli með sama virka innihaldsefni en önnur markaðsett lyf eins og t.d. Fucindin krem/smyrsli er fáanlegt.,2026-03-12T16:36:17.545534
IS,Iceland,Lyfjastofnun,Lonsurf,"Tipiracilum INN hýdróklóríð, Trifluridinum INN","20 mg/8,19 mg",60 stk.,Filmuhúðuð tafla,389330,L01BC59,Les Laboratoires Servier*,Icepharma hf.*,2026-02-25,2026-03-11,2026-02-25,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.561488
IS,Iceland,Lyfjastofnun,Rivaroxaban Zentiva,Rivaroxabanum INN,10 mg,100 stk.,Filmuhúðuð tafla,554571,B01AF01,Zentiva k.s.*,,2026-02-25,2026-03-09,2026-02-25,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.561488
IS,Iceland,Lyfjastofnun,Soluprick SQ (House Dust Mites),"Dermatophagoides pteronyssinus, Dermatophagoides farinae",10 HEP,2 ml,"Húðstungupróf, lausn",024670,V04CL,ALK-Abelló A/S,Vistor hf,2026-02-25,2026-02-25,2026-01-13,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:17.561488
IS,Iceland,Lyfjastofnun,Nicotinell,Nicotinum INN,14 mg/24 klst.,21 stk.,Forðaplástur,168778,N07BA01,Dr. Reddy's Netherlands B.V.,,2026-02-25,2026-02-25,2026-02-06,resolved,Aðrir styrkleikar og pakkningastærðir eru á markaði / fáanlegir.,2026-03-12T16:36:17.561488
IS,Iceland,Lyfjastofnun,Ursochol,Acidum ursodeoxycholicum INN,250 mg,100 stk.,Hart hylki,444765,A05AA02,Orifarm Generics A/S,Artasan ehf,2026-02-24,2026-03-10,2026-02-13,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:17.577492
IS,Iceland,Lyfjastofnun,Pentasa Sachet,Mesalazinum INN,1 g,150 stk.,Forðakyrni,118612,A07EC02,Ferring Lægemidler A/S,Vistor hf,2026-02-24,2026-03-23,2025-11-25,shortage,Aðrir styrkleikar og lyfjaform eru á markaði / fáanlegir.,2026-03-12T16:36:17.581085
IS,Iceland,Lyfjastofnun,Panodil,Paracetamolum INN,500 mg,30 stk.,Filmuhúðuð tafla,464164,N02BE01,Haleon Denmark ApS,Artasan ehf,2026-02-24,2026-02-24,2025-12-13,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.585098
IS,Iceland,Lyfjastofnun,Ondansetron Bluefish,Ondansetronum INN hýdróklóríð,8 mg,10 stk.,Filmuhúðuð tafla,142266,A04AA01,Bluefish Pharmaceuticals AB,Artasan ehf,2026-02-24,2026-02-24,2026-01-30,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.587104
IS,Iceland,Lyfjastofnun,Buvidal,Buprenorphinum INN,96 mg,"0,27 ml","Stungulyf, forðalausn",118046,N07BC01,Camurus AB,,2026-02-24,2026-02-24,2026-02-06,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.591118
IS,Iceland,Lyfjastofnun,Trajenta,Linagliptinum INN,5 mg,30 x 1 stk.,Filmuhúðuð tafla,091493,A10BH05,Boehringer Ingelheim International GmbH*,Vistor hf,2026-02-24,2026-02-24,2026-01-06,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.595366
IS,Iceland,Lyfjastofnun,Klyx,"Docusatum natricum INN, Sorbitolum",,240 ml,Endaþarmslausn,371583,A06AG10,Ferring Lægemidler A/S (F),Ferring Lægemidler A/S,2026-02-24,2026-03-23,2026-02-19,shortage,Aðrir styrkleikar eru á markaði / fáanlegir. Klyx 120 ml *10 er fáanlegt hjá heildsölunni Distica.,2026-03-12T16:36:17.598450
IS,Iceland,Lyfjastofnun,Locoid,Hydrocortisonum INN bútýrat,1 mg/g,30 g,Krem,400422,D07AB02,CHEPLAPHARM Arzneimittel GmbH,,2026-02-24,2026-02-24,2026-02-06,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.599550
IS,Iceland,Lyfjastofnun,Gamunex,HUMAN NORMAL IMMUNOGLOBULIN (IV),100 mg/ml,200 ml,"Innrennslislyf, lausn",176559,J06BA02,Grifols Deutschland GmbH*,,2026-02-24,2026-03-19,2026-02-10,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.605355
IS,Iceland,Lyfjastofnun,Ondansetron Bluefish,Ondansetronum INN hýdróklóríð,8 mg,15 stk.,Filmuhúðuð tafla,571158,A04AA01,Bluefish Pharmaceuticals AB,Artasan ehf,2026-02-24,2026-02-24,2026-02-02,resolved,Aðrir styrkleikar og pakkningastærðir eru á markaði / fáanlegir.,2026-03-12T16:36:17.605355
IS,Iceland,Lyfjastofnun,Grazax,Phleum pratense,75.000 SQ-T,100 stk.,Frostþurrkuð tungurótartafla,025736,V01AA02,ALK-Abelló A/S,Vistor hf,2026-02-23,2026-03-04,2026-02-03,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.612235
IS,Iceland,Lyfjastofnun,Gamunex,HUMAN NORMAL IMMUNOGLOBULIN (IV),100 mg/ml,400 ml,"Innrennslislyf, lausn",452480,J06BA02,Grifols Deutschland GmbH*,,2026-02-23,2026-03-31,2026-02-23,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.618276
IS,Iceland,Lyfjastofnun,Dexamethasone Teva,Dexamethasonum INN natríumfosfat,4 mg/ml,1 ml,"Stungulyf, lausn",117742,H02AB02,Teva B.V.*,Teva Pharma Iceland ehf.*,2026-02-23,2026-03-06,2026-02-10,resolved,Samheitalyf er á markaði / fáanlegt. Dexamethasone hamelen 4 mg/ml 1 ml *10 stk. er fáanlegt,2026-03-12T16:36:17.625280
IS,Iceland,Lyfjastofnun,Glucos Fresenius Kabi,Glucosum,500 mg/ml,500 ml,"Innrennslislyf, lausn",469480,B05BA03,Fresenius Kabi AB,Vistor hf,2026-02-23,2026-03-23,2026-02-23,shortage,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.631097
IS,Iceland,Lyfjastofnun,Methylphenidate Sandoz,Methylphenidatum INN hýdróklóríð,18 mg,30 stk.,Forðatafla,589893,N06BA04,Sandoz A/S*,Artasan ehf,2026-02-22,2026-03-17,2026-02-04,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.634127
IS,Iceland,Lyfjastofnun,GlucaGen,Glucagonum INN hýdróklóríð,1 mg,1 stk.,"Stungulyfsstofn og leysir, lausn",443325,H04AA01,Novo Nordisk A/S*,Vistor hf,2026-02-21,2026-02-21,2026-02-03,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.638097
IS,Iceland,Lyfjastofnun,Buvidal,Buprenorphinum INN,24 mg,"0,48 ml","Stungulyf, forðalausn",088677,N07BC01,Camurus AB,,2026-02-21,2026-02-21,2026-01-17,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.641096
IS,Iceland,Lyfjastofnun,Gaviscon,"Aluminium hydroxide, Sodium hydrogen carbonate, ALGINIC ACID",,120 stk.,Tuggutafla,089094,A02BX13,Nordic Drugs AB,Vistor hf,2026-02-20,2026-04-20,2026-01-20,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.645095
IS,Iceland,Lyfjastofnun,DuoResp Spiromax,"Budesonidum INN, Formoterolum INN fúmarat","160 míkróg/4,5 míkróg",120 skammtar,Innöndunarduft,186615,R03AK07,Teva Pharma B.V.,Alvogen ehf.,2026-02-20,2026-03-31,2026-02-23,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:17.646096
IS,Iceland,Lyfjastofnun,Entresto,"Valsartanum INN, Sacubitrilum INN",15 mg/16 mg,60 stk.,Kyrni í hylki sem á að opna,097280,C09DX04,Novartis Europharm Limited*,Vistor hf,2026-02-20,2026-02-20,2026-01-20,resolved,Aðrir styrkleikar og lyfjaform eru á markaði / fáanlegir.,2026-03-12T16:36:17.646096
IS,Iceland,Lyfjastofnun,Tecfidera,Dimethylis fumaras INN,120 mg,14 stk.,Magasýruþolið hart hylki,392438,L04AX07,Biogen Netherlands B.V.,Icepharma hf.*,2026-02-20,2026-03-11,2026-02-20,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.646096
IS,Iceland,Lyfjastofnun,Invega,Paliperidonum INN,6 mg,28 stk.,Forðatafla,095680,N05AX13,Janssen-Cilag International NV*,Vistor hf,2026-02-19,2026-02-20,2025-12-20,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:17.646096
IS,Iceland,Lyfjastofnun,Lacosamide Accord,Lacosamidum INN,100 mg,56 stk.,Filmuhúðuð tafla,082976,N03AX18,Accord Healthcare S.L.U.,,2026-02-19,2026-05-14,2026-01-10,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.646096
IS,Iceland,Lyfjastofnun,Esomeprazol Actavis,Esomeprazolum INN magnesíum díhýdrat,40 mg,100 stk.,Magasýruþolin tafla,194672,A02BC05,Actavis Group PTC ehf.,Teva Pharma Iceland ehf.*,2026-02-19,2026-04-20,2026-01-08,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:17.662055
IS,Iceland,Lyfjastofnun,Zonegran,Zonisamidum INN,25 mg,56 stk.,Hart hylki,027586,N03AX15,Amdipharm Limited*,Amdipharm Ltd,2026-02-19,2026-02-26,2026-02-20,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.662055
IS,Iceland,Lyfjastofnun,Kesimpta,Ofatumumabum INN,20 mg,"0,4 ml","Stungulyf, lausn í áfylltum lyfjapenna",031172,L04AG12,Novartis Europharm Limited*,Vistor hf,2026-02-18,2026-02-18,2026-02-03,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:17.662055
IS,Iceland,Lyfjastofnun,Xylocain Dental adrenalin,"Adrenalinum bítartrat (Epinephrinum INN bítartrat), Lidocainum INN hýdróklóríð","20 mg/ml+12,5 míkróg/ml",1.8 ml,"Stungulyf, lausn",009945,N01BB52,DENTSPLY DeTrey GmbH*,Vistor hf,2026-02-18,2026-02-18,2026-02-16,resolved,"Önnur lyfjaform eru á markaði / fáanleg. Xylocain Dental adr. stl 20mg+12,5mcg/ml fáanlegt",2026-03-12T16:36:17.662055
IS,Iceland,Lyfjastofnun,Cotrim,"Trimethoprimum INN, Sulfamethoxazolum INN",80/400 mg,30 stk.,Tafla,584306,J01EE01,Teva B.V.*,Teva Pharma Iceland ehf.*,2026-02-18,2026-04-30,2026-01-20,shortage,Undanþágulyf hefur verið útvegað. Lyfjastofnun hefur heimilað lyfjafræðingum í apóteki að breyta ávísun á lyfið í skorti í undanþágulyfið  Co-Trimoxazole 80/400 mg 28 stk,2026-03-12T16:36:17.678182
