country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5287/002,Sandoz d.d.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Sacubitril/Valsartan Teva,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5946/007,Teva GmbH,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5286/008,Sandoz d.d.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/5 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5346/001,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Perindopril arginine/indapamide/amlodipine Krka,"Perindopril, amlodipine and indapamide",Perindoprilio argininas/Indapamidas/Amlodipinas,"10 mg/2,5 mg/10 mg",tabletės,C09BX01,LT/1/24/5458/002,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,KARDATUXAN,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5041/012,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Colhot,"Paracetamol, combinations excl. psycholeptics",Paracetamolis/Fenilefrino hidrochloridas/Askorbo rūgštis,300 mg/5 mg/20 mg,milteliai geriamajam tirpalui paketėlyje,N02BE51,LT/1/23/5195/004,Perrigo Poland Sp. z o.o.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,ERNYOM,Perindopril,tert-butilamino perindoprilis,4 mg,tabletės,C09AA04,LT/L/25/2465/001,UAB Niromed,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Perindopril arginine/amlodipine Krka,Perindopril and amlodipine,Perindoprilio argininas/Amlodipinas,10 mg/5 mg,tabletės,C09BB04,LT/1/22/4891/005,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,4 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5545/017,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5539/014,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Azitrox,Azithromycin,Azitromicinas,500 mg,plėvele dengtos tabletės,J01FA10,LT/L/14/0235/001,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,60 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5604/011,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/019,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Bisramex,ramipril and bisoprolol,Ramiprilis/Bizoprololio fumaratas,10 mg/5 mg,kietosios kapsulės,C09BX05,LT/1/25/5751/004,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5539/028,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Pediaven NN2,Combinations,"Alaninas/Argininas/Asparto rūgštis/Acetilcisteinas/Glutamo rūgštis/Glicinas/Histidinas/Izoleucinas/Leucinas/Lizinas, monohidratas/Metioninas/Fenilalaninas/Prolinas/Serinas/Taurinas/Treoninas/Triptofanas/Tirozinas/Valinas/Kalio-divandenilio fosfatas/Kalio hidroksidas/Gliukozė, monohidratas/Kalcio gliukonatas monohidratas/Magnio laktatas dihidratas/Natrio chloridas/Cinko acetatas dihidratas/Vario sulfatas pentahidratas/Natrio fluoridas/Seleno dioksidas/Mangano chloridas tetrahidratas/Kalio jodidas/Chromo chloridas heksahidratas","0,41 g/0,27 g/0,27 g/0,094 g/0,46 g/0,14 g/0,14 g/0,2 g/0,46 g/0,4 g/0,08 g/0,18 g/0,36 g/0,25 g/0,02 g/0,23 g/0,09 g/0,03 g/0,23 g/0,31 g/0,11 g/27,5 g/0,86 g/0,098 g/0,29 mg/1,93 mg/0,26 mg/49,7 µg/7,4 µg/5,4 µg/3,3 µg/3,8 µg/250 ml",infuzinis tirpalas,B05BA10,LT/1/14/3632/001,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Desmopressin Sumar,Desmopressin,Desmopresinas,120 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5210/004,Sumar Pharma ehf,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Activelle,Norethisterone and estrogen,Estradiolis/Noretisterono acetatas,"1 mg/0,5 mg",plėvele dengtos tabletės,G03FA01,LT/L/12/0121/001,"Lex ano, UAB",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Doloxital,Fentanyl,Fentanilis,50 µg/val.,transderminis pleistras,N02AB03,LT/L/25/2859/001,UAB Niromed,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Metformin hydrochloride Accord,Metformin,Metformino hidrochloridas,500 mg,plėvele dengtos tabletės,A10BA02,LT/1/21/4823/008,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ibandronic Acid Aurovitas,Ibandronic acid,Ibandrono rūgštis,150 mg,plėvele dengtos tabletės,M05BA06,LT/L/25/2845/002,UAB Niromed,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ibuprofen Zentiva,Ibuprofen,Ibuprofenas,400 mg,plėvele dengtos tabletės,M01AE01,LT/1/22/4976/005,Zentiva k.s.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Escitalopram Grindeks,Escitalopram,Escitalopramas,20 mg,plėvele dengtos tabletės,N06AB10,LT/1/23/5201/006,AS Grindeks,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Valkubit,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5956/017,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,PENTASA,Mesalazine,Mesalazinas,1 g,pailginto atpalaidavimo granulės,A07EC02,LT/L/25/2888/001,UAB Niromed,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,vitamin B12-Loges,Cyanocobalamin,Cianokobalaminas,1000 µg/2 ml,injekcinis tirpalas,B03BA01,LT/L/25/3063/002,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Sacubitril/Valsartan Polpharma,Valsartan and sacubitril,Sakubitrilas/Valsartanas,24 mg/26 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5966/003,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Perindopril arginine/amlodipine Krka,Perindopril and amlodipine,Perindoprilio argininas/Amlodipinas,5 mg/10 mg,tabletės,C09BB04,LT/1/22/4890/006,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Pazopanib Viatris,pazopanib,Pazopanibas,200 mg,plėvele dengtos tabletės,L01EX03,LT/1/24/5424/011,Viatris Limited,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Terbinafin Actavis,Terbinafine,Terbinafinas,250 mg,tabletės,D01BA02,LT/L/23/1858/003,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Adixemin [Lisdexamfetamine dimesylate STADA],Lisdexamfetamine,Lisdeksamfetamino dimezilatas,20 mg,kietosios kapsulės,N06BA12,LT/1/23/5135/002,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Lansoprol,Lansoprazole,Lansoprazolas,30 mg,skrandyje neirios kietosios kapsulės,A02BC03,LT/L/25/3090/002,UAB Niromed,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Itraconazol Actavis,Itraconazole,Itrakonazolas,100 mg,kietosios kapsulės,J02AC02,LT/L/24/2166/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Bisramex,ramipril and bisoprolol,Ramiprilis/Bizoprololio fumaratas,5 mg/5 mg,kietosios kapsulės,C09BX05,LT/1/25/5750/002,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Fraxiparine,Nadroparin,Nadroparino kalcio druska,"5700 anti-Xa TV/0,6 ml",injekcinis tirpalas,B01AB06,LT/L/21/1583/001,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Turcer,Combinations,Tikagreloras/Acetilsalicilo rūgštis,90 mg/50 mg,kietosios kapsulės,B01AC30,LT/1/25/5931/005,Zentiva k.s.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Varesta,Vortioxetine,Vortioksetinas,15 mg,plėvele dengtos tabletės,N06AX26,LT/1/24/5462/005,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/10 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5347/004,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Valsacor,Valsartan,Valsartanas,320 mg,plėvele dengtos tabletės,C09CA03,LT/L/15/0278/003,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Balutar,Perindopril and bisoprolol,Bizoprololio fumaratas/Perindoprilio argininas,10 mg/10 mg,plėvele dengtos tabletės,C09BX02,LT/1/25/5839/010,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Razarxo,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/24/5344/005,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Aripiprazol Xiromed,Aripiprazole,Aripiprazolas,15 mg,tabletės,N05AX12,LT/L/23/2009/001,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Pedismof Neo,Combinations,"Alaninas/Argininas/Asparto rūgštis/Cisteinas/Glutamo rūgštis/Glicinas/Histidinas/Izoleucinas/Leucinas/Lizinas/Metioninas/Fenilalaninas/Prolinas/Serinas/Taurinas/Treoninas/Triptofanas/Tirozinas/Valinas/Kalcio gliukonatas/Natrio glicerofosfatas/Magnio sulfatas/Kalio chloridas/Gliukozė/Sojų aliejus, rafinuotas/Trigliceridai, vidutinės grandinės/Alyvuogių aliejus, rafinuotas/Žuvų taukai, praturtinti omega-3 rūgštimis","1,2 g/0,79 g/0,79 g/0,19 g/1,4 g/0,4 g/0,4 g/0,59 g/1,3 g/1,1 g/0,25 g/0,52 g/1,1 g/0,73 g/0,057 g/0,69 g/0,27 g/0,096 g/0,69 g/2,5 g/1,1 g/0,086 g/0,67 g/50 g/3,2 g/3,2 g/2,7 g/1,6 g/500 ml",infuzinė emulsija,B05BA10,LT/1/25/5847/001,Fresenius Kabi AB,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ceftriaxone Venus Pharma,Ceftriaxone,Ceftriaksonas,1 g,milteliai injekciniam ar infuziniam tirpalui,J01DD04,LT/1/23/5292/003,Venus Pharma GmbH,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Lenvatinib Sandoz,Lenvatinib,Lenvatinibas,10 mg,kietosios kapsulės,L01EX08,LT/1/25/5874/001,Sandoz d.d.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/011,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,60 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5604/001,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Myrlosar Comp,Losartan and diuretics,Losartano kalio druska/Hidrochlorotiazidas,100 mg/25 mg,plėvele dengtos tabletės,C09DA01,LT/L/25/2309/003,UAB Niromed,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Modylan [Aporiak],Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5550/013,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ivermectin Orion,Ivermectin,Ivermektinas,3 mg,tabletės,P02CF01,LT/1/25/5877/001,Orion Corporation,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Capecitabine Zentiva k.s.,Capecitabine,Kapecitabinas,150 mg,plėvele dengtos tabletės,L01BC06,LT/1/24/5522/001,Zentiva k.s.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Rivaroxaban Orion,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5198/004,Orion Corporation,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Budesonide Teva,Budesonide,Budezonidas,"0,5 mg/2 ml",purškiamoji įkvepiamoji suspensija,R03BA02,LT/1/22/4985/008,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride GeneriNobel,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/25/5700/004,GeneriNobel GmbH,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Bosutinib MSN,bosutinib,Bozutinibas,400 mg,plėvele dengtos tabletės,L01EA04,LT/1/25/5759/002,MSN Labs Europe Limited,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Rivaroxaban Polpharma,Rivaroxaban,Rivaroksabanas,15 mg,kietosios kapsulės,B01AF01,LT/1/24/5518/004,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Fingolimod Remedica,Fingolimod,Fingolimodas,"0,5 mg",kietosios kapsulės,L04AE01,LT/1/24/5372/003,Remedica Ltd.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Pazopanib Teva,pazopanib,Pazopanibas,400 mg,plėvele dengtos tabletės,L01EX03,LT/1/22/4895/003,Teva B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ticagrelor Accord,Ticagrelor,Tikagreloras,90 mg,plėvele dengtos tabletės,B01AC24,LT/1/25/5677/004,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Provami,Other topical products for joint and muscular pain,"Uplandinių taukių (Symphytum × uplandicum) žolės skystasis ekstraktas (0,5–0,7:1)","0,1 g/g",kremas,M02AX,LT/1/24/5399/001,Dr. Theiss Naturwaren GmbH,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Cabazitaxel Fresenius Kabi,Cabazitaxel,Kabazitakselis,20 mg/ml,koncentratas infuziniam tirpalui,L01CD04,LT/1/22/5031/001,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Irsamla,Vortioxetine,Vortioksetinas,5 mg,plėvele dengtos tabletės,N06AX26,LT/1/24/5414/001,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Meropenem Anfarm,Meropenem,Meropenemas,1000 mg,milteliai injekciniam ar infuziniam tirpalui,J01DH02,LT/L/15/0300/001,"UAB ""Eletis Medica""",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Lacosamide Grindeks,Lacosamide,Lakozamidas,150 mg,plėvele dengtos tabletės,N03AX18,LT/1/25/5890/002,AS Grindeks,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,NOVYNETTE,Desogestrel and ethinylestradiol,Dezogestrelis/Etinilestradiolis,150 µg/20 µg,plėvele dengtos tabletės,G03AA09,LT/L/11/0041/001,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Enzalutamide Sandoz,Enzalutamide,Enzalutamidas,80 mg,plėvele dengtos tabletės,L02BB04,LT/1/23/5240/004,Sandoz d.d.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ondansetron STADA Arzneimittel AG,Ondansetron,Ondansetronas,4 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5784/005,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Dapagliflozin Polpharma,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/23/5159/004,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Bactrim Forte,Sulfamethoxazole and trimethoprim,Sulfametoksazolas/Trimetoprimas,800 mg/160 mg,tabletės,J01EE01,LT/L/25/3092/001,UAB Lex ano,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"80 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/25/5680/008,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Nilotinib Zentiva,nilotinib,Nilotinibas,150 mg,kietosios kapsulės,L01EA03,LT/1/24/5515/003,Zentiva k.s.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,ILPIO,Telmisartan and diuretics,Telmisartanas/Indapamidas,"80 mg/2,5 mg",tabletės,C09DA07,LT/1/25/5845/006,PRO. MED. CS Praha a.s.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Gribero,Dabigatran etexilate,Dabigatranas eteksilatas,150 mg,kietosios kapsulės,B01AE07,LT/1/23/5251/004,Sandoz d.d.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Ondansetron Kabi,Ondansetron,Ondansetronas,"0,08 mg/ml",infuzinis tirpalas,A04AA01,LT/1/23/5166/002,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.666545
LT,Lithuania,VVKT,Perindopril arginine/amlodipine Krka,Perindopril and amlodipine,Perindoprilio argininas/Amlodipinas,5 mg/5 mg,tabletės,C09BB04,LT/1/22/4889/005,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,LENIZAK,Tramadol and dexketoprofen,Tramadolio hidrochloridas/Deksketoprofenas,75 mg/25 mg,plėvele dengtos tabletės,N02AJ14,LT/L/25/2661/001,UAB Niromed,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Dimethyl fumarate ALIUD,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/25/5761/006,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Daxanlo,Dabigatran etexilate,Dabigatranas eteksilatas,75 mg,kietosios kapsulės,B01AE07,LT/1/23/5277/001,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Ranogelan,Ranolazine,Ranolazinas,750 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/22/4983/002,G.L. Pharma GmbH,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,DIAPREL MR,Gliclazide,Gliklazidas,60 mg,modifikuoto atpalaidavimo tabletės,A10BB09,LT/L/13/0182/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Mitaclau,Desmopressin,Desmopresinas,60 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5226/004,UAB Norameda,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Lamictal,Lamotrigine,Lamotriginas,50 mg,kramtomosios ar disperguojamosios tabletės,N03AX09,LT/L/25/2443/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5950/007,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Ropivacaine hydrochloride Kabi,Ropivacaine,Ropivakaino hidrochloridas,5 mg/ml,injekcinis tirpalas,N01BB09,LT/1/22/5004/002,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Adimuplan,Sitagliptin,Sitagliptinas,50 mg,plėvele dengtos tabletės,A10BH01,LT/1/21/4724/006,Sandoz d.d.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Engerix B,"Hepatitis B, purified antigen",Hepatito B paviršinis antigenas,"10 µg/0,5 ml",injekcinė suspensija užpildytame švirkšte,J07BC01,LT/L/23/1810/001,UAB Lex ano,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride Grindeks,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4944/004,AS Grindeks,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Ibravix [Kivenul],"Paracetamol, combinations excl. psycholeptics",Ibuprofenas/Paracetamolis,200 mg/500 mg,plėvele dengtos tabletės,N02BE51,LT/1/24/5570/005,Sandoz d.d.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Cilostazol LEK-AM,Cilostazol,Cilostazolas,100 mg,tabletės,B01AC23,LT/L/25/2451/001,UAB Niromed,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Ventoline,Salbutamol,Salbutamolis,"2,5 mg/2,5 ml",purškiamasis įkvepiamasis tirpalas,R03AC02,LT/L/22/1670/001,UAB Lex ano,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Valkubit,Valsartan and sacubitril,Sakubitrilas/Valsartanas,24 mg/26 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5955/011,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Enzalutamide Hexal,Enzalutamide,Enzalutamidas,40 mg,plėvele dengtos tabletės,L02BB04,LT/1/24/5505/004,Sandoz d.d.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Penicilina G sodica,Benzylpenicillin,Benzilpenicilinas,1000000 TV,milteliai injekciniam ar infuziniam tirpalui,J01CE01,LT/L/15/0301/001,"Corpus Medica, UAB",shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Sacubitril/Valsartan Teva,Valsartan and sacubitril,Sakubitrilas/Valsartanas,24 mg/26 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5945/002,Teva GmbH,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Tiapridal,Tiapride,Tiapridas,100 mg/2 ml,injekcinis tirpalas,N05AL03,LT/L/26/3212/001,UAB Niromed,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Zoloft,Sertraline,Sertralinas,50 mg,plėvele dengtos tabletės,N06AB06,LT/L/24/2220/001,UAB Niromed,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/850 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5538/003,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Magvit B6,Magnesium lactate,Magnio laktatas dihidratas/Piridoksinas,470 mg/5 mg,dengtos tabletės,A12CC06,LT/L/12/0080/001,"Lex ano, UAB",shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Abiraterone Olpha [Abiraterone Olainfarm],Abiraterone,Abiraterono acetatas,500 mg,plėvele dengtos tabletės,L02BX03,LT/1/23/5284/002,Olpha AS,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Abedel,Sildenafil,Sildenafilis,100 mg,plėvele dengtos tabletės,G04BE03,LT/1/22/4901/004,Adamed Pharma S.A.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Voltarene Emulgel,Diclofenac,Diklofenako dietilaminas,"11,6 mg/g",gelis,M02AA15,LT/L/12/0093/001,UAB Lex ano,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Rivaroxaban Orion,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5197/004,Orion Corporation,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Edoxaban Teva,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5708/001,Teva GmbH,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5067/009,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Sacubitril/Valsartan Teva,Valsartan and sacubitril,Sakubitrilas/Valsartanas,24 mg/26 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5945/001,Teva GmbH,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5286/020,Sandoz d.d.,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,CLARITHROMYCIN EBERTH,Clarithromycin,Klaritromicinas,500 mg,milteliai infuziniam tirpalui,J01FA09,LT/L/22/1758/001,UAB Niromed,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Rivaroxaban Siromed,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/25/5818/007,UAB NVT,shortage,2026-03-14T16:16:25.667545
LT,Lithuania,VVKT,Rivaroxaban Farmak,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5088/001,Farmak International Sp. z o.o.,shortage,2026-03-14T16:16:25.667545
