country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at,prk
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/12,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648612,58394
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/13,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648637,58394
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/14,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648666,58394
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/08,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648691,58394
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/09,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648717,58394
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/10,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648743,58394
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,80 X   - buborékcsomagolásban,OGYI-T-22012/11,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648768,58394
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/19,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648793,
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/20,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648821,
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/21,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648846,
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/15,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648870,
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/16,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648895,
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/17,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648920,
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,80 X   - buborékcsomagolásban,OGYI-T-22012/18,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.648945,
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/26,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649043,58408
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/27,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649171,58408
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/28,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649242,58408
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/22,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649284,58408
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/23,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649316,58408
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/24,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649345,58408
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,80 X   - buborékcsomagolásban,OGYI-T-22012/25,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.649378,58408
HU,Hungary,OGYEI,EPIRUBICIN ACCORD 2 mg/ml oldatos injekció vagy infúzió,epirubicin,,1 X 100 ml ampulla,OGYI-T-21045/04,L01DB03,Accord Healthcare Polska Sp. z o.o.,2022-05-10,,shortage,Szállítási vagy raktározási gondok,Egyedi import,2026-09-21T13:18:30.649404,82287
HU,Hungary,OGYEI,EPIRUBICIN ACCORD 2 mg/ml oldatos injekció vagy infúzió,epirubicin,,1 X 5 ml ampulla,OGYI-T-21045/01,L01DB03,Accord Healthcare Polska Sp. z o.o.,2022-05-10,,shortage,Szállítási vagy raktározási gondok,Egyedi import,2026-09-21T13:18:30.649428,
HU,Hungary,OGYEI,EPIRUBICIN SANDOZ 2 mg/ml koncentrátum oldatos injekcióhoz és infúzióhoz,epirubicin,,1 X 50 ml injekciós üvegben,OGYI-T-08243/03,L01DB03,Sandoz Hungária Kft.,2022-05-10,2026-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.649454,82279
HU,Hungary,OGYEI,ERLOTINIB KRKA 100 mg filmtabletta,erlotinib,,30 X   - buborékcsomagolásban,OGYI-T-23664/03,L01EB02,"Krka d.d.,",2023-07-23,2026-12-31,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.649480,79219
HU,Hungary,OGYEI,ERLOTINIB KRKA 150 mg filmtabletta,erlotinib,,30 X   - buborékcsomagolásban,OGYI-T-23664/05,L01EB02,"Krka d.d.,",2024-10-21,2026-12-31,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.649507,79227
HU,Hungary,OGYEI,ESOMEPRAZOL ACTAVIS 20 mg gyomornedv-ellenálló tabletta,esomeprazole,,28 X   - buborékcsomagolásban,OGYI-T-22400/04,A02BC05,Actavis Group PTC ehf.,2026-04-23,2026-10-25,shortage,Megnövekedett igény,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.649532,57851
HU,Hungary,OGYEI,"ESTROKAD 0,03 mg hüvelykúp",estriol,,10 X   - fóliacsík,OGYI-T-08152/02,G03CA04,Dr. Kade Pharmazeutische Fabrik GmbH,2024-05-02,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.649671,
HU,Hungary,OGYEI,ESTROKAD hüvelykrém,estriol,,1 X 25 g Al tubusban,OGYI-T-08152/01,G03CA04,Dr. Kade Pharmazeutische Fabrik GmbH,2024-05-02,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.649760,17485
HU,Hungary,OGYEI,EUROVIT C-vitamin 100 mg rágótabletta,ascorbic acid,,60 X   - tartályban,OGYI-T-09737/02,A11GA01,Teva Gyógyszergyár Zrt.,2025-07-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.649800,
HU,Hungary,OGYEI,EUROVIT C-vitamin 500 mg rágótabletta,ascorbic acid,,30 X   - tartályban,OGYI-T-09737/03,A11GA01,Teva Gyógyszergyár Zrt.,2021-06-30,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.649850,38652
HU,Hungary,OGYEI,EUROVIT C-vitamin 500 mg rágótabletta,ascorbic acid,,60 X   - tartályban,OGYI-T-09737/04,A11GA01,Teva Gyógyszergyár Zrt.,2021-06-30,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.649908,38652
HU,Hungary,OGYEI,EXODERIL 10 mg/ml külsõleges oldat,naftifine,,1 X 10 ml üvegben,OGYI-T-06532/01,D01AE22,Sandoz GmbH,2025-05-28,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.649936,
HU,Hungary,OGYEI,EZETIMIB-TEVA 10 mg tabletta,ezetimibe,,30 X   - -,OGYI-T-23154/01,C10AX09,Actavis Group PTC ehf.,2026-08-13,2026-10-10,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.649964,70645
HU,Hungary,OGYEI,EZETIMIBE/ATORVASTATIN SANDOZ 10 mg/40 mg filmtabletta,ezetimibe;atorvastatin,,30 X   - buborékcsomagolásban,OGYI-T-23955/09,C10BA05,Sandoz Hungária Kft.,2024-05-31,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.649988,122815
HU,Hungary,OGYEI,Ebixa 10 mg filmtabletta,memantine,,28 X   - buborékcsomagolásban,EU/1/02/219/007,N06DX01,Lundbeck A/S,2020-05-08,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650011,66818
HU,Hungary,OGYEI,Ebixa 10 mg filmtabletta,memantine,,56 X   - buborékcsomagolásban,EU/1/02/219/008,N06DX01,Lundbeck A/S,2019-11-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.650038,66818
HU,Hungary,OGYEI,"Ebixa 5 mg/kipumpált adag, belsõleges oldat",memantine,,1 X 50 g -,EU/1/02/219/005,N06DX01,Lundbeck A/S,2016-05-19,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.650060,95834
HU,Hungary,OGYEI,Elonva 100 mikrogramm oldatos injekció,corifollitropin alfa,,1 X   - elõretöltött fecskendõben,EU/1/09/609/001,G03GA09,N.V. Organon,2018-11-05,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650083,138126
HU,Hungary,OGYEI,Elonva 150 mikrogramm oldatos injekció,corifollitropin alfa,,1 X   - elõretöltött fecskendõben,EU/1/09/609/002,G03GA09,N.V. Organon,2018-11-05,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650106,138134
HU,Hungary,OGYEI,Epivir 150 mg filmtabletta,lamivudine,,60 X   - tartályban,EU/1/96/015/001,J05AF05,ViiV Healthcare B.V.,2025-07-09,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650128,44695
HU,Hungary,OGYEI,"Eporatio  2000 NE/0,5 ml oldatos injekció elõretöltött fecskendõben",epoetin theta,,6 X 0.5 ml elõretöltött fecskendõben,EU/1/09/573/003,B03XA01,Ratiopharm GmbH,2015-08-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650151,42994
HU,Hungary,OGYEI,"Eporatio  2000 NE/0,5 ml oldatos injekció elõretöltött fecskendõben",epoetin theta,,6 X 0.5 ml elõretöltött fecskendõben,EU/1/09/573/004,B03XA01,Ratiopharm GmbH,2015-08-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650173,42994
HU,Hungary,OGYEI,"Eporatio  3000 NE/0,5 ml oldatos injekció elõretöltött fecskendõben",epoetin theta,,6 X 0.5 ml elõretöltött fecskendõben,EU/1/09/573/005,B03XA01,Ratiopharm GmbH,2015-08-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650195,
HU,Hungary,OGYEI,"Eporatio  3000 NE/0,5 ml oldatos injekció elõretöltött fecskendõben",epoetin theta,,6 X 0.5 ml elõretöltött fecskendõben,EU/1/09/573/006,B03XA01,Ratiopharm GmbH,2015-08-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650217,
HU,Hungary,OGYEI,"Eporatio  5000 NE/0,5 ml oldatos injekció elõretöltött fecskendõben",epoetin theta,,6 X 0.5 ml elõretöltött fecskendõben,EU/1/09/573/009,B03XA01,Ratiopharm GmbH,2015-08-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650239,75019
HU,Hungary,OGYEI,"Eporatio  5000 NE/0,5 ml oldatos injekció elõretöltött fecskendõben",epoetin theta,,6 X 0.5 ml elõretöltött fecskendõben,EU/1/09/573/010,B03XA01,Ratiopharm GmbH,2015-08-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.650260,75019
HU,Hungary,OGYEI,Erelzi 50 mg oldatos injekció elõretöltött fecskendõben,etanercept,,4 X 1 ml elõretöltött fecskendõben,EU/1/17/1195/007,L04AB01,Sandoz GmbH,2023-11-28,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.650282,106321
HU,Hungary,OGYEI,"Exforge HCT  5 mg/160 mg/12,5 mg filmtabletta",amlodipine;valsartan;hydrochlorothiazide,,28 X  - buborékcsomagolásban,EU/1/09/569/002,C09DX01,Novartis Europharm Limited,2018-10-10,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650307,123420
HU,Hungary,OGYEI,Extavia 250 mikrogramm/ml por és oldószer oldatos injekcióhoz,interferon beta-1b,,15 X   - injekciós üvegben,EU/1/08/454/008,L03AB08,Novartis Europharm Limited,2019-03-15,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650329,
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,10 X   - buborékcsomagolásban,OGYI-T-20411/13,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650354,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,100 X   - HDPE tartályban,OGYI-T-20411/22,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650380,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,100 X   - buborékcsomagolásban,OGYI-T-20411/21,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650402,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,100 X 1 - buborékcsomagolásban,OGYI-T-20411/23,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650425,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,14 X   - buborékcsomagolásban,OGYI-T-20411/14,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650446,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,20 X   - buborékcsomagolásban,OGYI-T-20411/15,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650468,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,250 X   - HDPE tartályban,OGYI-T-20411/24,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650490,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,28 X   - buborékcsomagolásban,OGYI-T-20411/16,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650511,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,30 X   - buborékcsomagolásban,OGYI-T-20411/17,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650533,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,50 X   - HDPE tartályban,OGYI-T-20411/19,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650554,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,50 X   - buborékcsomagolásban,OGYI-T-20411/18,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650577,47511
HU,Hungary,OGYEI,FALVEN  75 mg retard kemény kapszula,venlafaxine,,98 X   - buborékcsomagolásban,OGYI-T-20411/20,N06AX16,Teva Gyógyszergyár Zrt.,2015-10-05,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650601,47511
HU,Hungary,OGYEI,FAMVIR 125 mg filmtabletta,famciclovir,,10 X   - buborékcsomagolásban,OGYI-T-05174/03,J05AB09,Phoenix Labs,2021-12-01,,shortage,Adminisztratív okok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650623,
HU,Hungary,OGYEI,FAMVIR 125 mg filmtabletta,famciclovir,,10 X   - átlátszatlan fehér buborékcsomagolásban,OGYI-T-05174/01,J05AB09,Phoenix Labs,2021-12-01,,shortage,Adminisztratív okok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650645,
HU,Hungary,OGYEI,FEBUXOSTAT SANDOZ  80 mg filmtabletta,febuxostat,,28 X   - buborékcsomagolásban,OGYI-T-23217/04,M04AA03,Sandoz Hungária Kft.,2023-05-12,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650666,101788
HU,Hungary,OGYEI,FEBUXOSTAT SANDOZ 120 mg filmtabletta,febuxostat,,28 X   - buborékcsomagolásban,OGYI-T-23217/16,M04AA03,Sandoz Hungária Kft.,2023-07-26,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650688,101796
HU,Hungary,OGYEI,FELODIPIN-RATIOPHARM  5 mg retard filmtabletta,felodipine,,30 X   - buborékcsomagolásban,OGYI-T-09441/01,C08CA02,Teva Gyógyszergyár Zrt.,2026-08-14,2026-11-20,shortage,Megnövekedett igény,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.650713,30929
HU,Hungary,OGYEI,"FEMILUX 3 mg/0,02 mg filmtabletta",drospirenone;ethinylestradiol,,1 X 28 - buborékcsomagolásban,OGYI-T-22592/01,G03AA12,Egis Gyógyszergyár Zrt.,2019-02-01,2027-12-31,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.650738,105694
