country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at,prk
AT,Austria,BASG,"Rivaroxaban ratiopharm 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,100 Stück,100x1 Tabletten in PVC/PVdC-Aluminium-Blisterpackungen mit perforierten Blisterpackungen,B01AF01,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300904,117250
AT,Austria,BASG,Nicorandil Rivopharm 10 mg Tabletten,NICORANDIL,,Tablette,60 Stück,60 Stück Alu Blister,C01DX16,"Holsten Pharma GmbH, Hahnstraße 31-35, 60528 Frankfurt Am Main, Federal Republic of Germany","Holsten Pharma GmbH, Hahnstraße 31-35, 60528 Frankfurt Am Main, Federal Republic of Germany",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300907,41424
AT,Austria,BASG,Nicorandil Rivopharm 10 mg Tabletten,NICORANDIL,,Tablette,30 Stück,30 Stück Alu Blister,C01DX16,"Holsten Pharma GmbH, Hahnstraße 31-35, 60528 Frankfurt Am Main, Federal Republic of Germany","Holsten Pharma GmbH, Hahnstraße 31-35, 60528 Frankfurt Am Main, Federal Republic of Germany",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300909,41424
AT,Austria,BASG,Pregabalin ratiopharm 150 mg Hartkapseln,PREGABALIN,150 mg,Hartkapsel,56 Stück,56 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300914,75728
AT,Austria,BASG,Pregabalin ratiopharm 150 mg Hartkapseln,PREGABALIN,150 mg,Hartkapsel,14 Stück,14 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300916,75728
AT,Austria,BASG,Quetialan XR 400 mg-Retardtabletten,QUETIAPIN FUMARAT,400 mg,Retardtablette,10 Stück,"10 Retardtabletten in weißen, opaken PVC/PCTFE-Aluminium-Blisterpackungen",N05AH04,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300919,84212
AT,Austria,BASG,Quetialan XR 400 mg-Retardtabletten,QUETIAPIN FUMARAT,400 mg,Retardtablette,60 Stück,"60 Retardtabletten in weißen, opaken PVC/PCTFE-Aluminium-Blisterpackungen",N05AH04,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300922,84212
AT,Austria,BASG,Ropivacainhydrochlorid Kabi 5 mg/ml Injektionslösung,ROPIVACAINHYDROCHLORID MONOHYDRAT,5 mg/ml,Injektionslösung,5 Stück,5 x 10 ml in transparente Polypropylen-Ampulle,N01BB09,"Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich","Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.300925,
AT,Austria,BASG,Rosuvastatin ratiopharm 5 mg Filmtabletten,ROSUVASTATIN CALCIUM,5 mg,Filmtablette,30 Stück,30 Stück (PVC-PVDC/Al-Blister),C10AA07,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300927,201030
AT,Austria,BASG,Amlodipin/Valsartan/HCT 1A Pharma 5 mg/160 mg/25 mg - Filmtabletten,"AMLODIPIN BESILAT, HYDROCHLOROTHIAZID, VALSARTAN",5/160/25 mg,Filmtablette,28 Stück,"PVC/PVDC/Alu, n/a",C09DX01,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300930,123439
AT,Austria,BASG,Pregabalin Sandoz 50 mg Hartkapseln,PREGABALIN,50 mg,Hartkapsel,21 Stück,21 Stück Kapseln in Blister (PVC/PVDC/Aluminium),N02BF02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300933,
AT,Austria,BASG,Pregabalin Sandoz 50 mg Hartkapseln,PREGABALIN,50 mg,Hartkapsel,84 Stück,84 Stück Kapseln in Blister (PVC/PVDC/Aluminium),N02BF02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300935,
AT,Austria,BASG,Dabigatranetexilat 1A Pharma 75 mg - Hartkapseln,DABIGATRANETEXILATMESILAT,75 mg,Hartkapsel,30 Stück,Opa/Alu/Trocknungsmittel PE-Alu/PE Blisterpackung,B01AE07,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300938,86983
AT,Austria,BASG,Dabigatranetexilat 1A Pharma 75 mg - Hartkapseln,DABIGATRANETEXILATMESILAT,75 mg,Hartkapsel,10 Stück,Opa/Alu/Trocknungsmittel PE-Alu/PE Blisterpackung,B01AE07,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300941,86983
AT,Austria,BASG,"Amlodipin/Valsartan/HCT 1A Pharma 10 mg/160 mg/12,5 mg – Filmtabletten","AMLODIPIN BESILAT, HYDROCHLOROTHIAZID, VALSARTAN","10/160/12,5 mg",Filmtablette,28 Stück,"PVC/PVDC/Alu, n/a",C09DX01,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300944,123447
AT,Austria,BASG,"Naloxon Amomed 0,4 mg/ml Injektionslösung",NALOXON HYDROCHLORID,"0,4 mg/ml",Injektionslösung,10 Stück,10 Ampullen á 1 ml aus farblosem Glas (Typ I) mit einem Bruchring am engen Teil der Ampulle,V03AB15,"Amomed Pharma GmbH, Leopold Ungar Platz 2, 1190 Wien, Österreich","Amomed Pharma GmbH, Leopold Ungar Platz 2, 1190 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.300946,2429
AT,Austria,BASG,Emtricitabin/Tenofovir disoproxil ratiopharm 200 mg/245 mg Filmtabletten,"EMTRICITABIN, TENOFOVIR DISOPROXIL PHOSPHAT",200/245 mg,Filmtablette,30 Stück,30 Filmtabletten in OPA/Alu/PVC-Aluminium-Blisterpackung,J05AR03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300949,146560
AT,Austria,BASG,Asicor 1 mg/ml Konzentrat zur Herstellung einer Infusionslösung,MILRINON,1 mg/ml,Konzentrat zur Herstellung einer Infusionslösung,10 Stück,10 Ampullen zu je 10 ml,C01CE02,"Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich","Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300952,
AT,Austria,BASG,Panchol 20 mg - Tabletten,PRAVASTATIN NATRIUM,20 mg,Tablette,30 Stück,30 Stück in Alu/Alu-Blister,C10AA03,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Regulatorische Änderungen,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300954,128201
AT,Austria,BASG,Vardenafil 1 A Pharma 20 mg - Filmtabletten,VARDENAFIL HYDROCHLORID TRIHYDRAT,20 mg,Filmtablette,12 Stück,PVC/Aclar/Aluminiumblisterpackung,G04BE09,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300957,69213
AT,Austria,BASG,Vardenafil 1 A Pharma 20 mg - Filmtabletten,VARDENAFIL HYDROCHLORID TRIHYDRAT,20 mg,Filmtablette,8 Stück,PVC/Aclar/Aluminiumblisterpackung,G04BE09,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300960,69213
AT,Austria,BASG,Vardenafil 1 A Pharma 20 mg - Filmtabletten,VARDENAFIL HYDROCHLORID TRIHYDRAT,20 mg,Filmtablette,4 Stück,PVC/Aclar/Aluminiumblisterpackung,G04BE09,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300962,69213
AT,Austria,BASG,Terebyo 14 mg - Filmtabletten,TERIFLUNOMID,14 mg,Filmtablette,28 Stück,OPA/Aluminium/PVC-Aluminium-Blisterpackung,L04AK02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300965,
AT,Austria,BASG,Terebyo 14 mg - Filmtabletten,TERIFLUNOMID,14 mg,Filmtablette,14 Stück,OPA/Aluminium/PVC-Aluminium-Blisterpackung,L04AK02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300968,
AT,Austria,BASG,"Amlodipin/Valsartan/HCT Sandoz 5 mg/160 mg/12,5 mg – Filmtabletten","AMLODIPIN BESILAT, HYDROCHLOROTHIAZID, VALSARTAN","5/160/12,5 mg",Filmtablette,28 Stück,"PVC/PVDC/Alu, n/a",C09DX01,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300971,123420
AT,Austria,BASG,Halomycetin - Augensalbe,CHLORAMPHENICOL,,Augensalbe,5 g,5 g Aluminium-Tube mit Kunststoffverschraubung,S01AA01,"Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich","Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich",Nicht verfügbar,Hersteller nicht GMP-konform,Nein,§34 Arzneimittelbetriebsordnung 2009,Nein,,,,2026-09-21T13:13:14.300975,30597
AT,Austria,BASG,Mexa-Vit. C ratiopharm - Brausetabletten,"PARACETAMOL, ASCORBINSÄURE",,Brausetablette,10 Stück,Polypropylen m. Polyethylen-Verschlusskappe,N02BE51,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.300978,
AT,Austria,BASG,Mexa-Vit. C ratiopharm - Brausetabletten,"PARACETAMOL, ASCORBINSÄURE",,Brausetablette,30 Stück,Polypropylen m. Polyethylen-Verschlusskappe,N02BE51,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.300981,
AT,Austria,BASG,Mexa-Vit. C ratiopharm - Brausetabletten,"PARACETAMOL, ASCORBINSÄURE",,Brausetablette,20 Stück,Polypropylen m. Polyethylen-Verschlusskappe,N02BE51,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.300984,
AT,Austria,BASG,Movymia 20 Mikrogramm/80 Mikroliter Injektionslösung,TERIPARATID,,Injektionslösung,1 Stück,"3-ml-Patrone (silikonisiertes Typ I Glas) mit Kolbenstopfen (Brombutyl) und Versiegelungsscheibe (Aluminiumscheibe mit Gummibelag), verpackt in Plastikschale mit Deckfolie und Umkarton. Jede Patrone e",H05AA02,"STADA Arzneimittel AG, Stadastraße 2-18, 61118 Bad Vilbel, Federal Republic of Germany","STADA Arzneimittel AG, Stadastraße 2-18, 61118 Bad Vilbel, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300987,198811
AT,Austria,BASG,Movymia 20 Mikrogramm/80 Mikroliter Injektionslösung,TERIPARATID,,Injektionslösung,1 Stück,Patrone und Pen: 1 Umkarton mit Movymia Patrone (enthält 1 Patrone) und 1 Umkarton mit MovymiaPen (enthält 1 Pen): 3-ml-Patrone (silikonisiertes Typ I Glas) mit Kolbenstopfen (Brombutyl) und Versieg,H05AA02,"STADA Arzneimittel AG, Stadastraße 2-18, 61118 Bad Vilbel, Federal Republic of Germany","STADA Arzneimittel AG, Stadastraße 2-18, 61118 Bad Vilbel, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300990,198811
AT,Austria,BASG,Bezalip retard 400 mg - Filmtabletten,BEZAFIBRAT,400 mg,Retardtablette,30 Stück,30 Stück,C10AB02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300993,43435
AT,Austria,BASG,Olanzapin Actavis 15 mg Filmtabletten,OLANZAPIN,15 mg,Filmtablette,28 Stück,28 Filmtabletten in Blisterpackungen (OPA/Alu/PVC- Aluminium),N05AH03,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.300997,61131
AT,Austria,BASG,Olanzapin Actavis 15 mg Filmtabletten,OLANZAPIN,15 mg,Filmtablette,10 Stück,10 Filmtabletten in Blisterpackungen (OPA/Alu/PVC- Aluminium),N05AH03,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301000,61131
AT,Austria,BASG,Pravastatin ratiopharm GmbH 20 mg Tabletten,PRAVASTATIN NATRIUM,20 mg,Tablette,30 Stück,30 Stück in transparentem PVC/PE/PVDC/Alu-Blister,C10AA03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301002,31089
AT,Austria,BASG,Diproderm - dermatologische Lösung,BETAMETHASON DIPROPIONAT,,Lösung zur Anwendung auf der Haut,1 Stück,30ml Polyethylen-Fläschchen,D07AC01,"Organon Healthcare GmbH, Pestalozzistraße 31, 80469 München, Federal Republic of Germany","Organon Healthcare GmbH, Pestalozzistraße 31, 80469 München, Federal Republic of Germany",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301005,4936
AT,Austria,BASG,Valsartan Sandoz 320 mg - Filmtabletten,VALSARTAN,320 mg,Filmtablette,28 Stück,28 Stück (PVC/PVDC Blister),C09CA03,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301008,82821
AT,Austria,BASG,Amlodipin/Valsartan Actavis 5 mg/80 mg Filmtabletten,"AMLODIPIN BESILAT, VALSARTAN",5/80 mg/mg,Filmtablette,30 Stück,PVC/PVDC-AL-Blisterpackung,C09DB01,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301011,123471
AT,Austria,BASG,Kreon micro Granulat,PANKREAS(EXTRAKT),,magensaftresistentes Granulat,20 g,20 g Granulat in Glasflasche,A09AA02,"Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich","Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301013,77135
AT,Austria,BASG,Aripiprazol Sandoz 10 mg Tabletten,ARIPIPRAZOL,10 mg,Tablette,30 Stück,,N05AX12,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301016,75248
AT,Austria,BASG,"Bexsero Injektionssuspension in Fertigspritze Impfstoff gegen Meningokokken der Gruppe B (rDNA, Komponenten, adsorbiert)","NEISSERIA MENINGITIDIS (AUSZUG, PRODUKTE)",,Injektionssuspension,1 Stück,"Glas 0,5 ml",J07AH09,"Glaxosmithkline Vaccines S.r.l., Via Fiorentina 1, 53100 Siena, Italien","Glaxosmithkline Vaccines S.r.l., Via Fiorentina 1, 53100 Siena, Italien",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301019,153575
AT,Austria,BASG,Haemoctin SDH 500 Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,GERINNUNGSFAKTOR VIII,100 IE/ml,Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,1 Stück,"1 Durchstechflasche (20 ml) mit Pulver, Glastyp I (Ph.Eur.), Gefriertrocknungs-Stopfen aus Halobutyl-Kautschuk, Typ I (Ph. Eur.).  1 Durchstechflasche mit Lösungsmittel (5 ml), Glastyp I (Ph. Eur.),",B02BD02,"Biotest Pharma GmbH, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany","Biotest Pharma GmbH, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.301022,45446
AT,Austria,BASG,Farmorubicin 50 mg Stechampulle,EPIRUBICIN HYDROCHLORID,,Konzentrat zur Herstellung einer Infusionslösung,1 Stück,1 Stechampulle (Kunststoff) 25 ml,L01DB03,"Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich","Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme des Fertigproduktes,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301025,82260
