country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at
SI,Slovenia,CBZ,Citalopram Vitabalans,Citalopram Vitabalans 20 mg filmsko obložene tablete,citalopramum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,N06AB04,Vitabalans oy,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Dicuno,Dicuno 25 mg filmsko obložene tablete,diclofenacum,,škatla s 50 tabletami (5 x 10 tablet v pretisnem omotu),filmsko obložena tableta,M01AB05,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Dicuno,Dicuno 50 mg filmsko obložene tablete,diclofenacum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,M01AB05,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Natrijev klorid Braun,Natrijev klorid Braun 9 mg/ml raztopina za infundiranje,electrolyta,,vreèe iz kopolimernih materialov (Ecobag) s 100 ml raztopine,raztopina za infundiranje,B05BB01,B. Braun Melsungen AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Natrijev klorid Braun,Natrijev klorid Braun 9 mg/ml raztopina za infundiranje,electrolyta,,vreèe iz kopolimernih materialov (Ecobag) s 500 ml raztopine,raztopina za infundiranje,B05BB01,B. Braun Melsungen AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Natrijev klorid Braun,Natrijev klorid Braun 9 mg/ml raztopina za infundiranje,electrolyta,,vreèe iz kopolimernih materialov (Ecobag) s 1000 ml raztopine,raztopina za infundiranje,B05BB01,B. Braun Melsungen AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Zolpidem Vitabalans,Zolpidem Vitabalans 10 mg filmsko obložene tablete,zolpidemum,,škatla s 30 tabletami (1 x 30 tablet v pretisnem omotu),filmsko obložena tableta,N05CF02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,AMOXICLAV IBISQUS,AMOXICLAV IBISQUS 500 mg/100 mg prašek za raztopino za injiciranje/infundiranje,amoxicillinum et betalactamasis inhibitores,,škatla z 10 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01CR02,Borsay Pharma d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Fampyra,Fampyra 10 mg tablete s podaljšanim sprošèanjem,fampridinum,,škatla z 28 tabletami (2 pretisna omota po 14 tablet),tableta s podaljšanim sprošèanjem,N07XX07,Merz Therapeutics GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,Fampyra,Fampyra 10 mg tablete s podaljšanim sprošèanjem,fampridinum,,škatla s 56 tabletami (4 pretisna omota po 14 tablet),tableta s podaljšanim sprošèanjem,N07XX07,Merz Therapeutics GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,LUMINAL,LUMINAL 200 mg/ml raztopina za injiciranje,phenobarbitalum,,škatla s 5 ampulami z 1 ml raztopine,raztopina za injiciranje,N03AA02,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,ATTOXEM,ATTOXEM 25 mg trde kapsule,atomoxetinum,,škatla z 28 kapsulami,"kapsula, trda",N06BA09,APTA MEDICA INTERNACIONAL d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,ATTOXEM,ATTOXEM 40 mg trde kapsule,atomoxetinum,,škatla z 28 kapsulami,"kapsula, trda",N06BA09,APTA MEDICA INTERNACIONAL d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,LORAZEPAM KERN PHARMA,LORAZEPAM KERN PHARMA 1 mg tablete,lorazepamum,,škatla s 50 tabletami,tableta,N05BA06,PHARMASAN d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,HYDROXYUREA MEDAC,HYDROXYUREA MEDAC 500 mg kapsule,hydroxycarbamidum,,škatla s 100 kapsulami,"kapsula, trda",L01XX05,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,ADRENALIN S.A.L.F.,ADRENALIN S.A.L.F. 1 mg/ml raztopina za injiciranje,epinephrinum,,škatla s 5 ampulami z 1 ml raztopine,raztopina za injiciranje,C01CA24,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.465054
SI,Slovenia,CBZ,JYNNEOS,JYNNEOS suspenzija za injiciranje,Alia vaccina virotica,,"škatla z 20 enoodmernimi vialami z 0,5 ml suspenzije za subkutano uporabo",suspenzija za injiciranje,J07BX,NIJZ,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,URAPIDIL KALCEKS,URAPIDIL KALCEKS 25 mg raztopina za injiciranje ali infundiranje,urapidilum,,škatla s 5 ampulami s 5 ml raztopine,raztopina za injiciranje/infundiranje,C02CA06,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,URAPIDIL KALCEKS,URAPIDIL KALCEKS 50 mg raztopina za injiciranje ali infundiranje,urapidilum,,škatla s 5 ampulami z 10 ml raztopine,raztopina za injiciranje/infundiranje,C02CA06,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,XILONIBSA,"XILONIBSA SPRAY 10 mg/razpršek, pršilo, raztopina",lidocainum,,škatla s steklenièko s 50 ml raztopine in dvema plastiènima pršilnima šobama,"pršilo, raztopina",N01BB02,PHARMASAN d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,HALOPERIDOL PRODES,HALOPERIDOL PRODES 2 mg/ml peroralne kapljice,haloperidolum,,škatla s kapalnim vsebnikom s 30 ml raztopine,"Peroralne kapljice, raztopina",N05AD01,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,METOTREKSAT MEDAC,METOTREKSAT MEDAC 15 mg/3 ml raztopina za injiciranje,methotrexatum,,škatla z 10 vialami s 3 ml raztopine,raztopina za injiciranje,L01BA01,"MEDIS, d.o.o.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,QUAMATEL,QUAMATEL 20 mg prašek in vehikel za raztopino za injiciranje,famotidinum,,škatla s 5 vialami s praškom in 5 ampulami z vehiklom,Prašek in vehikel za raztopino za injiciranje,A02BA03,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,RIFASYNT,RIFASYNT 150 mg trde kapsule,rifampicinum,,škatla s 100 kapsulami,"kapsula, trda",J04AB02,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,PRO-EPANUTIN,PRO-EPANUTIN 75 mg/ml koncentrat za raztopino za injiciranje ali infundiranje,fosphenytoinum,,škatla z 10 vialami z 10 ml koncentrata,Koncentrat za raztopino za injiciranje/infundiranje,N03AB05,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,CLONIDIN-RATIOPHARM,CLONIDIN-RATIOPHARM 150 mikrogramov tablete,clonidinum,,škatla s 100 tabletami,tableta,C02AC01,"SANOLABOR, d.d.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,ACICLOVIR-RATIOPHARM,ACICLOVIR-RATIOPHARM 50 mg/g krema,aciclovirum,,škatla s tubo s 5 g kreme,krema,D06BB03,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,EREMFAT,EREMFAT I.V. 300 mg prašek za raztopino za infundiranje,rifampicinum,,Škatla z 1 vialo s praškom,prašek za raztopino za infundiranje,J04AB02,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,Signifor,"Signifor 0,6 mg raztopina za injiciranje",pasireotidum,,skupno pakiranje s 60 (10x6) ampulami (1 ml),raztopina za injiciranje,H01CB05,Recordati Rare Diseases,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.466053
SI,Slovenia,CBZ,Signifor,"Signifor 0,9 mg raztopina za injiciranje",pasireotidum,,skupno pakiranje s 60 (10x6) ampulami (1 ml),raztopina za injiciranje,H01CB05,Recordati Rare Diseases,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,Prostamol,Prostamol mehke kapsule,sabalis serrulatae fructus,,Škatla z 90 mehkimi kapsulami (6 x 15 kapsul v pretisnem omotu),"kapsula, mehka",G04CX02,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,SYNACTHEN,"SYNACTHEN 0,25 mg/ml raztopina za injiciranje ali infundiranje",tetracosactidum,,Škatla z 1 ampulo z 1 ml raztopine,raztopina za injiciranje/infundiranje,H01AA02,"SANOLABOR, d.d.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,Imuran,Imuran 50 mg filmsko obložene tablete,azathioprinum,,škatla s 100 tabletami (4 x 25 tablet v pretisnem omotu),filmsko obložena tableta,L04AX01,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,ISOZID,ISOZID 50 mg tablete,isoniazidum,,škatla s 100 tabletami,tableta,J04AC01,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,EPISTATUS PFS,EPISTATUS PFS 5 oralna raztopina,midazolamum,,"4 x 0,5 ml napolnjene brizge",oralna raztopina,N05CD08,LENIS d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,Hidrasec,Hidrasec za dojenèke 10 mg zrnca za peroralno suspenzijo,racecadotrilum,,škatla z 16 vreèicami,zrnca za peroralno suspenzijo,A07XA04,Bioprojet Europe Ltd.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,MYLERAN,MYLERAN 2 mg filmsko obložene tablete,busulfanum,,Škatla s 25 tabletami,filmsko obložena tableta,L01AB01,"SALUS, Veletrgovina, d.o.o.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,MYLERAN,MYLERAN 2 mg filmsko obložene tablete,busulfanum,,Škatla s 100 tabletami,filmsko obložena tableta,L01AB01,"SALUS, Veletrgovina, d.o.o.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,ASPEGIC INJECTABLE,ASPEGIC INJECTABLE 1000 mg/5 ml prašek in vehikel za raztopino za injiciranje,acidum acetylsalicylicum,,škatla s 6 vialami s praškom in 6 ampulami s 5 ml vehikla,Prašek in vehikel za raztopino za injiciranje,N02BA01,sanofi-aventis d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,LYSTHENON,LYSTHENON 20 mg/ml raztopina za injiciranje,suxamethonium,,škatla s 100 ampulami s 5 ml raztopine,raztopina za injiciranje,M03AB01,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,SKID,SKID 100 mg filmsko obložene tablete,minocyclinum,,škatla s 50 tabletami,tableta,J01AA08,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,MINIRIN,"MINIRIN 0,1 mg/ml pršilo za nos",desmopressinum,,Škatla s pršilnikom s 5 ml raztopine,"pršilo za nos, raztopina",H01BA02,"SALUS, Veletrgovina, d.o.o.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,PROSTIN E2,PROSTIN E2 3 mg vaginalne tablete,dinoprostonum,,škatla s 4 vaginalnimi tabletami,Vaginalna tableta,G02AD02,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,METOTREKSAT MEDAC,METOTREKSAT MEDAC 15 mg/3 ml raztopina za injiciranje,methotrexatum,,viala s 3 ml raztopine,raztopina za injiciranje,L01BA01,"MEDIS, d.o.o.",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.467055
SI,Slovenia,CBZ,Veregen,Veregen 100 mg/g mazilo,sinecatechina,,škatla s tubo s 15 g mazila,mazilo,D06BB12,"NORDIC Pharma, s.r.o.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Strepfen,"Strepfen brez sladkorja z okusom pomaranèe 8,75 mg pastile",flurbiprofenum,,škatla s 16 pastilami (2 x 8 pastil v pretisnem omotu),pastila,R02AX01,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Zoledronska kislina Mylan,Zoledronska kislina Mylan 4 mg/5 ml koncentrat za raztopino za infundiranje,acidum zoledronicum,,škatla z 1 vialo,koncentrat za raztopino za infundiranje,M05BA08,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Metformin Vitabalans,Metformin Vitabalans 500 mg filmsko obložene tablete,metforminum,,škatla s plastiènim vsebnikom s 100 tabletami,filmsko obložena tableta,A10BA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Artroforce,Artroforce filmsko obložene tablete,Antiinflammatoria et antirheumatica nonsteroidica,,škatla z vsebnikom s 30 tabletami,filmsko obložena tableta,M01A,FARMEDICA d.o.o. Ljubljana,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Ambroksolijev klorid Berlin-Chemie,Ambroksolijev klorid Berlin-Chemie 6 mg/ml peroralna raztopina,ambroxolum,,škatla s steklenico z merilno žlièko s 100 ml raztopine,peroralna raztopina,R05CB06,BERLIN-CHEMIE AG,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Bikalutamid Kabi,Bikalutamid Kabi 150 mg filmsko obložene tablete,bicalutamidum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),filmsko obložena tableta,L02BB03,Fresenius Kabi Austria GmbH.,Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.468053
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.469055
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
