file,substance,atc_code
ES_AEMPS_shortage_2026-03-12.csv,"FLAGYL 500 mg COMPRIMIDOS VAGINALES , 10 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"SULFATO DE BARIO ROVI TAC 5 G/100 ML SUSPENSION ORAL,  1 Frasco de 150 ml",
ES_AEMPS_shortage_2026-03-12.csv,"CETIRIZINA CIPLA 1 MG/ML SOLUCION ORAL EFG , 200 ml (Frasco de PET + tapón de seguridad para niños + cucharilla dosificadora)",
ES_AEMPS_shortage_2026-03-12.csv,TOLTERODINA NEO SANDOZ 4 mg CAPSULAS DURAS DE LIBERACION PROLONGADA EFG 28 cápsulas,
ES_AEMPS_shortage_2026-03-12.csv,"DEXDOR 100 MICROGRAMOS/ML CONCENTRADO PARA SOLUCION PARA PERFUSION, 4 viales de 4 ml",
ES_AEMPS_shortage_2026-03-12.csv,"QUETIAPINA TEVA-RATIO 150 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"OLANZAPINA TEVA 2,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,SULFADIAZINA REIG JOFRE 500 MG COMPRIMIDOS 20 comprimidos,
ES_AEMPS_shortage_2026-03-12.csv,"MENADERM  NEOMICINA 0,25 mg/ 7,2 mg/ g CREMA , 1 tubo de 60 g",
ES_AEMPS_shortage_2026-03-12.csv,"CELSIOR SOLUCION PARA LA CONSERVACION DE ORGANOS,  4 bolsas de 1.000 ml",
ES_AEMPS_shortage_2026-03-12.csv,"LEVOTIROXINA SODICA TEVA 125 microgramos COMPRIMIDOS EFG, 100 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"SODIOPEN 5.000.000 U.I., 100 viales + 100 ampollas de disolvente",
ES_AEMPS_shortage_2026-03-12.csv,"SERTRALINA CINFA  50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 30 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"LENALIDOMIDA KRKA 15 MG CAPSULAS DURAS EFG, 21 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"ZAVEDOS 1MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial de 5 ml",
ES_AEMPS_shortage_2026-03-12.csv,"BECLO-RINO 50 MICROGRAMOS APLICACIÓN SUSPENSIÓN PARA PULVERIZACIÓN NASAL, 1 envase pulverizador de 200 dosis",
ES_AEMPS_shortage_2026-03-12.csv,"ATOMOXETINA TARBIS 25 MG CÁPSULAS DURAS EFG, 28 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"NAAXIA  38 mg/ml COLIRIO EN SOLUCION , 1 frasco de 10 ml",
ES_AEMPS_shortage_2026-03-12.csv,"SIILTIBCY (0,5 MICROGRAMOS + 0,5 MICROGRAMOS)/ML SOLUCION INYECTABLE, 1 vial multidosis (10 dosis de 0,1 ml)",
ES_AEMPS_shortage_2026-03-12.csv,"AGUA PARA PREPARACIONES  INYECTABLES GRIFOLS DISOLVENTE PARA USO PARENTERAL , 20 frascos de 100 ml",
ES_AEMPS_shortage_2026-03-12.csv,"FENTANILO ARISTO 800 MICROGRAMOS COMPRIMIDOS BUCALES EFG, 28 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"ADASUVE 9,1 MG POLVO PARA INHALACION (UNIDOSIS) 5 unidades",
ES_AEMPS_shortage_2026-03-12.csv,"ZIDOVUDINA ACCORD 50 mg/5 ml SOLUCION ORAL EFG , 1 frasco de 200 ml",
ES_AEMPS_shortage_2026-03-12.csv,"ALBUREX 50 g/L SOLUCION PARA PERFUSION, 1 frasco de 250 ml",
ES_AEMPS_shortage_2026-03-12.csv,"DULOXETINA STADA 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG , 7 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"VOLTAREN 1 mg/ml COLIRIO EN SOLUCION, 1 frasco de 5 ml",
ES_AEMPS_shortage_2026-03-12.csv,"XUMADOL 1 g GRANULADO EFERVESCENTE  EFG , 40 sobres",
ES_AEMPS_shortage_2026-03-12.csv,"PETIDINA BASI 50 MG/ML SOLUCION INYECTABLE EFG, 10 ampollas 2ml",
ES_AEMPS_shortage_2026-03-12.csv,"GALANTAMINA CINFA 16 MG CAPSULAS DURAS DE LIBERACION PROLONGADA EFG , 28 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"LENALIDOMIDA MYLAN 20 mg CAPSULAS DURAS EFG, 21 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"EBASTINA FLAS STADA 10 MG COMPRIMIDOS BUCODISPERSABLES EFG , 20 comprimidos (Blister Opa/Al/PVC-PAP/PET/Al)",
ES_AEMPS_shortage_2026-03-12.csv,"URBASON 4 mg COMPRIMIDOS , 10 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"ESTRADOT 25 microgramos/24 HORAS, PARCHE TRANSDERMICO , 8 parches",
ES_AEMPS_shortage_2026-03-12.csv,"SUERO FISIOLOGICO BRAUN 0,9% disolvente para uso parenteral, 20 ampollas de 20 ml ((MP Classic)",
ES_AEMPS_shortage_2026-03-12.csv,"MONONITRATO DE ISOSORBIDA NORMON 20 mg COMPRIMIDOS EFG, 40 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"FRUZAQLA 5 MG CAPSULAS DURAS, 21 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"NATULAN 50 MG CÁPULAS DURAS, 50 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"QUETIAPINA TEVA-RATIO 50 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"LEVOBUPIVACAINA KABI 5 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG , 5 ampollas de 10 ml",
ES_AEMPS_shortage_2026-03-12.csv,"LEVOTIROXINA SODICA TEVA 100 microgramos COMPRIMIDOS EFG , 100 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"TOLTERODINA NEO KERN PHARMA 4 MG CAPSULAS DURAS DE LIBERACION PROLONGADA EFG, 28 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"EZETIMIBA/ATORVASTATINA PENSA 10 MG/20 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG, 30 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"ADENOCOR 6 mg/2 ml SOLUCION INYECTABLE , 6 viales de 2 ml",
ES_AEMPS_shortage_2026-03-12.csv,"SINETRAV 40 MICROGRAMOS/ML COLIRIO EN SOLUCION 1 frasco de 2,5 ml",
ES_AEMPS_shortage_2026-03-12.csv,"ATOMOXETINA CINFA 25 MG CAPSULAS DURAS EFG, 28 cápsulas (Blister PVC/PE/PCTFE-Al)",
ES_AEMPS_shortage_2026-03-12.csv,"BUSCOPRESC COMPOSITUM 2500 mg/20 mg SOLUCIÓN INYECTABLE, 3 ampollas de 5 ml",
ES_AEMPS_shortage_2026-03-12.csv,"ACTIQ 800 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO, 15 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"NEPEXTO 50 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA, 4 plumas precargadas",
ES_AEMPS_shortage_2026-03-12.csv,"TOFRANIL 25 mg COMPRIMIDOS RECIBIERTOS , 50 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"CARMUSTINA DR. REDDYS 100 MG POLVO Y DISOLVENTE  PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG, 1 vial con 100 mg + 1 vial con 3 ml de disolvente",
ES_AEMPS_shortage_2026-03-12.csv,"GASTROGRAFIN 370 MG IODO/ML SOLUCIÓN ORAL Y RECTAL , 1 frasco de 100 ml",
ES_AEMPS_shortage_2026-03-12.csv,"EXEMESTANO SANDOZ 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 30 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,OSTEOPOR 830 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA 40 comprimidos,
ES_AEMPS_shortage_2026-03-12.csv,"EPREX 40000 UI/ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS, 1 jeringa precargada de 0,5 ml",
ES_AEMPS_shortage_2026-03-12.csv,"CLINDAMICINA QUALIGEN 300 MG CAPSULAS DURAS EFG, 24 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"ATOMOXETINA CINFA 80 MG CASULAS DURAS EFG, 28 cápsulas (Blister PVC/PE/PCTFE-Al)",
ES_AEMPS_shortage_2026-03-12.csv,"PRIVENAX 110 MG CAPSULAS DURAS EFG, 30 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"ATERINA 60MG/2ML SOLUCION INYECTABLE, 6 ampollas",
ES_AEMPS_shortage_2026-03-12.csv,"QUETIAPINA QUALIGEN FARMA 200 MG COMPRIMIDOS DE LIBERACION PROLONGA EFG, 60 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"FURANTOINA 50 mg COMPRIMIDOS , 42 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"LENALIDOMIDA KERN PHARMA 5 MG CAPSULAS DURAS EFG, 21 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"LOGNIF 0,25 MG CAPSULAS DURAS EFG, 28 cápsulas (Blister OPA/AL/PVC//Al)",
ES_AEMPS_shortage_2026-03-12.csv,"METOJECT 17,5 mg / 0,35 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA, 4 jeringas precargadas con aguja de 0,35 ml",
ES_AEMPS_shortage_2026-03-12.csv,"ITUXREDI 100 MG CONCENTRADO PARA SOLUCION PARA PERFUSION, 2 viales de 10 ml",
ES_AEMPS_shortage_2026-03-12.csv,"LEVOTIROXINA SANOFI 500 MICROGRAMOS POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE , 1 vial + 1 vial de disolvente",
ES_AEMPS_shortage_2026-03-12.csv,ABFENTIQ 200 MICROGRAMOS COMPRIMIDOS PARA CHUPAR EFG 15 comprimidos,
ES_AEMPS_shortage_2026-03-12.csv,"PSICOTRIC RETARD 600 MG COMPRIMIDOS DE LIBERACION PROLONGADA, 30 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"FLUDARABINA ACCORD 25 MG/ML CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION , 1 vial de 2 ml",
ES_AEMPS_shortage_2026-03-12.csv,"ARMAYA FUERTE 120 mg CAPSULAS DURAS. , 96 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"AGRELAN 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"QUETIAPINA TEVA-RATIO 300 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",
ES_AEMPS_shortage_2026-03-12.csv,"DUTASTERIDA PENSA 0,5 MG CAPSULAS BLANDAS EFG, 30 cápsulas",
ES_AEMPS_shortage_2026-03-12.csv,"SAXENDA 6 MG/ML SOLUCION INYECTABLE EN PLUMA PRECARGADA, 5 plumas precargadas de 3 ml",
ES_AEMPS_shortage_2026-03-12.csv,"DELCRIN 25.000 UI/2,5 ML SOLUCION ORAL, 4 envases unidosis de 2,5 ml",
ES_AEMPS_shortage_2026-03-12.csv,"LENALIDOMIDA TEVA 5 MG CAPSULAS DURAS EFG , 21 cápsulas",
EU_EMA_shortage_2026-03-12.csv,atomoxetine; methylphenidate; lisdexamfetamine,
FR_ANSM_shortage_2026-03-12.csv,"Boostrixtetra, suspension injectable en seringue préremplie. Vaccin diphtérique, tétanique, coquelucheux (acellulaire multicomposé) et poliomyélitique (inactivé), (adsorbé, à teneur réduite en antigènes)",
FR_ANSM_shortage_2026-03-12.csv,Immunoglobuline humaine rabique,
FR_ANSM_shortage_2026-03-12.csv,"colchicine, opium (poudre d'), tiémonium (métilsulfate de)",
FR_ANSM_shortage_2026-03-12.csv,chlorhydrate d'oxybuprocaïne,
FR_ANSM_shortage_2026-03-12.csv,"acide valproïque, sodium (valproate de)",
FR_ANSM_shortage_2026-03-12.csv,tiapride (chlorhydrate de),
FR_ANSM_shortage_2026-03-12.csv,"antigène glycoprotéine E du Virus Varicelle-Zona (VZV) (recombinant, avec adjuvant) ((mammifère/hamster/cellules CHO))",
FR_ANSM_shortage_2026-03-12.csv,roxithromycine,
FR_ANSM_shortage_2026-03-12.csv,calcium (carbonate de),
FR_ANSM_shortage_2026-03-12.csv,fer (sous forme de sulfate ferreux heptahydraté),
FR_ANSM_shortage_2026-03-12.csv,sélinexor,
FR_ANSM_shortage_2026-03-12.csv,spiramycine,
FR_ANSM_shortage_2026-03-12.csv,"isoniazide, rifampicine",
FR_ANSM_shortage_2026-03-12.csv,pristinamycine,
FR_ANSM_shortage_2026-03-12.csv,acide fusidique,
FR_ANSM_shortage_2026-03-12.csv,hexacetonide de triamcinolone,
FR_ANSM_shortage_2026-03-12.csv,"Folinate de calcium 10 mg/ml, solution injectable/pour perfusion - [Folinate et lévofolinate de calcium]",
FR_ANSM_shortage_2026-03-12.csv,lévofolinate de calcium,
FR_ANSM_shortage_2026-03-12.csv,"Alyostal venin de guêpe polistes 110 microgrammes et 550 microgrammes, poudre et solvant pour solution injectable- [Guêpe Polistes (venin de)]",
FR_ANSM_shortage_2026-03-12.csv,facteur Willebrand de coagulation humain,
FR_ANSM_shortage_2026-03-12.csv,aminosalicylique (acide),
FR_ANSM_shortage_2026-03-12.csv,iproniazide,
FR_ANSM_shortage_2026-03-12.csv,Immunoglobuline humaine normale (IgG),
FR_ANSM_shortage_2026-03-12.csv,"isoniazide, pyrazinamid, rifampicine",
FR_ANSM_shortage_2026-03-12.csv,trioxyde d'arsenic,
FR_ANSM_shortage_2026-03-12.csv,sodium (oxybate de),
FR_ANSM_shortage_2026-03-12.csv,amphotéricine B,
FR_ANSM_shortage_2026-03-12.csv,olipudase alfa,
FR_ANSM_shortage_2026-03-12.csv,Fragment Fab d’immunoglobuline antidigitalique ovin,
FR_ANSM_shortage_2026-03-12.csv,acide acétylsalicylique,
FR_ANSM_shortage_2026-03-12.csv,rifamycine sodique,
FR_ANSM_shortage_2026-03-12.csv,"Kanokad 25 UI/mL de facteur IX, poudre et solvant pour solution injectable – Flacon de 250 UI (10 ml) et de 500 UI (20 ml)",
FR_ANSM_shortage_2026-03-12.csv,bismuth potassique (sous-citrate de) /métronidazole /tétracycline (chlorhydrate de),
FR_ANSM_shortage_2026-03-12.csv,"SEMAP 20 mg, comprimé",
FR_ANSM_shortage_2026-03-12.csv,tropatépine (chlorhydrate de),
FR_ANSM_shortage_2026-03-12.csv,charbon activé,
FR_ANSM_shortage_2026-03-12.csv,pertuzumab/trastuzumab,
FR_ANSM_shortage_2026-03-12.csv,clodronate de sodium anhydre,
FR_ANSM_shortage_2026-03-12.csv,"ticarcilline (sodique), acide clavulanique",
FR_ANSM_shortage_2026-03-12.csv,trandolapril/vérapamil (chlorhydrate de),
FR_ANSM_shortage_2026-03-12.csv,"Repevax, suspension injectable en seringue préremplie. Vaccin diphtérique, tétanique, coquelucheux (acellulaire, multicomposé) et poliomyélitique (inactivé), (adsorbé, à teneur réduite en antigène(s))",
FR_ANSM_shortage_2026-03-12.csv,poudre de pancréas,
FR_ANSM_shortage_2026-03-12.csv,maprotiline (chlorhydrate de),
FR_ANSM_shortage_2026-03-12.csv,Amphotéricine B,
FR_ANSM_shortage_2026-03-12.csv,acétate d'hydrocortisone,
FR_ANSM_shortage_2026-03-12.csv,acide ascorbique,
FR_ANSM_shortage_2026-03-12.csv,chlorhydrate de,
FR_ANSM_shortage_2026-03-12.csv,triclabendazole,
FR_ANSM_shortage_2026-03-12.csv,cyamémazine,
FR_ANSM_shortage_2026-03-12.csv,gozétotide,
FR_ANSM_shortage_2026-03-12.csv,magnésium (pidolate de),
FR_ANSM_shortage_2026-03-12.csv,amidotrizoate de sodium/méglumine (amidotrizoate de),
FR_ANSM_shortage_2026-03-12.csv,potassium (bicarbonate de) /potassium (citrate de),
FR_ANSM_shortage_2026-03-12.csv,"Celsior, solution pour conservation d’organes - [acide glutamique, calcium (chlorure de) dihydraté, glutathion, histidine, lactobionique (acide), magnésium (chlorure de) hexahydraté, mannitol, potassium (chlorure de), sodium (hydroxyde de)]",
FR_ANSM_shortage_2026-03-12.csv,pyrantel (embonate de),
FR_ANSM_shortage_2026-03-12.csv,loflazépate d'éthyle,
FR_ANSM_shortage_2026-03-12.csv,pancréatine,
FR_ANSM_shortage_2026-03-12.csv,ornidazole,
FR_ANSM_shortage_2026-03-12.csv,"Pediaven AP-HP G25, solution pour perfusion",
FR_ANSM_shortage_2026-03-12.csv,tranexamique (acide),
HR_HALMED_shortage_2026-03-12.csv,acetilcistein,
HR_HALMED_shortage_2026-03-12.csv,"lidokainklorid, adrenalintartarat, (epinefrintartarat)",
HR_HALMED_shortage_2026-03-12.csv,"emtricitabin, tenofovirdizoproksilmaleat",
HR_HALMED_shortage_2026-03-12.csv,vorikonazol,
HR_HALMED_shortage_2026-03-12.csv,doksorubicinklorid,
HR_HALMED_shortage_2026-03-12.csv,cefuroksimaksetil,
HR_HALMED_shortage_2026-03-12.csv,"imunoglobulin normalni, ljudski,, intravenski",
HR_HALMED_shortage_2026-03-12.csv,deferasiroks,
HR_HALMED_shortage_2026-03-12.csv,levofloksacin hemihidrat,
HR_HALMED_shortage_2026-03-12.csv,desmopresinacetat,
HR_HALMED_shortage_2026-03-12.csv,betametazondipropionat,
HR_HALMED_shortage_2026-03-12.csv,rivaroksaban,
HR_HALMED_shortage_2026-03-12.csv,natrijev ibandronat hidrat,
HR_HALMED_shortage_2026-03-12.csv,kaspofunginacetat,
HR_HALMED_shortage_2026-03-12.csv,levobupivakainklorid,
HR_HALMED_shortage_2026-03-12.csv,cinakalcetklorid,
HR_HALMED_shortage_2026-03-12.csv,"arginin, glicin, histidin, izoleucin, leucin, lizinacetat, metionin, fenilalanin, prolin, serin, taurin, treonin, triptofan, tirozin, valin, kalcijev klorid dihidrat, natrijev glicerofosfat hidrat, magnezijev sulfat heptahidrat, kalijev klorid, natrijev acetat trihidrat, cinkov sulfat heptahidrat, glukoza hidrat, sojino ulje, pročišćeno, trigliceridi, srednje duljine lanca, maslinovo ulje, riblje ulje, obogaćeno omega-3, kiselinama",
HR_HALMED_shortage_2026-03-12.csv,cisatrakurijev besilat,
HR_HALMED_shortage_2026-03-12.csv,kolekalciferol,
HR_HALMED_shortage_2026-03-12.csv,korifolitropin alfa,
HR_HALMED_shortage_2026-03-12.csv,ampicilinnatrij,
HR_HALMED_shortage_2026-03-12.csv,febuksostat,
HR_HALMED_shortage_2026-03-12.csv,voda za injekcije,
HR_HALMED_shortage_2026-03-12.csv,deksmedetomidinklorid,
HR_HALMED_shortage_2026-03-12.csv,metadonklorid,
HR_HALMED_shortage_2026-03-12.csv,feksofenadinklorid,
HR_HALMED_shortage_2026-03-12.csv,kalijev jodid,
HR_HALMED_shortage_2026-03-12.csv,sugamadeksnatrij,
HR_HALMED_shortage_2026-03-12.csv,"buprenorfinklorid, naloksonklorid dihidrat",
HR_HALMED_shortage_2026-03-12.csv,naloksegoloksalat,
HR_HALMED_shortage_2026-03-12.csv,razagilin hemitartarat,
HR_HALMED_shortage_2026-03-12.csv,glukoza hidrat,
HR_HALMED_shortage_2026-03-12.csv,atomoksetinklorid,
HR_HALMED_shortage_2026-03-12.csv,ciproteronacetat,
HR_HALMED_shortage_2026-03-12.csv,kabazitaksel,
HR_HALMED_shortage_2026-03-12.csv,duloksetinklorid,
HR_HALMED_shortage_2026-03-12.csv,"oksitetraciklinklorid, nistatin",
HR_HALMED_shortage_2026-03-12.csv,rokuronijev bromid,
HR_HALMED_shortage_2026-03-12.csv,"klorheksidindiglukonat, lidokainklorid",
HR_HALMED_shortage_2026-03-12.csv,"natrijev amidotrizoat, meglumin amidotrizoat",
HR_HALMED_shortage_2026-03-12.csv,sevofluran,
HR_HALMED_shortage_2026-03-12.csv,"virus bjesnoće, soj Flury LEP, (inaktiviran)",
HR_HALMED_shortage_2026-03-12.csv,"tirotricin, benzalkonijev klorid, benzokain",
HR_HALMED_shortage_2026-03-12.csv,lanzoprazol,
HR_HALMED_shortage_2026-03-12.csv,deksketoprofentrometamol,
HR_HALMED_shortage_2026-03-12.csv,klaritromicin,
HR_HALMED_shortage_2026-03-12.csv,natrijev klorid,
HR_HALMED_shortage_2026-03-12.csv,pemetrekseddikiselina,
HR_HALMED_shortage_2026-03-12.csv,tioktatna kiselina,
HR_HALMED_shortage_2026-03-12.csv,lizinopril dihidrat hidroklorotiazid,
HR_HALMED_shortage_2026-03-12.csv,ekstrakt lista zelenog čaja,
HR_HALMED_shortage_2026-03-12.csv,ksilometazolinklorid,
HR_HALMED_shortage_2026-03-12.csv,tiotropijev bromid,
HR_HALMED_shortage_2026-03-12.csv,racekadotril,
HR_HALMED_shortage_2026-03-12.csv,nafazolinnitrat,
HR_HALMED_shortage_2026-03-12.csv,naloksonklorid dihidrat,
HR_HALMED_shortage_2026-03-12.csv,ivakaftor,
HR_HALMED_shortage_2026-03-12.csv,ivabradinklorid,
HR_HALMED_shortage_2026-03-12.csv,"oksikodonklorid, naloksonklorid dihidrat",
HR_HALMED_shortage_2026-03-12.csv,"glukoza hidrat, natrijev klorid, kalcijev klorid dihidrat, magnezijev klorid heksahidrat, natrijev hidrogenkarbonat, natrijev (S)-laktat, otopina",
HR_HALMED_shortage_2026-03-12.csv,pramipeksoldiklorid hidrat,
HR_HALMED_shortage_2026-03-12.csv,oksitocin,
HR_HALMED_shortage_2026-03-12.csv,zoledronatna kiselina hidrat,
HR_HALMED_shortage_2026-03-12.csv,"piperacilinnatrij, tazobaktamnatrij",
HR_HALMED_shortage_2026-03-12.csv,alklometazondipropionat,
HR_HALMED_shortage_2026-03-12.csv,ciprofloksacin laktat,
HR_HALMED_shortage_2026-03-12.csv,kapecitabin,
HR_HALMED_shortage_2026-03-12.csv,"noradrenalintartarat, (norepinefrintartarat)",
HR_HALMED_shortage_2026-03-12.csv,sertralinklorid,
HR_HALMED_shortage_2026-03-12.csv,"fosfolipidna frakcija iz goveđih, pluća",
HR_HALMED_shortage_2026-03-12.csv,"kalcijev acetat, magnezijev subkarbonat, teški",
HR_HALMED_shortage_2026-03-12.csv,"mikronizirana, pročišćena smjesa, flavonoida koja se sastoji od 90%, diosmina i 10% flavonoida izraženih, kao hesperidin",
HR_HALMED_shortage_2026-03-12.csv,azatioprin,
HR_HALMED_shortage_2026-03-12.csv,ibandronatna kiselina,
HR_HALMED_shortage_2026-03-12.csv,kloropiraminklorid,
HR_HALMED_shortage_2026-03-12.csv,aciklovir,
HR_HALMED_shortage_2026-03-12.csv,"maslinovo ulje, rafinirano i sojino, ulje, rafinirano, alanin, arginin, aspartatna kiselina, glutamatna kiselina, glicin, histidin, izoleucin, leucin, lizinacetat, metionin, fenilalanin, prolin, serin, treonin, triptofan, tirozin, valin, natrijev acetat trihidrat, natrijev glicerofosfat, hidratizirani, kalijev klorid, magnezijev klorid heksahidrat, kalcijev klorid dihidrat, glukoza hidrat",
HR_HALMED_shortage_2026-03-12.csv,dapoksetinklorid,
HR_HALMED_shortage_2026-03-12.csv,lidokainklorid,
HR_HALMED_shortage_2026-03-12.csv,takrolimus hidrat,
HR_HALMED_shortage_2026-03-12.csv,ciprofloksacinklorid,
HR_HALMED_shortage_2026-03-12.csv,lakozamid,
HR_HALMED_shortage_2026-03-12.csv,inzulin glargin,
HR_HALMED_shortage_2026-03-12.csv,vericigvat,
HR_HALMED_shortage_2026-03-12.csv,moksifloksacinklorid,
HR_HALMED_shortage_2026-03-12.csv,gemcitabinklorid,
HR_HALMED_shortage_2026-03-12.csv,besilesomab,
HR_HALMED_shortage_2026-03-12.csv,oktreotidacetat,
HR_HALMED_shortage_2026-03-12.csv,mebeverinklorid,
HR_HALMED_shortage_2026-03-12.csv,flufenazinklorid,
HR_HALMED_shortage_2026-03-12.csv,dutasterid,
HR_HALMED_shortage_2026-03-12.csv,furosemidnatrij,
HR_HALMED_shortage_2026-03-12.csv,lerkanidipinklorid,
HR_HALMED_shortage_2026-03-12.csv,kvetiapinfumarat,
HR_HALMED_shortage_2026-03-12.csv,"ksilometazolinklorid, ipratropijev bromid",
HR_HALMED_shortage_2026-03-12.csv,levomepromazinmaleat,
HR_HALMED_shortage_2026-03-12.csv,palonozetronklorid,
HR_HALMED_shortage_2026-03-12.csv,fenoksimetilpenicilinkalij,
HR_HALMED_shortage_2026-03-12.csv,pentoksifilin,
HR_HALMED_shortage_2026-03-12.csv,ropivakainklorid hidrat,
HR_HALMED_shortage_2026-03-12.csv,natrijev deksametazonfosfat,
HR_HALMED_shortage_2026-03-12.csv,kloksacilinnatrij,
HR_HALMED_shortage_2026-03-12.csv,irinotekanklorid trihidrat,
HR_HALMED_shortage_2026-03-12.csv,"alanin, arginin, glicin, histidin, izoleucin, leucin, lizinacetat, metionin, fenilalanin, prolin, serin, taurin, treonin, triptofan, tirozin, valin, glukoza hidrat, sojino ulje, rafinirano, trigliceridi, srednje duljine lanca, maslinovo ulje, rafinirano, riblje ulje, obogaćeno omega-3, kiselinama",
IE_HPRA_shortage_2026-03-12.csv,"Naloxone, Buprenorphine",
IE_HPRA_shortage_2026-03-12.csv,"Timolol, Latanoprost",
IE_HPRA_shortage_2026-03-12.csv,"Ascorbic acid, Riboflavin, Pyridoxine hydrochloride , Nicotinamide, Thiamine hydrochloride, Glucose (as monohydrate)",
IE_HPRA_shortage_2026-03-12.csv,Bendroflumethiazide,
IE_HPRA_shortage_2026-03-12.csv,Menotrophin,
IE_HPRA_shortage_2026-03-12.csv,"Ethyl salicylate, Hydroxyethyl Salicylate , Methyl salicylate, Methyl nicotinate",
IE_HPRA_shortage_2026-03-12.csv,"Efavirenz, Tenofovir disoproxil maleate, Emtricitabine",
IE_HPRA_shortage_2026-03-12.csv,"Cetrimide, Chlorhexidine gluconate",
IE_HPRA_shortage_2026-03-12.csv,"Paracetamol, Codeine phosphate hemihydrate",
IE_HPRA_shortage_2026-03-12.csv,"Valsartan, Hydrochlorothiazide",
IE_HPRA_shortage_2026-03-12.csv,"Sodium chloride, Potassium chloride, Magnesium chloride hexahydrate, Sodium acetate trihydrate , Sodium gluconate",
IE_HPRA_shortage_2026-03-12.csv,Isosorbide-5-mononitrate,
IE_HPRA_shortage_2026-03-12.csv,Amorolfine hydrochloride,
IE_HPRA_shortage_2026-03-12.csv,"Levonorgestrel, Ethinylestradiol",
IE_HPRA_shortage_2026-03-12.csv,"Coal tar solution, Sulphur for external use, Salicylic acid",
IE_HPRA_shortage_2026-03-12.csv,"Zinc undecylenate, Undecylenic acid",
IE_HPRA_shortage_2026-03-12.csv,Sodium valproate,
IE_HPRA_shortage_2026-03-12.csv,Folinic acid,
IE_HPRA_shortage_2026-03-12.csv,Gadobenate dimeglumine,
IE_HPRA_shortage_2026-03-12.csv,Peginterferon-alfa-2a,
IE_HPRA_shortage_2026-03-12.csv,"Dutasteride, Tamsulosin hydrochloride",
IE_HPRA_shortage_2026-03-12.csv,"Calcium, Vitamin d3",
IE_HPRA_shortage_2026-03-12.csv,Isosorbid-5-mononitrat,
IE_HPRA_shortage_2026-03-12.csv,"Sodium amidotrizoate, Amidotrizoate meglumine",
IE_HPRA_shortage_2026-03-12.csv,Lymecycline,
IE_HPRA_shortage_2026-03-12.csv,"Sodium amidotrizoate, Meglumine amidotrizoate, Sodium hydroxide",
IE_HPRA_shortage_2026-03-12.csv,Lofepramine hydrochloride,
