country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,authorisation_number,marketing_auth_holder,shortage_start,estimated_end,actual_end,status,reason,impact,scraped_at,prk
BE,Belgium,FAMHP,Clomid 50 mg tabl. 10,Clomifene Citrate,,,0031450,G03GB02,BE044511,Fidia Farmaceutici S.p.A.,2026-06-03,2026-10-31,,unavailable,Werkzaam bestanddeel niet beschikbaar,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:20.999843,1538
BE,Belgium,FAMHP,Medrol 4 mg tabl. 30,Methylprednisolone,,,0056028,H02AB04,BE061214,Pfizer SA-NV,2026-06-02,2026-11-13,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999851,
BE,Belgium,FAMHP,Sumatriptan Viatris  50 mg filmomh. tabl. 24,Sumatriptan,,,2308195,N02CC01,BE281732,Viatris GX BV-SRL,2026-06-02,2027-03-10,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:20.999862,41378
BE,Belgium,FAMHP,Sumatriptan Viatris  50 mg filmomh. tabl. 12,Sumatriptan,,,2308179,N02CC01,BE281732,Viatris GX BV-SRL,2026-06-02,2027-03-10,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:20.999872,41378
BE,Belgium,FAMHP,Zolmitriptan ODIS Viatris 5 mg orodisp. tabl. 12,Zolmitriptan,,,2893741,N02CC03,BE393863,Viatris GX BV-SRL,2026-06-02,2027-03-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999880,134201
BE,Belgium,FAMHP,Sumatriptan Teva 50 mg filmomh. tabl. 24,Sumatriptan,,,3167426,N02CC01,BE292013,Teva GmbH,2026-06-01,2026-10-05,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:20.999888,41378
BE,Belgium,FAMHP,Torphadine 10 mg/ml inj. opl. i.m./i.v./s.c. flac. 10 ml,Butorphanol,,,3541737,N02AF01,BE-V501226,Le Vet. (Beheer) B.V.,2026-06-01,2027-03-31,,unavailable,Vertraging in de productie,-,2026-09-21T13:13:20.999895,
BE,Belgium,FAMHP,Tadalafil Mylan 20 mg filmomh. tabl. 12,Tadalafil,,,3577319,G04BE08,EU/1/14/961/005,Mylan Pharmaceuticals Ltd.,2026-06-01,2027-02-05,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999902,68241
BE,Belgium,FAMHP,Laxatract 667 mg/ml siroop 125 ml,Lactulose Solution,,,4206157,A06AD11,BE-V553742,Dechra Regulatory B.V.,2026-06-01,2026-10-16,,unavailable,Andere reden,-,2026-09-21T13:13:20.999915,892
BE,Belgium,FAMHP,Tiberal 1 g/6 ml inf. opl. (conc.) i.v. amp. 6 ml,Ornidazole,,,0663062,J01XD03,BE141285,Serb S.A.S.,2026-06-01,2026-10-31,,unavailable,Vertraging in de vrijgave van het eindproduct,Invoer door de groothandelaar mogelijk,2026-09-21T13:13:20.999924,
BE,Belgium,FAMHP,Myrosor 40 mg - 10 mg filmomh. tabl. 30,"Ezetimibe , Rosuvastatin ",,,4975348,C10BA06,BE665184,Viatris Healthcare SA-NV,2026-06-01,2026-09-30,,unavailable,Vertraging in de vrijgave van het eindproduct,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999933,
BE,Belgium,FAMHP,Metomotyl 5 mg/ml inj. opl. i.m./s.c. flac. 10 ml,Metoclopramide,,,3327384,A03FA01,BE-V472960,Le Vet. (Beheer) B.V.,2026-05-31,2027-03-31,,unavailable,Andere reden,-,2026-09-21T13:13:20.999940,
BE,Belgium,FAMHP,Etoricoxib AB 60 mg filmomh. tabl. 98,Etoricoxib,,,4117826,M01AH05,BE506782,Aurobindo SA-NV,2026-05-29,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999950,66745
BE,Belgium,FAMHP,Olmetec 20 mg filmomh. tabl. 28,Olmesartan Medoxomil,,,2091072,C09CA08,BE254861,Daiichi Sankyo Belgium SA-NV,2026-05-29,2026-12-11,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999958,70203
BE,Belgium,FAMHP,Quetiapin Sandoz 300 mg filmomh. tabl. 60,Quetiapine,,,2871911,N05AH04,BE352712,Sandoz SA-NV,2026-05-29,2026-10-23,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999965,60283
BE,Belgium,FAMHP,Rosuvastatine Viatris 40 mg filmomh. tabl. 28,Rosuvastatin,,,3641073,C10AA07,BE509297,Viatris GX BV-SRL,2026-05-28,2027-04-12,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999973,201065
BE,Belgium,FAMHP,Imuldosa 130 mg inf. opl. (conc.) i.v. flac. 26 ml,Ustekinumab ,,,4986634,L04AC05,EU/1/24/1872/003,Accord Healthcare S.L.U.,2026-05-28,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:20.999980,138274
BE,Belgium,FAMHP,Orbeseal Dry Cow 2.6 g i.mamm. susp. voorgev. spuit 60 x 4 g,Bismuth,,,2099919,,BE-V251693,Zoetis Belgium SA-NV,2026-05-27,2026-10-15,,unavailable,Vertraging in de productie,-,2026-09-21T13:13:20.999992,
BE,Belgium,FAMHP,Equibactin Vet 333 mg/g - 67 mg/g or. pasta voorgev. spuit 45 g,"Sulfadiazine, Trimethoprim",,,2833614,J01EW10,BE-V317195,Dechra Regulatory B.V.,2026-05-27,2027-03-31,,unavailable,Andere reden,-,2026-09-21T13:13:21,
BE,Belgium,FAMHP,Aqupharm Ringer Lactate inf. opl. i.v. 10 x 1000 ml,"Potassium Chloride, Sodium Chloride, Sodium Lactate, Calcium Chloride",,,3643533,B05BB01,BE-V511235,Ecuphar SA-NV,2026-05-26,2027-01-01,,unavailable,Vertraging in de productie,-,2026-09-21T13:13:21.000008,46418
BE,Belgium,FAMHP,Sumatriptan Viatris  100 mg filmomh. tabl. 24,Sumatriptan,,,3412616,N02CC01,BE281741,Viatris GX BV-SRL,2026-05-25,2027-03-10,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:21.000016,32476
BE,Belgium,FAMHP,Docetaxel Accord 160 mg/8 ml inf. opl. (conc.) i.v. flac. 8 ml,Docetaxel ,,,3012911,L01CD02,EU/1/12/769/003,Accord Healthcare S.L.U.,2026-05-22,2026-10-31,,unavailable,Vertraging in de productie,Invoer door de firma mogelijk,2026-09-21T13:13:21.000024,94234
BE,Belgium,FAMHP,Rosuvastatin Sandoz 20 mg filmomh. tabl. 98,Rosuvastatin,,,3603255,C10AA07,BE483502,Sandoz SA-NV,2026-05-22,2026-09-25,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000032,201057
BE,Belgium,FAMHP,Tadalafil Mylan 5 mg filmomh. tabl. 98,Tadalafil,,,3577293,G04BE08,EU/1/14/961/016,Mylan Pharmaceuticals Ltd.,2026-05-21,2027-03-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000039,86274
BE,Belgium,FAMHP,Tadalafil Mylan 20 mg filmomh. tabl. 24,Tadalafil,,,3577327,G04BE08,EU/1/14/961/006,Mylan Pharmaceuticals Ltd.,2026-05-21,2027-02-05,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000047,68241
BE,Belgium,FAMHP,Ryaltris  25 µg/dosis - 600 µg/dosis (PI Pharma) neusspray susp. dos. pomp 29 g (240 doses),"Olopatadine , Mometasone Furoate ",,,4928487,R01AD59,1637PI0710F009,PI Pharma SA-NV,2026-05-21,2026-10-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-09-21T13:13:21.000054,230138
BE,Belgium,FAMHP,Xanax 1 mg (Impexeco) tabl. 50,Alprazolam,,,2868925,N05BA12,1549PI0392F003,Impexeco SA-NV,2026-05-21,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000062,
BE,Belgium,FAMHP,Erythrocine IV 1 g inj. opl. (pdr.) i.v. flac. 1 g,Erythromycin ,,,0039834,J01FA01,BE065414,Amdipharm Ltd.,2026-05-20,2028-06-01,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-21T13:13:21.000070,5061
BE,Belgium,FAMHP,Emdocam 15 mg/ml or. susp. 125 ml,Meloxicam,,,4369351,M01AC06,EU/2/11/128/009,Emdoka ,2026-05-20,2026-11-01,,unavailable,Vertraging in de productie,-,2026-09-21T13:13:21.000077,
BE,Belgium,FAMHP,Tranquinervin 10 mg/ml inj. opl. i.m./i.v. flac. 20 ml,Acepromazine,,,3945177,N05AA04,BE-V533360,Le Vet. (Beheer) B.V.,2026-05-19,2027-03-31,,unavailable,Andere reden,-,2026-09-21T13:13:21.000085,
BE,Belgium,FAMHP,Quetiapine AB 50 mg tabl. verl. afgifte 100,Quetiapine ,,,4653622,N05AH04,BE660788,Aurobindo SA-NV,2026-05-19,2027-05-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000092,84182
BE,Belgium,FAMHP,Lariam 250 mg tabl. 8,Mefloquine,,,0323972,P01BC02,BE149073,Cheplapharm Arzneimittel GmbH,2026-05-18,2026-11-27,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-21T13:13:21.000100,25410
BE,Belgium,FAMHP,Androgel 50 mg transderm. gel sachet 30 x 5 g,Testosterone,,,1795533,G03BA03,BE248437,Besins Healthcare SA-NV,2026-05-18,2026-09-18,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:21.000107,74225
BE,Belgium,FAMHP,Pramipexol Retard Sandoz 2.1 mg tabl. verl. afgifte 100,Pramipexole,,,3195310,N04BC05,BE461333,Sandoz SA-NV,2026-05-15,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000115,91243
BE,Belgium,FAMHP,Vitamine D Sandoz 25 000 IE zachte caps. 4,Cholecalciferol ,,,4640959,A11CC05,BE660748,Sandoz SA-NV,2026-05-15,2026-11-30,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000123,140244
BE,Belgium,FAMHP,Rosuvastatine Viatris 5 mg filmomh. tabl. 28,Rosuvastatin,,,3641206,C10AA07,BE509235,Viatris GX BV-SRL,2026-05-14,2027-02-22,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000131,201030
BE,Belgium,FAMHP,Metiblo 10 mg/1 ml inj. opl. i.v. amp. 10 x 1 ml,Methylthioninium Chloride,,,3346004,V03AB17,BE475200,Laboratoires Sterop SA-NV,2026-05-12,2026-09-25,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000138,117404
BE,Belgium,FAMHP,Quetiapine Retard Teva 50 mg tabl. verl. afgifte 100,Quetiapine,,,3562212,N05AH04,BE413463,Teva GmbH,2026-05-11,2026-11-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000146,84182
BE,Belgium,FAMHP,Itraconazol Sandoz 100 mg harde caps. 60,Itraconazole,,,2601623,J02AC02,BE299914,Sandoz SA-NV,2026-05-08,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000153,32336
BE,Belgium,FAMHP,Fluconazole Viatris  200 mg harde caps. 20,Fluconazole,,,2120012,J02AC01,BE319051,Viatris GX BV-SRL,2026-05-08,2026-10-07,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000162,33510
BE,Belgium,FAMHP,Simvastatine Teva 80 mg filmomh. tabl. 100,Simvastatin,,,2249464,C10AA01,BE310886,Teva GmbH,2026-05-06,2026-10-12,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000170,
BE,Belgium,FAMHP,Tamsulosine Viatris Pharma 0.4 mg harde caps. geregul. afgifte 200,Tamsulosin Hydrochloride ,,,4982039,G04CA02,BE664802,Viatris GX BV-SRL,2026-05-06,2026-09-23,,unavailable,Vertraging in de vrijgave van het eindproduct,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000179,41068
BE,Belgium,FAMHP,Tadalafil Mylan 5 mg filmomh. tabl. 28,Tadalafil,,,3577285,G04BE08,EU/1/14/961/013,Mylan Pharmaceuticals Ltd.,2026-05-05,2027-03-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000188,86274
BE,Belgium,FAMHP,Tranquiline 35 mg/ml or. gel voorgev. spuit 10 ml,Acepromazine,,,2987691,N05AA04,BE-V414836,Floris Holding B.V.,2026-05-01,2026-09-30,,unavailable,Andere reden,-,2026-09-21T13:13:21.000196,
BE,Belgium,FAMHP,Risperidone EG 2 mg filmomh. tabl. 20,Risperidone,,,2451474,N05AX08,BE329777,EG SA-NV,2026-04-30,2026-11-09,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000203,37729
BE,Belgium,FAMHP,Aripiprazole EG 15 mg tabl. 28,Aripiprazole,,,3366432,N05AX12,BE477022,EG SA-NV,2026-04-30,2026-11-09,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000211,75256
BE,Belgium,FAMHP,Daphne 2 mg - 0.035 mg omh. tabl. 6 x 21,"Ethinylestradiol, Cyproterone acetate",,,2232973,G03HB01,BE263751,Ceres Pharma SA-NV,2026-04-29,2026-11-06,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000219,25836
BE,Belgium,FAMHP,Meloxoral 0.5 mg/ml or. susp. 10 ml,Meloxicam,,,2951499,M01AC06,EU/2/10/111/006,Dechra Regulatory B.V.,2026-04-28,2027-03-31,,unavailable,Andere reden,-,2026-09-21T13:13:21.000228,
BE,Belgium,FAMHP,Treclinax 10 mg/g - 0.25 mg/g gel 30 g,"Tretinoin, Clindamycin",,,3070323,D10AF51,BE437507,Viatris Healthcare SA-NV,2026-04-27,2026-10-14,,unavailable,Vertraging in de vrijgave van het eindproduct,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-09-21T13:13:21.000235,113476
BE,Belgium,FAMHP,Quetiapine Viatris 300 mg filmomh. tabl. 60,Quetiapine,,,2893816,N05AH04,BE394843,Viatris GX BV-SRL,2026-04-27,2026-11-27,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000244,60283
BE,Belgium,FAMHP,Vetivex 9 mg/ml inf. opl. i.v. 10 x 1000 ml,Sodium Chloride,,,3090362,B05BB01,BE-V442041,Dechra Regulatory B.V.,2026-04-24,2027-06-30,,unavailable,Andere reden,-,2026-09-21T13:13:21.000254,27960
BE,Belgium,FAMHP,Levobupivacaïne Fresenius Kabi 7.5 mg/ml inj./inf. opl. i.thec./epidur. amp. 5 x 10 ml,Levobupivacaine,,,3264397,N01BB10,BE460346,Fresenius Kabi SA-NV,2026-04-24,2026-11-01,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-21T13:13:21.000262,55719
BE,Belgium,FAMHP,Domperidone Instant EG 10 mg orodisp. tabl. 100,Domperidone,,,3067048,A03FA03,BE342946,EG SA-NV,2026-04-22,2027-01-08,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000271,119652
BE,Belgium,FAMHP,Usymro 45 mg inj. opl. s.c. voorgev. spuit 0.5 ml,Ustekinumab ,,,4993077,L04AC05,EU/1/25/1957/002,Gedeon Richter Plc,2026-04-21,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000280,102989
BE,Belgium,FAMHP,Naropin 2 mg/ml inj. opl. epidur. amp. 5 x 20 ml,Ropivacaine Hydrochloride ,,,1278357,N01BB09,BE177231,Sandoz SA-NV,2026-04-20,2026-10-30,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000288,43532
BE,Belgium,FAMHP,Solifenacine/Tamsulosine AB 6 mg - 0.4 mg tabl. geregul. afgifte 90,"Solifenacin , Tamsulosin ",,,4731436,G04CA53,BE661562,Aurobindo SA-NV,2026-04-17,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000296,105724
BE,Belgium,FAMHP,Ivabradine Krka 7.5 mg filmomh. tabl. 56,Ivabradine,,,3699642,C01EB17,BE504960,KRKA d.d. Novo mesto d.d.,2026-04-17,2026-10-20,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000303,198188
BE,Belgium,FAMHP,Vardenafil Sandoz 20 mg filmomh. tabl. 12,Vardenafil,,,3948833,G04BE09,BE528551,Sandoz SA-NV,2026-04-17,2026-11-13,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000311,69213
BE,Belgium,FAMHP,Emtricitabine/Tenofovir Disoproxil Mylan 200 mg - 245 mg filmomh. tabl. 30 (30 x 1) UD,"Emtricitabine, Tenofovir Disoproxil ",,,4182440,J05AR03,EU/1/16/1133/004,Mylan Pharmaceuticals Ltd.,2026-04-16,2026-09-28,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000319,146560
BE,Belgium,FAMHP,Asaflow 80 mg maagsapresist. tabl. 56 (56 x 1) UD,Acetylsalicylic Acid,,,1368414,B01AC06,BE187512,Orifarm Generics a.s.,2026-04-16,2026-10-09,,unavailable,Vertraging in de vrijgave van het eindproduct,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000327,
BE,Belgium,FAMHP,Aggrastat 0.05 mg/ml inf. opl. i.v. 250 ml,Tirofiban,,,1640119,B01AC17,BE218057,Advanz Pharma Ltd.,2026-04-15,2026-09-30,,unavailable,Vertraging in de vrijgave van het eindproduct,Onder evaluatie,2026-09-21T13:13:21.000336,58742
BE,Belgium,FAMHP,Ebastine Sandoz 20 mg orodisp. tabl. 100,Ebastine,,,3121241,R06AX22,BE446480,Sandoz SA-NV,2026-04-15,2026-11-27,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000345,
BE,Belgium,FAMHP,Sumatriptan Viatris  100 mg filmomh. tabl. 12,Sumatriptan,,,2308211,N02CC01,BE281741,Viatris GX BV-SRL,2026-04-14,2027-03-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000354,32476
BE,Belgium,FAMHP,Sumatriptan Viatris  100 mg filmomh. tabl. 48,Sumatriptan,,,4106951,N02CC01,BE281741,Viatris GX BV-SRL,2026-04-14,2027-03-10,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:21.000362,32476
BE,Belgium,FAMHP,Meropenem Eugia  1 g inj./inf. opl. (pdr.) i.v. flac. 10 x 1 g,Meropenem,,,4279154,J01DH02,BE489235,Eugia Pharma (Malta) Ltd.,2026-04-10,2026-10-10,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000371,94838
BE,Belgium,FAMHP,Metiblo 10 mg/1 ml inj. opl. i.v. amp. 100 x 1 ml,Methylthioninium Chloride,,,3345758,V03AB17,BE475200,Laboratoires Sterop SA-NV,2026-04-08,2026-09-25,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000380,
BE,Belgium,FAMHP,Ganirelix Gedeon Richter 0.25 mg/0.5 ml inj. opl. s.c. voorgev. spuit 0.5 ml,Ganirelix,,,4581088,H01CC01,EU/1/22/1658/001,Gedeon Richter Plc,2026-04-08,2026-12-31,,unavailable,"Logistieke problemen (transport, douane, ...)",Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000387,59048
BE,Belgium,FAMHP,Sumatriptan Viatris  50 mg filmomh. tabl. 48,Sumatriptan,,,4106944,N02CC01,BE281732,Viatris GX BV-SRL,2026-04-07,2027-03-10,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:21.000395,41378
BE,Belgium,FAMHP,ReFacto AF 250 IE inj. opl. (pdr. + oplosm.) i.v. voorgev. spuit 250 IE + 4 ml,Moroctocog Alfa,,,3026234,B02BD02,EU/1/99/103/009,Pfizer Europe MA E.E.I.G.,2026-04-07,2026-09-30,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000403,107360
BE,Belgium,FAMHP,Omic Ocas 0.4 mg (PI Pharma) tabl. verl. afgifte 200,Tamsulosin Hydrochloride,,,3008083,G04CA02,1637PI0106F003,PI Pharma SA-NV,2026-04-03,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000411,76236
BE,Belgium,FAMHP,Pregabaline Sandoz 150 mg harde caps. 56 (56 x 1) UD,Pregabalin,,,3542099,N02BF02,EU/1/15/1011/050,Sandoz GmbH,2026-04-03,2026-09-25,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000418,75728
BE,Belgium,FAMHP,Myrosor 20 mg - 10 mg (PI Pharma) filmomh. tabl. 90,"Ezetimibe , Rosuvastatin ",,,4954772,C10BA06,1637PI0732F003,PI Pharma SA-NV,2026-04-03,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000426,201111
BE,Belgium,FAMHP,Brintellix 20 mg (PI Pharma) filmomh. tabl. 28,Vortioxetine ,,,4877080,N06AX26,EU/1/13/891/028,PI Pharma SA-NV,2026-04-01,2026-10-16,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000433,120758
BE,Belgium,FAMHP,Brintellix 10 mg (PI Pharma) filmomh. tabl. 28,Vortioxetine ,,,4877072,N06AX26,EU/1/13/891/010,PI Pharma SA-NV,2026-04-01,2026-10-16,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000441,120766
BE,Belgium,FAMHP,Sevikar 20 mg - 5 mg filmomh. tabl. 28,"Olmesartan Medoxomil, Amlodipine",,,2582146,C09DB02,BE325482,Daiichi Sankyo Belgium SA-NV,2026-04-01,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000452,123722
BE,Belgium,FAMHP,Sertraline Sandoz 50 mg filmomh. tabl. 100,Sertraline,,,3280674,N06AB06,BE270261,Sandoz SA-NV,2026-04-01,2026-11-13,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000460,39403
BE,Belgium,FAMHP,Laxatract 667 mg/ml siroop 50 ml,Lactulose Solution,,,4212296,A06AD11,BE-V553742,Dechra Regulatory B.V.,2026-03-31,2026-10-16,,unavailable,Andere reden,-,2026-09-21T13:13:21.000468,892
BE,Belgium,FAMHP,"Tracrium 25 mg/2,5 ml inj. opl. i.v. amp. 10 x 2.5 ml",Atracurium Besilate,,,0674671,M03AC04,BE132413,Aspen Pharma Trading Ltd.,2026-03-31,2026-12-31,,unavailable,Andere reden,Invoer door de apotheker mogelijk,2026-09-21T13:13:21.000475,21849
BE,Belgium,FAMHP,Risperidone Teva 50 mg inj. susp. verl. afgifte (pdr. + oplosm.) i.m. flac. + voorgev. spuit 50 mg + 2 ml,Risperidone,,,4516795,N05AX08,BE574942,Teva GmbH,2026-03-30,2027-05-10,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000483,68284
BE,Belgium,FAMHP,Pravastatine Viatris  40 mg tabl. 98,Pravastatin Sodium,,,2440543,C10AA03,BE373231,Viatris GX BV-SRL,2026-03-27,2027-03-17,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000491,46930
BE,Belgium,FAMHP,Dermestril 100 µg transderm. pleister 8 (8 mg),Estradiol,,,1233253,G03CA04,BE171132,Besins Healthcare SA-NV,2026-03-27,2026-09-30,,unavailable,Toegenomen vraag,Invoer door de apotheker mogelijk,2026-09-21T13:13:21.000498,
BE,Belgium,FAMHP,Ticlid 250 mg filmomh. tabl. 60,Ticlopidine Hydrochloride,,,0263350,B01AC05,BE113251,Cheplapharm Arzneimittel GmbH,2026-03-27,2026-12-28,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:21.000506,
BE,Belgium,FAMHP,Myatorlip 10 mg - 10 mg filmomh. tabl. 90,"Ezetimibe , Atorvastatin ",,,4826707,C10BA05,BE662256,Viatris GX BV-SRL,2026-03-26,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000513,122793
BE,Belgium,FAMHP,Novaquin 15 mg/ml or. susp. 125 ml,Meloxicam,,,3443181,M01AC06,EU/2/15/186/001,Le Vet. (Beheer) B.V.,2026-03-24,2027-03-31,,unavailable,Andere reden,-,2026-09-21T13:13:21.000521,
BE,Belgium,FAMHP,Aripiprazole Mylan Pharma 10 mg tabl. 98,Aripiprazole,,,4148789,N05AX12,EU/1/15/1005/006,Mylan Pharmaceuticals Ltd.,2026-03-20,2026-09-23,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000529,75248
BE,Belgium,FAMHP,Rosuvastatine Viatris 40 mg filmomh. tabl. 98,Rosuvastatin,,,3641081,C10AA07,BE509297,Viatris GX BV-SRL,2026-03-20,2027-04-12,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000536,201065
BE,Belgium,FAMHP,Visipaque 320 mg I/ml inj. opl. i.thec./i.cavern./i.v./i.arter. flac. 100 ml,Iodixanol ,,,1563758,V08AB09,BE181815,GE Healthcare BV-SRL,2026-03-20,2026-09-25,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-09-21T13:13:21.000543,41645
BE,Belgium,FAMHP,Diflucan 2 mg/ml inf. opl. i.v. flac. 200 ml,Fluconazole,,,2409787,J02AC01,BE192945,Pfizer SA-NV,2026-03-18,2026-11-13,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000551,47171
BE,Belgium,FAMHP,Plerixafor Accord 20 mg/ml inj. opl. s.c. flac. 1.2 ml,Plerixafor ,,,4819587,L03AX16,EU/1/22/1701/001,Accord Healthcare S.L.U.,2026-03-17,2026-11-16,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-21T13:13:21.000558,131156
