country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at,prk
LT,Lithuania,VVKT,Gamanea,Gabapentin,Gabapentinas,100 mg,kietosios kapsulės,N02BF01,LT/1/25/5822/006,G.L. Pharma GmbH,shortage,2026-07-23T11:41:58.351442,52817
LT,Lithuania,VVKT,Progesterone Besins,Progesterone,Progesteronas,400 mg,makšties minkštosios kapsulės,G03DA04,LT/1/25/5721/004,Besins Healthcare Ireland Limited,shortage,2026-07-23T11:41:58.351443,201375
LT,Lithuania,VVKT,Cigenta,Hemofiltrates,Natrio citratas dihidratas,136 mmol/l,infuzinis tirpalas,,LT/1/21/4870/002,Fresenius Medical Care Deutschland GmbH,shortage,2026-07-23T11:41:58.351445,
LT,Lithuania,VVKT,Gadovist,Gadobutrol,Gadobutrolis,1 mmol/ml,injekcinis tirpalas,V08CA09,LT/L/15/0268/001,UAB Adeofarma,shortage,2026-07-23T11:41:58.351446,58297
LT,Lithuania,VVKT,Heparinum WZF,Heparin,Heparino natrio druska,5000 TV/ml,injekcinis tirpalas,B01AB01,LT/L/25/3040/001,UAB Edupharma,shortage,2026-07-23T11:41:58.351447,130591
LT,Lithuania,VVKT,Vortioxetine Orion,Vortioxetine,Vortioksetinas,5 mg,plėvele dengtos tabletės,N06AX26,LT/1/26/6000/002,Orion Corporation,shortage,2026-07-23T11:41:58.351448,120731
LT,Lithuania,VVKT,Dimethyl fumarate STADA,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/23/5133/008,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351449,117870
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/010,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.351451,128201
LT,Lithuania,VVKT,Risperidone Grindeks,Risperidone,Risperidonas,3 mg,plėvele dengtos tabletės,N05AX08,LT/1/23/5217/001,AS Grindeks,shortage,2026-07-23T11:41:58.351452,
LT,Lithuania,VVKT,Ibuprofen Zentiva,Ibuprofen,Ibuprofenas,400 mg,plėvele dengtos tabletės,M01AE01,LT/1/22/4976/011,Zentiva k.s.,shortage,2026-07-23T11:41:58.351453,27278
LT,Lithuania,VVKT,Myrlosar Comp,Losartan and diuretics,Losartano kalio druska/Hidrochlorotiazidas,100 mg/25 mg,plėvele dengtos tabletės,C09DA01,LT/L/25/2309/004,UAB Niromed,shortage,2026-07-23T11:41:58.351454,69302
LT,Lithuania,VVKT,VALSARTAN FARMOZ,Valsartan,Valsartanas,160 mg,plėvele dengtos tabletės,C09CA03,LT/L/20/1362/002,UAB Edupharma,shortage,2026-07-23T11:41:58.351455,61239
LT,Lithuania,VVKT,OMEPRAZOL ARENA,Omeprazole,Omeprazolas,20 mg,skrandyje neirios kietosios kapsulės,A02BC01,LT/L/23/1827/007,UAB Niromed,shortage,2026-07-23T11:41:58.351456,60062
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/009,Teva B.V.,shortage,2026-07-23T11:41:58.351457,
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride Teva,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4939/003,Teva GmbH,shortage,2026-07-23T11:41:58.351459,218154
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/10 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5347/003,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351460,
LT,Lithuania,VVKT,Glusod,empagliflozin,Empagliflozinas,25 mg,plėvele dengtos tabletės,A10BK03,LT/1/24/5429/005,Medochemie Ltd.,shortage,2026-07-23T11:41:58.351461,119415
LT,Lithuania,VVKT,Ciloxan,Ciprofloxacin,Ciprofloksacinas,3 mg/ml,akių lašai (tirpalas),S01AE03,LT/L/26/3263/001,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.351462,
LT,Lithuania,VVKT,Lorazepam Polfa Tarchomin,Lorazepam,Lorazepamas,2 mg/ml,injekcinis tirpalas,N05BA06,LT/1/23/5259/001,Tarchomińskie Zakłady Farmaceutyczne „Polfa” Spółka Akcyjna,shortage,2026-07-23T11:41:58.351463,125873
LT,Lithuania,VVKT,Ruxolitinib Sandoz,ruxolitinib,Ruksolitinibas,15 mg,tabletės,L01EJ01,LT/1/26/6051/023,Sandoz d.d.,shortage,2026-07-23T11:41:58.351464,108472
LT,Lithuania,VVKT,BOXARID,Teriflunomide,Teriflunomidas,14 mg,plėvele dengtos tabletės,L04AK02,LT/1/23/5113/003,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.351465,117838
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/003,Teva B.V.,shortage,2026-07-23T11:41:58.351466,
LT,Lithuania,VVKT,Levodopa/Carbidopa Fairmed,Levodopa and decarboxylase inhibitor,Levodopa/Karbidopa,250 mg/25 mg,tabletės,N04BA02,LT/1/22/4915/004,Fairmed Healthcare GmbH,shortage,2026-07-23T11:41:58.351467,14974
LT,Lithuania,VVKT,Tadalafil STADA,Tadalafil,Tadalafilis,10 mg,plėvele dengtos tabletės,G04BE08,LT/1/24/5405/005,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351468,68233
LT,Lithuania,VVKT,Bulgaplin,Pregabalin,Pregabalinas,75 mg,kietosios kapsulės,N02BF02,LT/1/24/5375/006,Orion Corporation,shortage,2026-07-23T11:41:58.351469,75701
LT,Lithuania,VVKT,Dabigatran etexilate Viatris,Dabigatran etexilate,Dabigatranas eteksilatas,110 mg,kietosios kapsulės,B01AE07,LT/1/24/5359/007,Viatris Limited,shortage,2026-07-23T11:41:58.351471,86991
LT,Lithuania,VVKT,Metamizole sodium Bausch Health,Metamizole sodium,Metamizolo natrio druska,500 mg/ml,injekcinis tirpalas,N02BB02,LT/1/23/5243/001,Bausch Health Ireland Limited,shortage,2026-07-23T11:41:58.351472,220175
LT,Lithuania,VVKT,Gabapentin Teva,Gabapentin,Gabapentinas,300 mg,kietosios kapsulės,N02BF01,LT/1/25/5687/004,Teva B.V.,shortage,2026-07-23T11:41:58.351473,52825
LT,Lithuania,VVKT,XANAX,Alprazolam,Alprazolamas,"0,25 mg",tabletės,N05BA12,LT/L/16/0439/004,UAB Lex ano,shortage,2026-07-23T11:41:58.351474,
LT,Lithuania,VVKT,Vortimal,Voriconazole,Vorikonazolas,200 mg,milteliai infuziniam tirpalui,J02AC03,LT/L/25/2390/001,UAB Adeofarma,shortage,2026-07-23T11:41:58.351475,63622
LT,Lithuania,VVKT,Lidocaine hydrochloride Instillido,Lidocaine,Lidokaino hidrochloridas,20 mg/ml,gelis,N01BB02,LT/1/23/5178/002,Farco-Pharma GmbH,shortage,2026-07-23T11:41:58.351476,219177
LT,Lithuania,VVKT,Apixaban Grindeks,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/25/5883/005,AS Grindeks,shortage,2026-07-23T11:41:58.351477,99066
LT,Lithuania,VVKT,Belargan [Bilastine Ingen Pharma],Bilastine,Bilastinas,20 mg,tabletės,R06AX29,LT/1/25/5915/002,SIA Ingen Pharma,shortage,2026-07-23T11:41:58.351478,
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/019,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351479,
LT,Lithuania,VVKT,Meriofert,Human menopausal gonadotrophin,Menotropinas,75 TV,milteliai ir tirpiklis injekciniam tirpalui,G03GA02,LT/1/24/5436/003,IBSA Farmaceutici Italia Srl,shortage,2026-07-23T11:41:58.351480,
LT,Lithuania,VVKT,Meliglix,Sitagliptin,Sitagliptinas,50 mg,plėvele dengtos tabletės,A10BH01,LT/1/26/5982/002,Pharmazac S.A.,shortage,2026-07-23T11:41:58.351481,
LT,Lithuania,VVKT,Bronsora,Expectorants,Vaistinių čiobrelių (Thymus vulgaris/zygis) žolės sausasis ekstraktas (6-10:1),42 mg,minkštosios pastilės,,LT/1/26/6065/001,BIONORICA SE,shortage,2026-07-23T11:41:58.351482,
LT,Lithuania,VVKT,Sildenafil STADA,Sildenafil,Sildenafilis,50 mg,plėvele dengtos tabletės,G04BE03,LT/1/24/5324/001,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351483,51071
LT,Lithuania,VVKT,Nurofen Orange,Ibuprofen,Ibuprofenas,100 mg,kramtomosios minkštosios kapsulės,M01AE01,LT/1/16/4016/013,Reckitt Benckiser (Poland) S.A.,shortage,2026-07-23T11:41:58.351485,
LT,Lithuania,VVKT,NAFUBI [Ibuprofen PharmSol],Ibuprofen,Ibuprofenas,400 mg,plėvele dengtos tabletės,M01AE01,LT/1/25/5881/002,Pharmsol Europe Limited,shortage,2026-07-23T11:41:58.351486,27278
LT,Lithuania,VVKT,Dimtruzic,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/22/5058/003,Sandoz d.d.,shortage,2026-07-23T11:41:58.351487,117870
LT,Lithuania,VVKT,Rosuvastatin Zentiva,Rosuvastatin,Rozuvastatinas,30 mg,plėvele dengtos tabletės,C10AA07,LT/1/22/4913/003,Zentiva k.s.,shortage,2026-07-23T11:41:58.351487,
LT,Lithuania,VVKT,Danengo,Dabigatran etexilate,Dabigatranas eteksilatas,75 mg,kietosios kapsulės,B01AE07,LT/1/23/5280/007,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.351490,86983
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/021,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.351491,128201
LT,Lithuania,VVKT,PANCREATIN RFF,"Multienzymes (lipase, protease etc.)",Kasos milteliai (Proteazė/Lipazė/Amilazė),240 mg (400 V/10000 V/7500 V),skrandyje neirios tabletės,A09AA02,LT/L/24/2207/001,UAB Niromed,shortage,2026-07-23T11:41:58.351492,
LT,Lithuania,VVKT,Eltrombopag Krka,Eltrombopag,Eltrombopagas,75 mg,plėvele dengtos tabletės,B02BX05,LT/1/24/5500/002,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351493,108219
LT,Lithuania,VVKT,Dimethyl fumarate Gedeon Richter,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/24/5441/002,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.351494,117889
LT,Lithuania,VVKT,Ondansetron STADA Arzneimittel AG,Ondansetron,Ondansetronas,8 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5785/008,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351496,49913
LT,Lithuania,VVKT,Ospen,Phenoxymethylpenicillin,Fenoksimetilpenicilinas,1000000 TV,plėvele dengtos tabletės,J01CE02,LT/L/25/2405/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.351497,47430
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/027,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351498,
LT,Lithuania,VVKT,Vimetso,Metformin and vildagliptin,Vildagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD08,LT/1/21/4794/006,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351500,85960
LT,Lithuania,VVKT,TIMOSAN,Timolol,Timololis,1 mg/g,akių gelis,S01ED01,LT/L/26/3481/001,UAB Niromed,shortage,2026-07-23T11:41:58.351501,90573
LT,Lithuania,VVKT,Ultravist,Iopromide,Jopromidas,623 mg/ml,injekcinis ar infuzinis tirpalas,V08AB05,LT/L/12/0097/014,"Lex ano, UAB",shortage,2026-07-23T11:41:58.351502,
LT,Lithuania,VVKT,Enzalutamide Hexal,Enzalutamide,Enzalutamidas,160 mg,plėvele dengtos tabletės,L02BB04,LT/1/25/5918/004,Sandoz d.d.,shortage,2026-07-23T11:41:58.351503,
LT,Lithuania,VVKT,Oxacilina Atb,Oxacillin,Oksacilinas,1 g,milteliai injekciniam tirpalui,J01CF04,LT/L/26/3306/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.351505,
LT,Lithuania,VVKT,Culbista,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/25/5841/011,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351506,132098
LT,Lithuania,VVKT,Dimetyl fumarate Sandoz,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/24/5525/003,Sandoz d.d.,shortage,2026-07-23T11:41:58.351507,117889
LT,Lithuania,VVKT,Decapeptyl mensual,Triptorelin,Triptorelinas,"3,75 mg",milteliai ir tirpiklis pailginto atpalaidavimo injekcinei suspensijai,L02AE04,LT/L/25/2931/001,UAB Niromed,shortage,2026-07-23T11:41:58.351509,
LT,Lithuania,VVKT,Metfab,Methylphenidate,Metilfenidato hidrochloridas,36 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5913/004,G.L. Pharma GmbH,shortage,2026-07-23T11:41:58.351510,68012
LT,Lithuania,VVKT,Dagrafors,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/23/5267/024,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351511,104779
LT,Lithuania,VVKT,Nilotinib STADA,nilotinib,Nilotinibas,50 mg,kietosios kapsulės,L01EA03,LT/1/24/5526/002,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351512,
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/006,Teva B.V.,shortage,2026-07-23T11:41:58.351513,
LT,Lithuania,VVKT,Formoterol toLife,Stannous fluoride,Formoterolio fumaratas dihidratas,12 µg,įkvepiamieji milteliai (kietosios kapsulės),A01AA04,LT/L/26/3217/001,UAB Niromed,shortage,2026-07-23T11:41:58.351514,
LT,Lithuania,VVKT,Lymerexo,Metformin and linagliptin,Linagliptinas/Metforminas,"2,5 mg/850 mg",plėvele dengtos tabletės,A10BD11,LT/1/26/6032/006,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351515,102768
LT,Lithuania,VVKT,Sitagliptin GeneriNobel,Sitagliptin,Sitagliptinas,100 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5698/005,GeneriNobel GmbH,shortage,2026-07-23T11:41:58.351516,218138
LT,Lithuania,VVKT,Finasterid Aristo,Finasteride,Finasteridas,5 mg,plėvele dengtos tabletės,G04CB01,LT/L/26/3395/002,UAB Niromed,shortage,2026-07-23T11:41:58.351517,34975
LT,Lithuania,VVKT,Abiraterone STADA,Abiraterone,Abiraterono acetatas,500 mg,plėvele dengtos tabletės,L02BX03,LT/1/22/5014/002,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351518,136913
LT,Lithuania,VVKT,Torasemide Zentiva,Torasemide,Torazemidas,5 mg,tabletės,C03CA04,LT/1/23/5273/010,Zentiva k.s.,shortage,2026-07-23T11:41:58.351519,
LT,Lithuania,VVKT,Septrin Forte,Trimetoprimas/Sulfametoksazolas,Trimetoprimas/Sulfametoksazolas,160 mg/800 mg,tabletės,,LT/L/25/3083/001,UAB Lex ano,shortage,2026-07-23T11:41:58.351520,
LT,Lithuania,VVKT,Delianda,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5573/022,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351521,128201
LT,Lithuania,VVKT,APIXABAN GEDEON RICHTER,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5568/003,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.351522,99066
LT,Lithuania,VVKT,Benda-5 FU,Fluorouracil,Fluorouracilas,50 mg/ml,injekcinis ar infuzinis tirpalas,L01BC02,LT/L/25/2996/001,UAB PharmaDIA,shortage,2026-07-23T11:41:58.351523,38733
LT,Lithuania,VVKT,Lacosamide Grindeks,Lacosamide,Lakozamidas,100 mg,plėvele dengtos tabletės,N03AX18,LT/1/25/5889/002,AS Grindeks,shortage,2026-07-23T11:41:58.351524,217875
LT,Lithuania,VVKT,Stinem,Imipenem and cilastatin,Imipenemas/Cilastatinas,500 mg/500 mg,milteliai infuziniam tirpalui,J01DH51,LT/1/25/5849/002,Medochemie Ltd.,shortage,2026-07-23T11:41:58.351525,23493
LT,Lithuania,VVKT,Bisoprolol/Perindopril arginine Krka [Balutar],Perindopril and bisoprolol,Bizoprololio fumaratas/Perindoprilio argininas,5 mg/5 mg,plėvele dengtos tabletės,C09BX02,LT/1/25/5836/004,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351526,
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"80 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/25/5680/002,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351527,
LT,Lithuania,VVKT,Zirid,Propulsives,Itoprido hidrochloridas,50 mg,plėvele dengtos tabletės,,LT/L/23/1798/001,UAB Lex ano,shortage,2026-07-23T11:41:58.351528,
LT,Lithuania,VVKT,Suphrex,sunitinib,Sunitinibas,50 mg,kietosios kapsulės,L01EX01,LT/1/22/5038/001,LV System Service SIA,shortage,2026-07-23T11:41:58.351529,214213
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5950/014,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.351531,128171
LT,Lithuania,VVKT,Rivaroxaban Auxilia,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/21/4670/010,Auxilia Pharma OÜ,shortage,2026-07-23T11:41:58.351532,100145
LT,Lithuania,VVKT,Perindopril arginine/Indapamide/Amlodipine Teva,"Perindopril, amlodipine and indapamide",Perindoprilio argininas/Indapamidas/Amlodipinas,"10 mg/2,5 mg/5 mg",plėvele dengtos tabletės,C09BX01,LT/1/24/5585/001,Teva B.V.,shortage,2026-07-23T11:41:58.351533,123773
LT,Lithuania,VVKT,Lacosamide Grindeks,Lacosamide,Lakozamidas,150 mg,plėvele dengtos tabletės,N03AX18,LT/1/25/5890/001,AS Grindeks,shortage,2026-07-23T11:41:58.351534,89044
LT,Lithuania,VVKT,Tobrin,Tobramycin,Tobramicinas,3 mg/ml,akių lašai (tirpalas),S01AA12,LT/L/23/1876/001,UAB Tojaris projektai,shortage,2026-07-23T11:41:58.351536,
LT,Lithuania,VVKT,Streptusol,Netaikoma ar nesuteiktas,Vaistinių pikulių žolės (Sisymbrium officinale) sausasis ekstraktas (6-8:1),10 mg,minkštosios pastilės,,LT/1/24/5548/005,Reckitt Benckiser (Poland) S.A.,shortage,2026-07-23T11:41:58.351537,
LT,Lithuania,VVKT,Ticagrelor Accord,Ticagrelor,Tikagreloras,60 mg,plėvele dengtos tabletės,B01AC24,LT/1/25/5676/015,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.351538,130680
LT,Lithuania,VVKT,Dimethyl fumarate Zentiva,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/23/5120/003,Zentiva k.s.,shortage,2026-07-23T11:41:58.351539,117870
LT,Lithuania,VVKT,Sitagliptin GeneriNobel,Sitagliptin,Sitagliptinas,100 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5698/008,GeneriNobel GmbH,shortage,2026-07-23T11:41:58.351540,218138
LT,Lithuania,VVKT,Sitagliptin GeneriNobel,Sitagliptin,Sitagliptinas,50 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5697/002,GeneriNobel GmbH,shortage,2026-07-23T11:41:58.351541,218111
LT,Lithuania,VVKT,XANAX,Alprazolam,Alprazolamas,"0,5 mg",tabletės,N05BA12,LT/L/15/0307/001,UAB Lex ano,shortage,2026-07-23T11:41:58.351542,49581
LT,Lithuania,VVKT,Maracex,Morphine,Morfino hidrochloridas,20 mg/ml,injekcinis ar infuzinis tirpalas,N02AA01,LT/1/18/4219/006,AS Kalceks,shortage,2026-07-23T11:41:58.351544,43850
LT,Lithuania,VVKT,Nasonex,Mometasone,Mometazono furoatas,50 µg/dozėje,nosies purškalas (suspensija),R01AD09,LT/L/26/3189/001,UAB Nemuno vaistinė,shortage,2026-07-23T11:41:58.351545,52434
LT,Lithuania,VVKT,Pirfenidone Accord,Pirfenidone,Pirfenidonas,267 mg,plėvele dengtos tabletės,L04AX05,LT/1/23/5190/001,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.351546,146765
LT,Lithuania,VVKT,Mitaclau,Desmopressin,Desmopresinas,60 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5226/007,UAB Norameda,shortage,2026-07-23T11:41:58.351547,
LT,Lithuania,VVKT,Danengo,Dabigatran etexilate,Dabigatranas eteksilatas,150 mg,kietosios kapsulės,B01AE07,LT/1/23/5282/007,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.351548,98361
LT,Lithuania,VVKT,Galieve,Alginic acid,Natrio alginatas/Natrio-vandenilio karbonatas/Kalcio karbonatas,500 mg/213 mg/325 mg/10 ml,geriamoji suspensija,A02BX13,LT/1/24/5612/004,Reckitt Benckiser (Poland) S.A.,shortage,2026-07-23T11:41:58.351550,134368
LT,Lithuania,VVKT,Metfab,Methylphenidate,Metilfenidato hidrochloridas,36 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5913/002,G.L. Pharma GmbH,shortage,2026-07-23T11:41:58.351551,68012
LT,Lithuania,VVKT,Edoxaban Accord [Edoxaban Tiefenbacher],Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5806/003,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.351552,128201
LT,Lithuania,VVKT,Metformin hydrochloride Zentiva,Metformin,Metformino hidrochloridas,1000 mg,plėvele dengtos tabletės,A10BA02,LT/1/22/4937/003,Zentiva k.s.,shortage,2026-07-23T11:41:58.351553,60674
LT,Lithuania,VVKT,TELEXER,Dabigatran etexilate,Dabigatranas eteksilatas,110 mg,kietosios kapsulės,B01AE07,LT/1/22/5035/007,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.351554,86991
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,10 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5600/007,Teva B.V.,shortage,2026-07-23T11:41:58.351555,98604
LT,Lithuania,VVKT,Pirfenidone Teva,Pirfenidone,Pirfenidonas,801 mg,plėvele dengtos tabletės,L04AX05,LT/1/22/4932/002,Teva GmbH,shortage,2026-07-23T11:41:58.351556,146773
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/001,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351557,
LT,Lithuania,VVKT,Terbinafine BIJON,Terbinafine,Terbinafinas,250 mg,tabletės,D01BA02,LT/L/23/1993/002,UAB BIJON medica,shortage,2026-07-23T11:41:58.351558,34010
LT,Lithuania,VVKT,Nesyrgy,Nevibolol and amlodipine,Nebivololis/Amlodipinas,5 mg/5 mg,plėvele dengtos tabletės,C07FB12,LT/L/26/3364/003,UAB Niromed,shortage,2026-07-23T11:41:58.351559,
LT,Lithuania,VVKT,Nootropil,Piracetam,Piracetamas,800 mg,plėvele dengtos tabletės,N06BX03,LT/L/20/1277/001,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.351560,
LT,Lithuania,VVKT,Lymerexo,Metformin and linagliptin,Linagliptinas/Metforminas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/26/6033/017,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.351561,102776
LT,Lithuania,VVKT,Blobet,Metoprolol,Metoprololio sukcinatas,"23,75 mg",pailginto atpalaidavimo tabletės,C07AB02,LT/1/24/5493/002,Zentiva k.s.,shortage,2026-07-23T11:41:58.351562,81043
LT,Lithuania,VVKT,Nurofen Orange,Ibuprofen,Ibuprofenas,100 mg,kramtomosios minkštosios kapsulės,M01AE01,LT/1/16/4016/011,Reckitt Benckiser (Poland) S.A.,shortage,2026-07-23T11:41:58.351564,
LT,Lithuania,VVKT,Tranexamic acid Baxter,Tranexamic acid,Traneksamo rūgštis,100 mg/ml,injekcinis ar infuzinis tirpalas,B02AA02,LT/1/20/4585/003,Baxter Holding B.V.,shortage,2026-07-23T11:41:58.351565,1562
LT,Lithuania,VVKT,Pantoprazol Basi,Pantoprazole,Pantoprazolas,40 mg,milteliai injekciniam tirpalui,A02BC02,LT/L/23/1799/001,UAB Lex ano,shortage,2026-07-23T11:41:58.351567,50482
LT,Lithuania,VVKT,Dimethyl fumarate Glenmark,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/25/5843/006,Glenmark Pharmaceuticals s.r.o.,shortage,2026-07-23T11:41:58.351568,117870
LT,Lithuania,VVKT,Letybo,Botulinum toxin,"Botulino toksinas A tipo, injekcinis",50 V,milteliai injekciniam tirpalui,M03AX01,LT/1/23/5301/004,Croma-Pharma GmbH,shortage,2026-07-23T11:41:58.351569,
LT,Lithuania,VVKT,Albaliva,Valsartan and sacubitril,Sakubitrilas/Valsartanas,97 mg/103 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5972/003,Egis Pharmaceuticals PLC,shortage,2026-07-23T11:41:58.351570,132101
LT,Lithuania,VVKT,Carvedilol Helcor,Carvedilol,Karvedilolis,"12,5 mg",tabletės,C07AG02,LT/L/24/2188/003,UAB Niromed,shortage,2026-07-23T11:41:58.351572,74241
LT,Lithuania,VVKT,COCILLO [COCIL],Lactobacillus,Lactobacillus plantarum,10(×8) KSV,makšties kietosios kapsulės,G01AX14,LT/1/23/5262/002,PROGE FARM S.r.l.,shortage,2026-07-23T11:41:58.351573,
LT,Lithuania,VVKT,CAPTOPRIL ARENA,Captopril,Kaptoprilis,25 mg,tabletės,C09AA01,LT/L/25/2434/001,UAB Niromed,shortage,2026-07-23T11:41:58.351574,16055
LT,Lithuania,VVKT,Fraxiparine,Nadroparin,Nadroparino kalcio druska,"5700 anti-Xa TV/0,6 ml",injekcinis tirpalas,B01AB06,LT/L/25/2752/001,UAB Niromed,shortage,2026-07-23T11:41:58.351575,32166
LT,Lithuania,VVKT,Rivaroxaban STADA [Rivaroxaban ALIUD],Rivaroxaban,Rivaroksabanas,20 mg,kietosios kapsulės,B01AF01,LT/1/22/5100/018,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.351577,
