country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,distribution_method,marketing_auth_holder,shortage_start,estimated_end,status,reason,therapeutic_alternatives,scraped_at
GR,Greece,EOF,PREGABALIN VIATRIS CAPS 300MG/CAP BTX56 ΚΑΨΆΚΙΑ ΣΕ BLISTER (PVC/PVDC/ΑΛΟΥΜΙΝΊΟΥ),PREGABALIN,,,2803391408022,N03AX16,ΦΑΡΜΑΚΕΙΟΥ,"VIATRIS LIMITED, IRELAND",2025-07-30,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,LYGABRIN CAPS 150MG/CAP BOTTLE X 200 (ΣΕ BOTTLE ΑΠΌ HDPE),PREGABALIN,,,2803125705113,N03AX16,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,LYGABRIN CAPS 25MG/CAP BOTTLE X 30 (ΣΕ BOTTLE ΑΠΌ HDPE),PREGABALIN,,,2803125701108,N03AX16,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,LYGABRIN CAPS 300MG/CAP BOTTLE X 30 (ΣΕ BOTTLE ΑΠΌ HDPE),PREGABALIN,,,2803125706103,N03AX16,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,LYGABRIN CAPS 75MG/CAP BOTTLE X 30 (ΣΕ BOTTLE ΑΠΌ HDPE),PREGABALIN,,,2803125703102,N03AX16,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,REQUIP XL PR.TAB 8MG/TAB BTx28,"ROPINIROLE, HYDROCHLORID, E",,,2802330609018,N04BC04,ΦΑΡΜΑΚΕΙΟΥ,GLAXOSMITHKLINE ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.Β.Ε.,2026-02-20,2026-04-06,shortage,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα,2026-03-12T16:42:03.361595
GR,Greece,EOF,REQUIP XL PR.TAB 4MG/TAB BTx28,"ROPINIROLE, HYDROCHLORID, E",,,2802330608011,N04BC04,ΦΑΡΜΑΚΕΙΟΥ,GLAXOSMITHKLINE ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.Β.Ε.,2026-02-27,2026-04-06,shortage,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα,2026-03-12T16:42:03.361595
GR,Greece,EOF,"GLEPARK TABLET 0,18MG/TAB BTX100","PRAMIPEXOLE, DIHYDROCHLORI, DE, MONOHYDRATE",,,2802817402026,N04BC05,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-01-22,2026-04-30,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.361595
GR,Greece,EOF,"GLEPARK TABLET 0,18MG/TAB BTX30","PRAMIPEXOLE, DIHYDROCHLORI, DE, MONOHYDRATE",,,2802817402019,N04BC05,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-01-22,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,"GLEPARK TABLET 0,7MG/TAB BTX100",PRAMIPEXOLE,,,2802817404020,N04BC05,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-01-15,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.361595
GR,Greece,EOF,"GLEPARK TABLET 0,7MG/TAB BTX30","PRAMIPEXOLE, DIHYDROCHLORI, DE, MONOHYDRATE",,,2802817404013,N04BC05,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-01-15,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,"MARIPRAX TABLET 0,18MG/TAB BTx100 (Blister 10x10), (PA/Alu/PVC/Alu)","PRAMIPEXOLE, DIHYDROCHLORI, DE, MONOHYDRATE",,,2802809102026,N04BC05,ΦΑΡΜΑΚΕΙΟΥ,"PHARMATHEN INVESTMENTS GROUP LIMITED, CYPRUS",2026-04-27,2026-06-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,LATOMNO® F.C.TAB 18.5MG/TAB BT X 28 TABS (OPA-PA/ALU/PVC-ALU BLISTERS),"LURASIDONE, HYDROCHLORID, E",,,2803305701027,N05AE05,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2026-03-02,2026-06-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,LATOMNO® F.C.TAB 74MG/TAB BT X 28 TABS (OPA-PA/ALU/PVC-ALU BLISTERS),"LURASIDONE, HYDROCHLORID, E",,,2803305703021,N05AE05,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2026-02-26,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,CLOPIXOL F.C.TAB 10MG/TAB ΒΤΧ50(ΠΛΑΣΤ.ΦΙΑΛΙΔΙΟ,"ZUCLOPENTHIXO, L, DIHYDROCHLORI, DE",,,2801963304017,N05AF05,ΦΑΡΜΑΚΕΙΟΥ,LUNDBECK HELLAS S.A.,2026-01-21,2026-03-20,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα ή/και διαφορετική μορφή,2026-03-12T16:42:03.362594
GR,Greece,EOF,OLANZAPINE/MYLAN OR.DISP.TA 10MG/TAB BTX28 (OPA/AL/PVC BLISTERS),OLANZAPINE,,,2803057502149,N05AH03,ΦΑΡΜΑΚΕΙΟΥ,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2025-11-17,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,OLANZAPINE/MYLAN OR.DISP.TA 20MG/TAB BTx28 (OPA/Al/PVC BLISTERS),OLANZAPINE,,,2803057504143,N05AH03,ΦΑΡΜΑΚΕΙΟΥ,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2026-06-15,2026-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,OLANZAPINE/MYLAN OR.DISP.TA 5MG/TAB BTX28 (OPA/AL/PVC BLISTERS),OLANZAPINE,,,2803057501142,N05AH03,ΦΑΡΜΑΚΕΙΟΥ,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2026-05-01,2026-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.362594
GR,Greece,EOF,ZYPADHERA PD.S.IN.PR 405MG/VIAL BTx1VIAL+1VIALx3ML SOLV + σετ χορήγησης,OLANZAPINE,,,2802893503013,N05AH03,ΦΑΡΜΑΚΕΙΟΥ,"CHEPLAPHARM REGISTRATION GMBH, GERMANY",2026-03-15,2026-04-30,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.362594
GR,Greece,EOF,ZYPREXA C.TAB 5MG/TAB BTX28 ΣΕ BLISTERS (ALU/ALU),OLANZAPINE,,,2802286902027,N05AH03,ΦΑΡΜΑΚΕΙΟΥ,"CHEPLAPHARM REGISTRATION GMBH, GERMANY",2026-01-01,2026-05-12,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,OLANSEK C.TAB 10MG/TAB BT X 28,OLANZAPINE,,,2802951404016,N05AH03,ΦΑΡΜΑΚΕΙΟΥ,"CHEPLAPHARM REGISTRATION GMBH, GERMANY",2025-12-01,2026-04-28,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,ETIABEN XR® PR.TAB 200MG/TAB BTX30 (3X10) TABS ΣΕ PVC/PCTFE-ALUMINIUM FOIL BLISTERS,QUETIAPINE,,,2803148103026,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2025-10-16,2026-03-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,ETIABEN XR® PR.TAB 400MG/TAB BTx30 (3x10) tabs σε PVC/PCTFE-Aluminium foil blisters,QUETIAPINE,,,2803148105020,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-02-06,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής ίδιας ή/και διαφορετικής περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,ETIABEN XR® PR.TAB 50MG/TAB BTx30 (3x10) tabs σε PVC/PCTFE-Aluminium foil blisters,QUETIAPINE,,,2803148101022,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-01-15,2026-03-30,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.363597
GR,Greece,EOF,MEGAZON PR.TAB 400MG/TAB BTX30 ΣΕ PVC/PCTFE-ALUMINIUM FOIL BLISTERS,QUETIAPINE,,,2803055505036,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,"PHARMATHEN INVESTMENTS GROUP LIMITED, CYPRUS",2025-12-01,2026-03-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,QUENTAL PR.TAB 200MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),QUETIAPINE,,,2803093102020,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-10-07,2026-12-07,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,QUENTAL PR.TAB 300MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),QUETIAPINE,,,2803093103027,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-10-07,2026-12-07,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,QUENTAL PR.TAB 400MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),QUETIAPINE,,,2803093104024,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-10-07,2026-12-07,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,QUETIAPINE/MYLAN PR.TAB 200MG/TAB BTX30 (PVC/PVDC-ALU BLISTERS),QUETIAPINE,,,2803058403124,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2025-07-18,2026-03-17,shortage,Αυξημένη ζήτηση,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και περιεκτικότητας για από του στόματος χορήγηση,2026-03-12T16:42:03.363597
GR,Greece,EOF,ANAQUETAN XR PR.TAB 200MG/TAB BTX30 TABS (WHITE OPAQUE BLISTER PVC/PVDC-ALU),QUETIAPINE,,,2803094902025,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2027-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,ANAQUETAN XR PR.TAB 300MG/TAB BTX30 TABS (WHITE OPAQUE BLISTER PVC/PVDC-ALU),QUETIAPINE,,,2803094903022,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2027-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, αλλά διαφορετικής περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,ANAQUETAN XR PR.TAB 400MG/TAB BTX30 TABS (WHITE OPAQUE BLISTER PVC/PVDC-ALU),QUETIAPINE,,,2803094904029,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2027-09-30,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και περιεκτικότητας,2026-03-12T16:42:03.363597
GR,Greece,EOF,ANAQUETAN XR PR.TAB 50MG/TAB BTX30 TABS (WHITE OPAQUE BLISTER PVC/PVDC-ALU),QUETIAPINE,,,2803094901028,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-09-08,2026-09-24,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,MATEPIL PR.TAB 150MG/TAB BTX30 TABS ΣΕ BLISTER (WHITE OPAQUE PVC/PVDC-ALU),QUETIAPINE,,,2803104705028,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,GAP A.E.,2025-05-12,2026-05-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,MATEPIL PR.TAB 200MG/TAB BTX30 (PVC/PVDC/ALU BLISTER),QUETIAPINE,,,2803104701020,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,GAP A.E.,2024-09-16,2026-05-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,MATEPIL PR.TAB 300MG/TAB BTX30 (PVC/PVDC/ALU BLISTER),QUETIAPINE,,,2803104702027,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,GAP A.E.,2024-09-16,2026-05-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.363597
GR,Greece,EOF,MATEPIL PR.TAB 400MG/TAB BTX30 (PVC/PVDC/ALU BLISTER),QUETIAPINE,,,2803104703024,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,GAP A.E.,2025-07-11,2026-05-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364593
GR,Greece,EOF,MATEPIL PR.TAB 50MG/TAB BTX30 TABS (PVC/PVDC-ALU BLISTER PACK),QUETIAPINE,,,2803104704052,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,GAP A.E.,2025-05-19,2026-05-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364593
GR,Greece,EOF,QUENTAL PR.TAB 50MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),QUETIAPINE,,,2803093101023,N05AH04,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-10-07,2026-12-07,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364593
GR,Greece,EOF,RUBRUM F.C.TAB 3MG/TAB BTX30 TABS (BLISTER),RISPERIDONE,,,2802828203025,N05AX08,ΦΑΡΜΑΚΕΙΟΥ,"TARGET PHARMA ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ, ΕΛΛΑΔΑ",2025-10-21,2026-08-31,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364593
GR,Greece,EOF,RUBRUM F.C.TAB 4MG/TAB BTX30 TABS (BLISTER),RISPERIDONE,,,2802828204022,N05AX08,ΦΑΡΜΑΚΕΙΟΥ,"TARGET PHARMA ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ, ΕΛΛΑΔΑ",2025-10-21,2026-08-31,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364593
GR,Greece,EOF,ARPOYA TABLET 15MG/TAB BTx28 tabs σε (PA/Alu foil perforated blisters (alu-alu blister),ARIPIPRAZOLE,,,2803083003023,N05AX12,ΦΑΡΜΑΚΕΙΟΥ,"PHARMATHEN INVESTMENTS GROUP LIMITED, CYPRUS",2026-02-12,2026-06-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364593
GR,Greece,EOF,ARPOYA TABLET 5MG/TAB BTx28 tabs σε (PA/Alu foil perforated blisters (alu-alu blister),ARIPIPRAZOLE,,,2803083001029,N05AX12,ΦΑΡΜΑΚΕΙΟΥ,"PHARMATHEN INVESTMENTS GROUP LIMITED, CYPRUS",2026-02-12,2026-06-30,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και μορφής,2026-03-12T16:42:03.364593
GR,Greece,EOF,DOPELIR® INJ.SU.PRO 100MG/PF.SYR BT X 1 PF.SYR + 2 NEEDLES,PALIPERIDONE,,,2803243504018,N05AX13,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2026-02-13,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,DOPELIR® INJ.SU.PRO 150MG/PF.SYR BT X 1 PF.SYR + 2 NEEDLES,PALIPERIDONE,,,2803243505015,N05AX13,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2026-02-13,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,DOPELIR® INJ.SU.PRO 75MG/PF.SYR BT X 1 PF.SYR + 2 NEEDLES,PALIPERIDONE,,,2803243503011,N05AX13,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2026-02-13,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,PSOKADRON® INJ.SU.PRO 100MG/PF.SYR BT X 1 PF.SYR + 2 NEEDLES,PALIPERIDONE,,,2803241704014,N05AX13,ΦΑΡΜΑΚΕΙΟΥ,ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ,2025-12-29,2026-03-31,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,PSOKADRON® INJ.SU.PRO 150MG/PF.SYR BT X 1 PF.SYR + 2 NEEDLES,PALIPERIDONE,,,2803241705011,N05AX13,ΦΑΡΜΑΚΕΙΟΥ,ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ,2025-12-29,2026-03-31,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,PSOKADRON® INJ.SU.PRO 75MG/PF.SYR BT X 1 PF.SYR + 2 NEEDLES,PALIPERIDONE,,,2803241703017,N05AX13,ΦΑΡΜΑΚΕΙΟΥ,ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ,2025-12-29,2026-03-31,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,PRALOTAM F.C.TAB 40MG/TAB BTX30 (BLIST 2 X 15),CITALOPRAM,,,2802672202038,N06AB04,ΦΑΡΜΑΚΕΙΟΥ,MEDIAPHARM ΕΠΕ,2025-11-21,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,SILOAM F.C.TAB 40MG/TAB BTX28 (BLIST 2X14),CITALOPRAM,,,2802677202026,N06AB04,ΦΑΡΜΑΚΕΙΟΥ,"ΜΕΝΤΙΜΑΡ Α.Ε. ΦΑΡΜΑΚΩΝ,ΚΑΛ/ΚΩΝ,ΙΑΤ ΡΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ Δ.Τ.ΜΕΝΤΙ",2025-12-30,2026-03-31,shortage,Καθυστέρηση έγκρισης τροποποίησης Ε.Ο.Φ.,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,SOLBEN TABLET 30MG/TAB BTx30 (BLIST 3x10),"PAROXETINE, HYDROCHLORID, E",,,2802728903049,N06AB05,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2026-02-04,2026-04-15,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,SEROLUX F.C.TAB 50MG/TAB BTx30 (BLISTER AL/PVC),"SERTRALINE, HYDROCHLORID, E",,,2802801901061,N06AB06,ΦΑΡΜΑΚΕΙΟΥ,"SANDOZ GMBH, KUNDL, AUSTRIA",2025-11-26,2026-03-31,shortage,Αυξημένη ζήτηση,,2026-03-12T16:42:03.364978
GR,Greece,EOF,ZOLOTRIN F.C.TAB 100MG/TAB ΒΤ X 30 ΣΕ BLISTERS PVC/ALUMINIUM,SERTRALINE,,,2802689202052,N06AB06,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2025-06-30,2026-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,ZOLOTRIN F.C.TAB 50MG/TAB ΒΤ X 30 ΣΕ BLISTERS PVC/ALUMINIUM,SERTRALINE,,,2802689201055,N06AB06,ΦΑΡΜΑΚΕΙΟΥ,INNOVIS PHARMA A.E.B.E.,2025-06-30,2026-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,EFEXOR XR PR.CAP 75MG/CAP BTx28 (BLIST 2x14),"VENLAFAXINE, HYDROCHLORID, E",,,2802203705045,N06AX16,ΦΑΡΜΑΚΕΙΟΥ,"VIATRIS HELLAS LTD, ΕΛΛΑΔΑ",2026-03-15,2026-04-30,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.364978
GR,Greece,EOF,SEROSMINE PR.TAB 150MG/TAB BT X 30 ΣΕ BLISTERS (PVC/ACLAR/ALU FOIL),VENLAFAXINE,,,2802722202056,N06AX16,ΦΑΡΜΑΚΕΙΟΥ,ITF HELLAS S.A.,2025-11-10,2026-03-18,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,ZACALEN PR.CAP 75MG/CAP BTX28,VENLAFAXINE,,,2802947501026,N06AX16,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-08-26,2026-03-24,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
