country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,company_name,gtin,pharmacode,atc_code,gengrp,status,status_code,delivery_date,estimated_end,days_since_first_report,last_updated,detail_url,scraped_at
CH,Switzerland,drugshortage,REPAGLINIDE RIVOPHARM TABL 1 MG 90 STK,,,,,Rivopharm SA,7680612340171,1006149,A10BX02,A10BX02SETN000001000TABL,1 aktuell keine Lieferungen,1,offen,,15,2026-02-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27963,2026-03-13T15:42:44.551764
CH,Switzerland,drugshortage,REXULTI Filmtabl 0.5 mg 7 Stk,,,,,Lundbeck (Schweiz) AG,7680664750010,7435310,N05AX16,N05AX16SETN000000500FILT,2 angekündigter Engpass,2,,,136,2025-10-28,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27022,2026-03-13T15:42:44.551764
CH,Switzerland,drugshortage,RIMSTAR FILMTABL 150/75/400/275 60 STK,,,,,Sandoz Pharmaceuticals AG,7680567680032,3320389,J04AM06,J04AM06SETN000000150FILT,1 aktuell keine Lieferungen,1,May 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28002,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RISPERIDON Mepha LA Trockensub 25 mg c Solv,,,,,Mepha Pharma AG,7680676220013,7811107,N05AX08,N05AX08SPPR000025000TRSU,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,423,2025-10-07,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24584,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RISPERIDON Mepha LA Trockensub 37.5 mg c Solv,,,,,Mepha Pharma AG,7680676220020,7811108,N05AX08,N05AX08SPPR000037500TRSU,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,423,2025-10-07,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24585,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RISPERIDON MEPHA LA TROCKENSUB 50 MG C SOLV,,,,,Mepha Pharma AG,7680676220037,7811109,N05AX08,N05AX08SPPR000050000TRSU,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,95,2025-12-08,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27321,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RISPERIDON Mepha Lös 1 mg/ml 30 ml,,,,,Mepha Pharma AG,7680584670016,4134157,N05AX08,N05AX08SEFN000000001SOLZ,1 aktuell keine Lieferungen,1,16.02 - 20.02.2026,,116,2026-01-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27162,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RIVAROXABAN SANDOZ ECO FILMTABL 15 MG 98 STK,,,,,Sandoz Pharmaceuticals AG,7680686930070,1130616,B01AF01,B01AF01SETN000015000FILT,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27998,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 10 MG 10 STK,,,,,Viatris Pharma GmbH,7680693190016,1046871,B01AF01,B01AF01SETN000010000FILT,1 aktuell keine Lieferungen,1,TBC,,25,2026-02-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27891,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 10 MG 30 STK,,,,,Viatris Pharma GmbH,7680693190023,1046873,B01AF01,B01AF01SETN000010000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28016,2026-03-13T15:42:44.552760
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 10 MG 98 STK,,,,,Viatris Pharma GmbH,7680693190030,1046874,B01AF01,B01AF01SETN000010000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28017,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 15 MG 14 STK,,,,,Viatris Pharma GmbH,7680693190047,1046875,B01AF01,B01AF01SETN000015000FILT,1 aktuell keine Lieferungen,1,TBC,,64,2026-01-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27557,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 15 MG 28 STK,,,,,Viatris Pharma GmbH,7680693190054,1046876,B01AF01,B01AF01SETN000015000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28018,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 15 MG 28 STK,,,,,Viatris Pharma GmbH,7680693190054,1046876,B01AF01,B01AF01SETN000015000FILT,1 aktuell keine Lieferungen,1,TBC,,1,2026-03-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28046,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 15 MG 98 STK,,,,,Viatris Pharma GmbH,7680693190061,1046878,B01AF01,B01AF01SETN000015000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28019,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 20 MG 14 STK,,,,,Viatris Pharma GmbH,7680693190078,1046879,B01AF01,B01AF01SETN000020000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28020,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 20 MG 28 STK,,,,,Viatris Pharma GmbH,7680693190085,1046881,B01AF01,B01AF01SETN000020000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28021,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS FILMTABL 20 MG 98 STK,,,,,Viatris Pharma GmbH,7680693190092,1046882,B01AF01,B01AF01SETN000020000FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28022,2026-03-13T15:42:44.553762
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS VASCUL FILMTABL 2.5 MG 196 STK,,,,,Viatris Pharma GmbH,7680693200029,1046870,B01AF01,B01AF01SETN000002500FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28023,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,RIVAROXABAN VIATRIS VASCUL FILMTABL 2.5 MG 56 STK,,,,,Viatris Pharma GmbH,7680693200012,1046868,B01AF01,B01AF01SETN000002500FILT,1 aktuell keine Lieferungen,1,TBC,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28024,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,ROPINIROL Mepha retard Depotabs 4 mg 28 Stk,,,,,Mepha Pharma AG,7680626140033,5648970,N04BC04,N04BC04SERR000000004DTAB,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,599,2024-10-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23312,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,ROPINIROL Mepha retard Depotabs 8 mg 28 Stk,,,,,Mepha Pharma AG,7680626140040,5648987,N04BC04,N04BC04SERR000000008DTAB,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,476,2024-11-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24251,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,ROPINIROL SANDOZ RETARD RET TABL 4 MG 28 STK,,,,,Sandoz Pharmaceuticals AG,7680624800038,5373071,N04BC04,N04BC04SERR000000004RETT,1 aktuell keine Lieferungen,1,Apr 26,,49,2026-01-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27712,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,ROSUVASTATIN SANDOZ FILMTABL 20 MG 50 STK,,,,,Sandoz Pharmaceuticals AG,7680664140200,7367235,C10AA07,C10AA07SETN000000020FILT,1 aktuell keine Lieferungen,1,Apr 26,,28,2026-02-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27882,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,ROSUVASTATIN SPIRIG HC FILMTABL 10 MG 30 STK,,,,,Spirig HealthCare AG,7680664630039,7102790,C10AA07,C10AA07SETN000000010FILT,1 aktuell keine Lieferungen,1,12.04.2026,2026-04-12,15,2026-02-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27964,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,ROSUVASTATIN SPIRIG HC FILMTABL 20 MG 100 STK,,,,,Spirig HealthCare AG,7680664630060,7102844,C10AA07,C10AA07SETN000000020FILT,1 aktuell keine Lieferungen,1,12.04.2026,2026-04-12,36,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27806,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,RUDOCAIN Inj Lös 100 Zyl Amp 1.7 ml,,,,,Streuli Pharma AG,7680533350129,2673387,N01BB58,N01BB58LPPN100000040SOIJ,1 aktuell keine Lieferungen,1,KW 13,,135,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27028,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,RUDOLAC SIRUP IN FLASCHE 200 ML,,,,,Streuli Pharma AG,7680510670059,6477298,A06AD11,A06AD11LEFN000000666SIRZ,1 aktuell keine Lieferungen,1,unbestimmt,,58,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27642,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,RUDOLAC SIRUP IN FLASCHE 500 ML,,,,,Streuli Pharma AG,7680510670042,6477312,A06AD11,A06AD11LEFN000000666SIRZ,1 aktuell keine Lieferungen,1,unbestimmt,,58,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27643,2026-03-13T15:42:44.554763
CH,Switzerland,drugshortage,SAXENDA Inj Lös 6 mg/ml 5 Fertpen 3 ml,,,,,Novo Nordisk Pharma AG,7680658990033,6911027,A10BJ02,A10BJ02SPPN100000018SOIJ,1 aktuell keine Lieferungen,1,,,1072,2025-01-08,https://drugshortage.ch/detail_lieferengpass.aspx?ID=18830,2026-03-13T15:42:44.556270
CH,Switzerland,drugshortage,SEDONIUM Drag 25 Stk,,,,,OM Pharma Suisse SA,7680553430306,2321808,N05CM09,N05CM09SETN000000300DRAG,1 aktuell keine Lieferungen,1,offen,,365,2025-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25168,2026-03-13T15:42:44.556270
CH,Switzerland,drugshortage,SEDONIUM Drag 50 Stk,,,,,OM Pharma Suisse SA,7680553430528,2321814,N05CM09,N05CM09SETN000000300DRAG,1 aktuell keine Lieferungen,1,04.05.2025,2025-05-04,365,2025-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25169,2026-03-13T15:42:44.556270
CH,Switzerland,drugshortage,SELENASE PERORAL LÖS 100 MCG/2ML 20 TRINKAMP 2 ML,,,,,Pierre Fabre Pharma AG,7680537700104,2395592,A12CE02,A12CE02SEFN000000050SOLZ,1 aktuell keine Lieferungen,1,27.03.2026,2026-03-27,28,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27874,2026-03-13T15:42:44.556270
CH,Switzerland,drugshortage,SELENASE PERORAL LÖS 500 MCG/10ML 10 FL 10 ML,,,,,Pierre Fabre Pharma AG,7680537700463,2596468,A12CE02,A12CE02SEFN000000050SOLZ,1 aktuell keine Lieferungen,1,27.03.2026,2026-03-27,91,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27353,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SELENASE PRO INJECT INJ LÖS 100 MCG/2ML AMP 10 STK,,,,,Pierre Fabre Pharma AG,7680537710172,2395646,B05XA20,B05XA20SPPN000000100SOIJ,1 aktuell keine Lieferungen,1,13.03.2026,2026-03-13,14,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27967,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SEQUASE XR RET TABL 150 MG 100 STK,,,,,Cheplapharm Schweiz GmbH,7680632550031,5827980,N05AH04,N05AH04SERR000000150RETT,1 aktuell keine Lieferungen,1,offen,,36,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27807,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SEQUASE XR Ret Tabl 150 mg 60 Stk,,,,,Cheplapharm Schweiz GmbH,7680632550024,5827974,N05AH04,N05AH04SERR000000150RETT,1 aktuell keine Lieferungen,1,offen,,259,2025-06-27,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26037,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SEROQUEL XR RET TABL 150 MG 100 STK,,,,,Cheplapharm Schweiz GmbH,7680581080092,4665848,N05AH04,N05AH04SERR000000150RETT,1 aktuell keine Lieferungen,1,offen,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28040,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SEROQUEL XR RET TABL 150 MG 60 STK,,,,,Cheplapharm Schweiz GmbH,7680581080085,4665831,N05AH04,N05AH04SERR000000150RETT,1 aktuell keine Lieferungen,1,offen,,85,2025-12-18,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27432,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SERTRALIN Helvepharm Filmtabl 50 mg 10 Stk,,,,,Helvepharm AG,7680569940011,3037593,N06AB06,N06AB06SETN000000050FILT,1 aktuell keine Lieferungen,1,,,158,2025-10-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26842,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SERTRALIN HELVEPHARM FILMTABL 50 MG 100 STK,,,,,Helvepharm AG,7680569940110,3037618,N06AB06,N06AB06SETN000000050FILT,1 aktuell keine Lieferungen,1,,,53,2026-01-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27675,2026-03-13T15:42:44.557280
CH,Switzerland,drugshortage,SERTRALIN Helvepharm Filmtabl 50 mg 30 Stk,,,,,Helvepharm AG,7680569940073,3037601,N06AB06,N06AB06SETN000000050FILT,1 aktuell keine Lieferungen,1,15.05.2025,2025-05-15,333,2025-04-14,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25404,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SERTRALIN SPIRIG HC FILMTABL 50 MG 100 STK,,,,,Spirig HealthCare AG,7680571350204,5463213,N06AB06,N06AB06SETN000000050FILT,1 aktuell keine Lieferungen,1,03.05.2026,2026-05-03,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28041,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SHINGRIX TROCKENSUB C SOLV (SUSP) 10 X 0.5 ML,,,,,GlaxoSmithKline AG,7680679870024,1049085,J07BK03,,1 aktuell keine Lieferungen,1,Anfang April 2026,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28027,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SITAGLIPTIN MEPHA FILMTABL 25 MG 98 STK,,,,,Mepha Pharma AG,7680668040025,1007758,A10BH01,A10BH01SETN000000025FILT,1 aktuell keine Lieferungen,1,02.03 - 06.03.2026,,95,2026-02-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27320,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SITAGLIPTIN Metformin Zentiva 50/1000mg 56 Stk,,,,,Helvepharm AG,7680688420050,1026332,A10BD07,A10BD07SETN200001000FILT,1 aktuell keine Lieferungen,1,,,435,2025-01-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24501,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SITAGLIPTIN Zentiva Filmtabl 100 mg 28 Stk,,,,,Helvepharm AG,7680682540051,1002181,A10BH01,A10BH01SETN000000100FILT,1 aktuell keine Lieferungen,1,,,319,2025-04-28,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25506,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SKILARENCE TABL 120 MG 90 STK,,,,,Almirall AG,7680667030027,7723397,L04AX07,L04AX07SETN100000120TABL,1 aktuell keine Lieferungen,1,offen,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28042,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SOLARAZE GEL 3 % TB 25 G,,,,,Almirall AG,7680605800057,4830164,D11AX18,D11AX18LTEN000000030GELE,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27917,2026-03-13T15:42:44.558280
CH,Switzerland,drugshortage,SOLATRAN Kaps 15 mg 30 Stk,,,,,Amino AG,7680422860289,876867,N05BA10,N05BA10SETN000000015KAPS,1 aktuell keine Lieferungen,1,offen,,792,2024-01-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=21665,2026-03-13T15:42:44.559279
CH,Switzerland,drugshortage,SOLATRAN Kaps 15 mg 60 Stk,,,,,Amino AG,7680422860364,878228,N05BA10,N05BA10SETN000000015KAPS,1 aktuell keine Lieferungen,1,offen,,733,2024-03-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=22225,2026-03-13T15:42:44.559279
CH,Switzerland,drugshortage,SOLIFENACIN NOBEL FILMTABL 10 MG 90 STK,,,,,NOBEL Pharma Schweiz AG,7680678380043,7793431,G04BD08,G04BD08SETN000000010FILT,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27918,2026-03-13T15:42:44.559279
CH,Switzerland,drugshortage,STRUCTUM Kaps 500 mg 240 Stk,,,,,Pierre Fabre Pharma AG,7680384770565,1316596,M01AX25,M01AX25SETN000000500KAPS,1 aktuell keine Lieferungen,1,20.03.2026,2026-03-20,199,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26469,2026-03-13T15:42:44.559786
CH,Switzerland,drugshortage,STRUCTUM KAPS 500 MG 60 STK,,,,,Pierre Fabre Pharma AG,7680384770480,1334631,M01AX25,M01AX25SETN000000500KAPS,1 aktuell keine Lieferungen,1,20.04.2026,2026-04-20,35,2026-02-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27811,2026-03-13T15:42:44.559786
CH,Switzerland,drugshortage,SUCCINOLIN Inj Lös 100 mg/2ml 100 Amp 2 ml,,,,,Amino AG,7680215050132,908142,M03AB01,M03AB01SPPN000000100SOIJ,1 aktuell keine Lieferungen,1,offen,,771,2024-04-18,https://drugshortage.ch/detail_lieferengpass.aspx?ID=21887,2026-03-13T15:42:44.559786
CH,Switzerland,drugshortage,SUFENTA FORTE INJ LÖS 50 MCG/ML 5 AMP 1 ML,,,,,"Piramal Critical Care Limited, London",7680524130440,1575932,N01AH03,N01AH03SPPN000000050SOIJ,1 aktuell keine Lieferungen,1,26.04.2026,2026-04-26,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27919,2026-03-13T15:42:44.559786
CH,Switzerland,drugshortage,SUFENTA INJ LÖS 10 MCG/2ML 5 AMP 2 ML,,,,,"Piramal Critical Care Limited, London",7680524130280,1575903,N01AH03,N01AH03SPPN000000005SOIJ,1 aktuell keine Lieferungen,1,offen,,90,2025-12-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27377,2026-03-13T15:42:44.559786
CH,Switzerland,drugshortage,SUFENTA Inj Lös 50 mcg/10ml 5 Amp 10 ml,,,,,"Piramal Critical Care Limited, London",7680524130365,1575926,N01AH03,N01AH03SPPN000000005SOIJ,1 aktuell keine Lieferungen,1,28.09.2025,2025-09-28,183,2025-09-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26612,2026-03-13T15:42:44.561294
CH,Switzerland,drugshortage,SUGAMMADEX SPIRIG HC 200 MG/2ML DURCHSTF 10 STK,,,,,Spirig HealthCare AG,7680694080019,1130657,V03AB35,V03AB35SPPN000000200SOIJ,1 aktuell keine Lieferungen,1,offen,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28043,2026-03-13T15:42:44.561294
CH,Switzerland,drugshortage,SUGAMMADEX Viatris 500 mg/5ml 10 Durchstf 5 ml,,,,,Viatris Pharma GmbH,7680695300024,1110868,V03AB35,V03AB35SPPN000000500SOIJ,1 aktuell keine Lieferungen,1,TBC,,249,2025-12-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26094,2026-03-13T15:42:44.561294
CH,Switzerland,drugshortage,SUMATRIPTAN SANDOZ TABL 50 MG 12 STK,,,,,Sandoz Pharmaceuticals AG,7680574800034,3699319,N02CC01,N02CC01SETN000000050TABL,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28000,2026-03-13T15:42:44.562317
CH,Switzerland,drugshortage,SUPLASYN 1 SHOT INJ LÖS 60 MG/6ML FERTSPR,,,,,Viatris Pharma GmbH,626763000691,4556125,M09AX01,M09AX01LPPN000000060SOIJ,1 aktuell keine Lieferungen,1,KW 12,,21,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27926,2026-03-13T15:42:44.562317
CH,Switzerland,drugshortage,SYNTOCINON Nasenspray 40 IE/ml Fl 5 ml,,,,,CD Pharma (Suisse) SA,7680256440183,388027,H01BB02,H01BB02SNNN000000040SPRN,1 aktuell keine Lieferungen,1,offen,,127,2025-11-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27071,2026-03-13T15:42:44.563306
CH,Switzerland,drugshortage,TADALAFIL SANDOZ FILMTABL 5 MG 28 STK,,,,,Sandoz Pharmaceuticals AG,7680665810027,7165589,G04BE08,G04BE08SETN000005000FILT,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27992,2026-03-13T15:42:44.563306
CH,Switzerland,drugshortage,TADALAFIL Zentiva Filmtabl 10 mg 12 Stk,,,,,Helvepharm AG,7680691700057,1127486,G04BE08,G04BE08SETN000010000FILT,1 aktuell keine Lieferungen,1,,,171,2025-09-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26723,2026-03-13T15:42:44.563306
CH,Switzerland,drugshortage,TADALAFIL ZENTIVA FILMTABL 20 MG 24 STK,,,,,Helvepharm AG,7680691700095,1127490,G04BE08,G04BE08SETN000020000FILT,1 aktuell keine Lieferungen,1,CW 12-13,,25,2026-02-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27888,2026-03-13T15:42:44.563306
CH,Switzerland,drugshortage,TADALAFIL Zentiva Filmtabl 5 mg 28 Stk,,,,,Helvepharm AG,7680691700026,1127483,G04BE08,G04BE08SETN000005000FILT,1 aktuell keine Lieferungen,1,,,171,2025-09-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26722,2026-03-13T15:42:44.564303
CH,Switzerland,drugshortage,TAMSULOSIN Streuli Ret Kaps 0.4 mg 10 Stk,,,,,Streuli Pharma AG,7680581700013,3685211,G04CA02,G04CA02SERR000000400RETK,1 aktuell keine Lieferungen,1,unbestimmt,,171,2025-09-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26727,2026-03-13T15:42:44.564303
CH,Switzerland,drugshortage,TAMSULOSIN Streuli Ret Kaps 0.4 mg 30 Stk,,,,,Streuli Pharma AG,7680581700020,3685228,G04CA02,G04CA02SERR000000400RETK,1 aktuell keine Lieferungen,1,unbestimmt,,171,2025-09-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26728,2026-03-13T15:42:44.564303
CH,Switzerland,drugshortage,TARCEVA Filmtabl 100 mg 30 Stk,,,,,Cheplapharm Schweiz GmbH,7680572660036,2946170,L01EB02,L01EB02SETN000000100FILT,1 aktuell keine Lieferungen,1,offen,,462,2026-01-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24355,2026-03-13T15:42:44.564303
CH,Switzerland,drugshortage,TARCEVA Filmtabl 150 mg 30 Stk,,,,,Cheplapharm Schweiz GmbH,7680572660050,2946193,L01EB02,L01EB02SETN000000150FILT,1 aktuell keine Lieferungen,1,offen,,365,2026-01-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25170,2026-03-13T15:42:44.564303
CH,Switzerland,drugshortage,TARDYFERON RET TABL 80 MG 100 STK,,,,,Pierre Fabre Pharma AG,7680374480023,7737625,B03AA07,B03AA07SERR000000080RETT,1 aktuell keine Lieferungen,1,22.04.2026,2026-04-22,9,2026-03-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27979,2026-03-13T15:42:44.565306
CH,Switzerland,drugshortage,TAXOL INF KONZ 100 MG/16.7ML DURCHSTF 16.7 ML,,,,,Cheplapharm Schweiz GmbH,7680523640438,1802233,L01CD01,L01CD01SPPN000000100INFK,1 aktuell keine Lieferungen,1,05.04.2026,2026-04-05,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27920,2026-03-13T15:42:44.565306
CH,Switzerland,drugshortage,TELMISARTAN SANDOZ TABL 40 MG 28 STK,,,,,Sandoz Pharmaceuticals AG,7680624660014,5329012,C09CA07,C09CA07SETN000000040TABL,1 aktuell keine Lieferungen,1,Mar 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27990,2026-03-13T15:42:44.565306
CH,Switzerland,drugshortage,TELMISARTAN SANDOZ TABL 40 MG 98 STK,,,,,Sandoz Pharmaceuticals AG,7680624660021,5329029,C09CA07,C09CA07SETN000000040TABL,1 aktuell keine Lieferungen,1,Mar 26,,49,2026-01-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27710,2026-03-13T15:42:44.565306
CH,Switzerland,drugshortage,TELMISARTAN Zentiva Tabl 40 mg 30 Stk,,,,,Helvepharm AG,7680627560113,7827463,C09CA07,C09CA07SETN000000040TABL,1 aktuell keine Lieferungen,1,,,116,2025-11-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27137,2026-03-13T15:42:44.565306
CH,Switzerland,drugshortage,TEMESTA EXPIDET SCHMELZTABL 1 MG 20 STK,,,,,Pfizer AG,7680471020733,1233522,N05BA06,N05BA06SELN000001000STAB,1 aktuell keine Lieferungen,1,Anfang April 2026,,11,2026-03-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27977,2026-03-13T15:42:44.565306
CH,Switzerland,drugshortage,TEMESTA EXPIDET SCHMELZTABL 2.5 MG 20 STK,,,,,Pfizer AG,7680471021037,1233545,N05BA06,N05BA06SELN000002500STAB,1 aktuell keine Lieferungen,1,Mitte März 2026,,64,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27543,2026-03-13T15:42:44.566305
CH,Switzerland,drugshortage,TEMESTA EXPIDET SCHMELZTABL 2.5 MG 50 STK,,,,,Pfizer AG,7680471021112,1233551,N05BA06,N05BA06SELN000002500STAB,1 aktuell keine Lieferungen,1,Mitte März 2026,,65,2026-03-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27535,2026-03-13T15:42:44.566305
