country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,scraped_at,atc_code,prk
LV,Latvia,ZVA,Atoris 40 mg film-coated tablets,Atorvastatinum,40 mg,30 pcs,05-0169-01,2025-12-16,,shortage - end date unknown,2026-09-23T21:00:03.018332,C10AA05,98620
LV,Latvia,ZVA,Atoris 80 mg film-coated tablets,Atorvastatinum,80 mg,30 pcs,10-0607-01,2021-06-30,,shortage - end date unknown,2026-09-23T21:00:03.018363,C10AA05,98639
LV,Latvia,ZVA,Atorvastatin TAD 40 mg film-coated tablets,Atorvastatinum,40 mg,30 pcs,12-0104-07,2025-12-16,,leaving the market,2026-09-23T21:00:03.018402,C10AA05,98620
LV,Latvia,ZVA,Atorvastatin Teva 20 mg film-coated tablets,Atorvastatinum,20 mg,30 pcs,14-0005-06,2026-04-27,,shortage - end date unknown,2026-09-23T21:00:03.018437,C10AA05,98612
LV,Latvia,ZVA,Atorvastatin Unifarma 20 mg film-coated tablets,Atorvastatinum,20 mg,30 pcs,22-0115-05,2026-04-28,,shortage - end date unknown,2026-09-23T21:00:03.018466,C10AA05,98612
LV,Latvia,ZVA,Atorvastatin Unifarma 40 mg film-coated tablets,Atorvastatinum,40 mg,30 pcs,22-0116-05,2026-04-28,,shortage - end date unknown,2026-09-23T21:00:03.018497,C10AA05,98620
LV,Latvia,ZVA,Atorvastatin Zentiva 10 mg film-coated tablets,Atorvastatinum,10 mg,30 pcs,15-0051-06,2024-04-04,,shortage - end date unknown,2026-09-23T21:00:03.018527,C10AA05,98604
LV,Latvia,ZVA,Atorvastatin Zentiva 20 mg film-coated tablets,Atorvastatinum,20 mg,90 pcs,15-0052-12,2025-08-20,,shortage - end date unknown,2026-09-23T21:00:03.018558,C10AA05,98612
LV,Latvia,ZVA,Atorvastatin Zentiva 20 mg film-coated tablets,Atorvastatinum,20 mg,30 pcs,15-0052-06,2025-08-20,,shortage - end date unknown,2026-09-23T21:00:03.018586,C10AA05,98612
LV,Latvia,ZVA,Atorvastatin Zentiva 40 mg film-coated tablets,Atorvastatinum,40 mg,30 pcs,15-0053-05,2025-08-20,,shortage - end date unknown,2026-09-23T21:00:03.018616,C10AA05,98620
LV,Latvia,ZVA,Atorvastatin/Ezetimibe Teva 80 mg/10 mg film-coated tablets,"Atorvastatinum, Ezetimibum",80 mg/10 mg,30 pcs,24-0026-02,2026-04-27,,leaving the market,2026-09-23T21:00:03.018653,,
LV,Latvia,ZVA,Atropine Sopharma 1 mg/ml solution for injection,Atropini sulfas,1 mg/1 ml,100 pcs,05-0442-02,2018-03-20,,shortage - end date unknown,2026-09-23T21:00:03.018686,A03BA01,112283
LV,Latvia,ZVA,Atsimutin 50 mg film-coated tablets,Azathioprinum,50 mg,100 pcs,15-0273-06,2022-01-31,,shortage - end date unknown,2026-09-23T21:00:03.018719,L04AX01,5681
LV,Latvia,ZVA,Aubagio,Teriflunomidum,7 mg,28 pcs,EU/1/13/838/006,2024-09-01,,shortage - end date unknown,2026-09-23T21:00:03.018751,L04AK02,
LV,Latvia,ZVA,Augmentin 875 mg/125 mg film-coated tablets,"Amoxicillinum, Acidum clavulanicum",875 mg/125 mg,14 pcs,I001510-01,2022-12-14,,shortage - end date unknown,2026-09-23T21:00:03.018782,,
LV,Latvia,ZVA,Augmentin Fruit 400 mg/57 mg/5 ml powder for oral suspension,"Amoxicillinum, Acidum clavulanicum",70 ml,1 pc,17-0184-02,2023-02-01,,shortage - end date unknown,2026-09-23T21:00:03.018813,,
LV,Latvia,ZVA,Avastin,Bevacizumabum,100 mg/4 ml,1 pc,EU/1/04/300/001,2026-01-20,2027-01-20,shortage,2026-09-23T21:00:03.018852,L01FG01,76910
LV,Latvia,ZVA,Avelox 400 mg/250 ml solution for infusion,Moxifloxacinum,400 mg/250 ml,1 pc,04-0395-02,2026-04-06,,leaving the market,2026-09-23T21:00:03.018886,J01MA14,67636
LV,Latvia,ZVA,Avelox 400 mg/250 ml solution for infusion,Moxifloxacinum,400 mg/250 ml,5 pcs,04-0395-01,2018-12-18,,shortage - end date unknown,2026-09-23T21:00:03.018916,J01MA14,67636
LV,Latvia,ZVA,Axetine 750 mg powder for solution for injection/infusion,Cefuroximum,750 mg/10 ml,10 pcs,02-0291-02,2022-12-29,,shortage - end date unknown,2026-09-23T21:00:03.018947,J01DC02,8192
LV,Latvia,ZVA,Azacitidine Mylan,Azacitidinum,100 mg,1 pc,EU/1/20/1426/001,2024-09-30,,leaving the market,2026-09-23T21:00:03.018982,L01BC07,88692
LV,Latvia,ZVA,Azalia 75 microgram film-coated tablets,Desogestrelum,75 µg,84 pcs,07-0378-02,2018-12-11,,shortage - end date unknown,2026-09-23T21:00:03.019012,G03AC09,56111
LV,Latvia,ZVA,"Bedufora 100 micrograms/6 micrograms per actuation pressurised inhalation, solution","Beclometasoni dipropionas, Formoteroli fumaras dihydricus",100 µg/6 µg,1 pc,24-0293-01,2025-12-20,2035-12-31,shortage,2026-09-23T21:00:03.019054,,
LV,Latvia,ZVA,"Bedufora 200 micrograms/6 micrograms per actuation pressurised inhalation, solution","Beclometasoni dipropionas, Formoteroli fumaras dihydricus",200 µg/6 µg,1 pc,24-0294-01,2025-12-20,2035-12-31,shortage,2026-09-23T21:00:03.269429,,
LV,Latvia,ZVA,Bemfola,Follitropinum alfa,"450 IU/0,75 ml",1 pc,EU/1/13/909/005,2025-09-01,,shortage - end date unknown,2026-09-23T21:00:03.269475,G03GA05,
LV,Latvia,ZVA,Benfogamma 50 mg coated tablets,Benfotiaminum,50 mg,50 pcs,00-0796-01,2025-09-11,,shortage - end date unknown,2026-09-23T21:00:03.269509,A11DA03,
LV,Latvia,ZVA,Benlysta,Belimumabum,120 mg,1 pc,EU/1/11/700/001,2023-12-05,,shortage - end date unknown,2026-09-23T21:00:03.269537,L04AG04,98140
LV,Latvia,ZVA,"Berotec N 100 micrograms/dose pressurised inhalation, solution",Fenoteroli hydrobromidum,100 µg/1 dose,200 pcs,00-0611-01,2026-04-29,,shortage - end date unknown,2026-09-23T21:00:03.269566,R03AC02,125571
LV,Latvia,ZVA,Betac 20 mg film-coated tablets,Betaxololi hydrochloridum,20 mg,30 pcs,04-0209-01,2025-09-18,,shortage - end date unknown,2026-09-23T21:00:03.269593,C07AB05,214582
LV,Latvia,ZVA,Betaklav 500 mg/125 mg film-coated tablets,"Amoxicillinum, Acidum clavulanicum",500 mg/125 mg,20 pcs,15-0237-15,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:03.269627,,
LV,Latvia,ZVA,Betaloc ZOK 100 mg prolonged release tablets,Metoprololi succinas,100 mg,30 pcs,I000270-01,2020-02-26,,shortage - end date unknown,2026-09-23T21:00:03.269656,C07AB02,26190
LV,Latvia,ZVA,Betaserc 24 mg tablets,Betahistini dihydrochloridum,24 mg,60 pcs,I000611-01,2020-08-25,,shortage - end date unknown,2026-09-23T21:00:03.269684,N07CA01,93378
LV,Latvia,ZVA,Bicalutamide TEVA 50 mg film-coated tablets,Bicalutamidum,50 mg,28 pcs,07-0139-02,2025-03-01,,shortage - end date unknown,2026-09-23T21:00:03.269719,L02BB03,45020
LV,Latvia,ZVA,Bilobil 120 mg hard capsules,Ginkgonis extractum siccum raffinatum et quantificatum,120 mg,60 pcs,11-0117-02,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:03.269749,N06DX02,
LV,Latvia,ZVA,"Bimican 0.3 mg/ml eye drops, solution",Bimatoprostum,"0,9 mg/3 ml",1 pc,14-0001-01,2020-01-20,,shortage - end date unknown,2026-09-23T21:00:03.269780,S01EE03,201022
LV,Latvia,ZVA,Bisogamma 10 mg film-coated tablets,Bisoprololi fumaras,10 mg,30 pcs,04-0021-01,2025-07-31,,leaving the market,2026-09-23T21:00:03.269824,C07AB07,25542
LV,Latvia,ZVA,Bisogamma 5 mg film-coated tablets,Bisoprololi fumaras,5 mg,30 pcs,04-0020-01,2025-10-10,,leaving the market,2026-09-23T21:00:03.269857,C07AB07,25534
LV,Latvia,ZVA,Bisoprolol Accord 10 mg film-coated tablets,Bisoprololi fumaras,10 mg,30 pcs,15-0337-03,2025-01-01,,leaving the market,2026-09-23T21:00:03.269890,C07AB07,25542
LV,Latvia,ZVA,Bisoprolol Accord 5 mg film-coated tablets,Bisoprololi fumaras,5 mg,30 pcs,15-0336-03,2025-01-01,,leaving the market,2026-09-23T21:00:03.269921,C07AB07,25534
LV,Latvia,ZVA,Bisoprolol Vitabalans 5 mg tablets,Bisoprololi hemifumaras,5 mg,100 pcs,08-0337-08,2025-01-02,,shortage - end date unknown,2026-09-23T21:00:03.269947,C07AB07,25534
LV,Latvia,ZVA,Bisoprolol Vitabalans 5 mg tablets,Bisoprololi hemifumaras,5 mg,100 pcs,08-0337-17,2025-01-01,,shortage - end date unknown,2026-09-23T21:00:03.269973,C07AB07,25534
LV,Latvia,ZVA,Bisoprolol Zentiva 10 mg tablets,Bisoprololi fumaras,10 mg,30 pcs,21-0066-09,2025-06-05,,leaving the market,2026-09-23T21:00:03.270002,C07AB07,25542
LV,Latvia,ZVA,Bisoprolol Zentiva 5 mg tablets,Bisoprololi fumaras,5 mg,30 pcs,21-0065-08,2025-11-01,,shortage - end date unknown,2026-09-23T21:00:03.270032,C07AB07,25534
LV,Latvia,ZVA,Bisoprolol Zentiva 5 mg tablets,Bisoprololi fumaras,5 mg,30 pcs,21-0065-02,2025-10-30,,shortage - end date unknown,2026-09-23T21:00:03.270063,C07AB07,25534
LV,Latvia,ZVA,Bixebra 5 mg film-coated tablets,Ivabradinum,5 mg,56 pcs,16-0142-04,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:03.270089,C01EB17,81213
LV,Latvia,ZVA,Bixebra 5 mg film-coated tablets,Ivabradinum,5 mg,112 pcs,16-0142-09,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:03.270115,C01EB17,81213
LV,Latvia,ZVA,Bixebra 7.5 mg film-coated tablets,Ivabradinum,"7,5 mg",56 pcs,16-0143-04,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:03.270140,C01EB17,81213
LV,Latvia,ZVA,Bixebra 7.5 mg film-coated tablets,Ivabradinum,"7,5 mg",112 pcs,16-0143-09,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:03.270165,C01EB17,81213
LV,Latvia,ZVA,Blastomat 20 mg hard capsules,Temozolomidum,20 mg,5 pcs,12-0310-01,2024-05-09,,shortage - end date unknown,2026-09-23T21:00:03.270192,L01AX03,52310
LV,Latvia,ZVA,Bondronat,Acidum ibandronicum,50 mg,28 pcs,EU/1/96/012/009,2017-10-11,,shortage - end date unknown,2026-09-23T21:00:03.270232,M05BA06,
LV,Latvia,ZVA,Bosentan Norameda 62.5 mg film-coated tablets,Bosentanum,"62,5 mg",56 pcs,13-0272-02,2019-12-27,,shortage - end date unknown,2026-09-23T21:00:03.270258,C02KX01,67369
LV,Latvia,ZVA,Bridion,Sugammadexum,200 mg/2 ml,10 pcs,EU/1/08/466/001,2016-10-19,,shortage - end date unknown,2026-09-23T21:00:03.270282,V03AB35,87300
LV,Latvia,ZVA,"Brimonal 2 mg/ml eye drops, solution",Brimonidini tartras,20 mg/10 ml,1 pc,07-0275-01,2019-03-11,,shortage - end date unknown,2026-09-23T21:00:03.270311,D11AX21,114375
LV,Latvia,ZVA,Brivecor 5 mg film-coated tablets,Ivabradinum,5 mg,56 pcs,16-0201-04,2026-07-21,2026-10-28,shortage,2026-09-23T21:00:03.270358,C01EB17,81213
LV,Latvia,ZVA,Brivecor 7.5 mg film-coated tablets,Ivabradinum,"7,5 mg",56 pcs,16-0202-04,2026-07-27,2026-10-28,shortage,2026-09-23T21:00:03.270401,C01EB17,81213
LV,Latvia,ZVA,Bromhexin Sopharma 4 mg/5 ml syrup,Bromhexini hydrochloridum,100 mg/125 ml,1 pc,00-0092-01,2017-10-23,,shortage - end date unknown,2026-09-23T21:00:03.270431,R05CB02,
LV,Latvia,ZVA,Bromhexine Grindeks 4 mg tabletes,Bromhexini hydrochloridum,4 mg,50 pcs,98-0366-02,2026-03-25,,leaving the market,2026-09-23T21:00:03.270460,R05CB02,
LV,Latvia,ZVA,Bromhexine-Grindeks 4 mg/5 ml sīrups,Bromhexini hydrochloridum,80 mg/100 ml,1 pc,95-0038-01,2026-03-25,,leaving the market,2026-09-23T21:00:03.270494,R05CB02,
LV,Latvia,ZVA,Bronchial Balsam oral solution,"Mentholum, Anisi aetheroleum, Capsici tinctura",200 ml,1 pc,00-0930-01,2026-08-05,,shortage - end date unknown,2026-09-23T21:00:03.270520,,
LV,Latvia,ZVA,Brotmin 1000 mg film-coated tablets,Metformini hydrochloridum,1000 mg,30 pcs,21-0063-07,2022-12-29,,shortage - end date unknown,2026-09-23T21:00:03.270545,A10BA02,60674
LV,Latvia,ZVA,Brotmin 1000 mg film-coated tablets,Metformini hydrochloridum,1000 mg,120 pcs,21-0063-15,2024-11-25,,leaving the market,2026-09-23T21:00:03.270573,A10BA02,60674
LV,Latvia,ZVA,Brotmin 500 mg film-coated tablets,Metformini hydrochloridum,500 mg,30 pcs,21-0061-04,2022-12-29,,shortage - end date unknown,2026-09-23T21:00:03.270598,A10BA02,1090
LV,Latvia,ZVA,Brotmin 850 mg film-coated tablets,Metformini hydrochloridum,850 mg,30 pcs,21-0062-07,2022-12-29,,shortage - end date unknown,2026-09-23T21:00:03.270627,A10BA02,5509
LV,Latvia,ZVA,Brotmin 850 mg film-coated tablets,Metformini hydrochloridum,850 mg,120 pcs,21-0062-15,2024-10-31,,shortage - end date unknown,2026-09-23T21:00:03.270652,A10BA02,5509
LV,Latvia,ZVA,Budenofalk 2 mg/dose rectal foam,Budesonidum,2 mg/dose,14 pcs,10-0283-01,2022-06-14,,shortage - end date unknown,2026-09-23T21:00:03.270677,A07EA06,
LV,Latvia,ZVA,"Budesonid Sandoz 50 micrograms nasal spray, suspension",Budesonidum,50 µg/dose,200 pcs,02-0043-01,2023-06-01,,shortage - end date unknown,2026-09-23T21:00:03.270729,R01AD05,24554
LV,Latvia,ZVA,Budesonide Teva 1 mg/2 ml nebuliser suspension,Budesonidum,1 mg/2 ml,20 pcs,22-0133-04,2024-12-09,,shortage - end date unknown,2026-09-23T21:00:03.270757,R01AD05,
LV,Latvia,ZVA,Calcigran Forte Flex 500 mg/400 IU film-coated tablets,"Calcium, Colecalciferolum",500 mg/10 µg,60 pcs,10-0061-04,2020-10-01,,shortage - end date unknown,2026-09-23T21:00:03.270782,,
LV,Latvia,ZVA,Calquence,Acalabrutinibum,100 mg,60 pcs,EU/1/20/1479/002,2024-02-06,,shortage - end date unknown,2026-09-23T21:00:03.270811,L01EL02,222267
LV,Latvia,ZVA,Camilia oral solution in single-dose container,"Matricaria chamomilla, Phytolacca decandra, Rheum",1 ml,10 pcs,14-0128-01,2020-05-08,,shortage - end date unknown,2026-09-23T21:00:03.270838,,
LV,Latvia,ZVA,Cancidas,Caspofunginum,70 mg,1 pc,EU/1/01/196/003,2022-02-28,,shortage - end date unknown,2026-09-23T21:00:03.270863,J02AX04,70319
LV,Latvia,ZVA,Cancidas,Caspofunginum,50 mg,1 pc,EU/1/01/196/001,2022-01-31,,shortage - end date unknown,2026-09-23T21:00:03.270890,J02AX04,70300
LV,Latvia,ZVA,Canocombi 32 mg/12.5 mg tablets,"Candesartanum cilexetilum, Hydrochlorothiazidum","32 mg/12,5 mg",30 pcs,15-0012-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:03.270917,,
LV,Latvia,ZVA,Canocombi 32 mg/25 mg tablets,"Candesartanum cilexetilum, Hydrochlorothiazidum",32 mg/25 mg,30 pcs,15-0013-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:03.526401,,
LV,Latvia,ZVA,Canocombi 8 mg/12.5 mg tablets,"Candesartanum cilexetilum, Hydrochlorothiazidum","8 mg/12,5 mg",30 pcs,15-0010-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:03.526465,,
LV,Latvia,ZVA,Canocord 32 mg tablets,Candesartanum cilexetilum,32 mg,30 pcs,11-0306-03,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:03.526505,C09CA06,76376
LV,Latvia,ZVA,Canocord 8 mg tablets,Candesartanum cilexetilum,8 mg,28 pcs,11-0304-02,2018-12-28,,shortage - end date unknown,2026-09-23T21:00:03.526541,C09CA06,48402
LV,Latvia,ZVA,Capecitabine Teva,Capecitabinum,500 mg,120 pcs,EU/1/12/761/002,2017-08-24,,shortage - end date unknown,2026-09-23T21:00:03.526576,L01BC06,59366
LV,Latvia,ZVA,Capecitabine Teva,Capecitabinum,150 mg,60 pcs,EU/1/12/761/001,2017-08-24,,shortage - end date unknown,2026-09-23T21:00:03.526609,L01BC06,59358
LV,Latvia,ZVA,Capecitabine Zentiva 500 mg film-coated tablets,Capecitabinum,500 mg,120 pcs,12-0315-02,2026-04-15,,leaving the market,2026-09-23T21:00:03.526649,L01BC06,59366
LV,Latvia,ZVA,Caprelsa,Vandetanibum,100 mg,30 pcs,EU/1/11/749/001,2017-03-09,,shortage - end date unknown,2026-09-23T21:00:03.526682,L01EX04,101516
LV,Latvia,ZVA,"Carboplatin ""Ebewe"" 10 mg/ml concentrate for solution for infusion",Carboplatinum,150 mg/15 ml,1 pc,05-0604-02,2016-10-28,,shortage - end date unknown,2026-09-23T21:00:03.526715,L01XA02,39993
LV,Latvia,ZVA,Carboplatin Kabi 10 mg/ml concentrate for solution for infusion,Carboplatinum,50 mg/5 ml,1 pc,12-0048-01,2020-02-03,,shortage - end date unknown,2026-09-23T21:00:03.526749,L01XA02,39985
LV,Latvia,ZVA,Carboplatin Kabi 10 mg/ml concentrate for solution for infusion,Carboplatinum,450 mg/45 ml,1 pc,12-0048-03,2024-04-30,,shortage - end date unknown,2026-09-23T21:00:03.526782,L01XA02,40002
LV,Latvia,ZVA,Cardace 10 mg tablets,Ramiprilum,10 mg,28 pcs,03-0067-01,2026-02-03,,leaving the market,2026-09-23T21:00:03.526819,C09AA05,70351
LV,Latvia,ZVA,Cardace 5 mg tablets,Ramiprilum,5 mg,56 pcs,99-0108-12,2025-01-17,,shortage - end date unknown,2026-09-23T21:00:03.526849,C09AA05,50563
LV,Latvia,ZVA,Cardace 5 mg tablets,Ramiprilum,5 mg,98 pcs,99-0108-02,2025-01-17,,shortage - end date unknown,2026-09-23T21:00:03.526878,C09AA05,50563
LV,Latvia,ZVA,Cardiket retard 20 mg prolonged-release tablets,Isosorbidi dinitras,20 mg,50 pcs,99-0601-01,2024-12-01,,shortage - end date unknown,2026-09-23T21:00:03.526909,C01DA08,4332
LV,Latvia,ZVA,Cardura XL 4 mg controlled release tablets,Doxazosinum,4 mg,30 pcs,00-0269-01,2022-01-28,,shortage - end date unknown,2026-09-23T21:00:03.526939,C02CA04,53589
LV,Latvia,ZVA,Cardura XL 4 mg controlled release tablets,Doxazosinum,4 mg,90 pcs,00-0269-02,2018-05-11,,shortage - end date unknown,2026-09-23T21:00:03.526969,C02CA04,53589
LV,Latvia,ZVA,Caverject 10 micrograms powder and solvent for solution for injection,Alprostadilum,10 µg,1 pc,I000718-01,2023-08-24,,shortage - end date unknown,2026-09-23T21:00:03.526998,C01EA01,143561
LV,Latvia,ZVA,Cavinton 5 mg tablets,Vinpocetinum,5 mg,50 pcs,I000204-01,2020-02-12,,shortage - end date unknown,2026-09-23T21:00:03.527028,N06BX18,
LV,Latvia,ZVA,Cavinton 5 mg tablets,Vinpocetinum,5 mg,50 pcs,96-0629-01,2020-01-30,,shortage - end date unknown,2026-09-23T21:00:03.527058,N06BX18,
LV,Latvia,ZVA,Cavinton Forte 10 mg tablets,Vinpocetinum,10 mg,60 pcs,02-0442-05,2018-12-11,,shortage - end date unknown,2026-09-23T21:00:03.527088,N06BX18,
LV,Latvia,ZVA,Cavinton Forte 10 mg tablets,Vinpocetinum,10 mg,30 pcs,02-0442-02,2019-08-21,,shortage - end date unknown,2026-09-23T21:00:03.527116,N06BX18,
LV,Latvia,ZVA,Cefazolin MIP 2 g powder for solution for injection/infusion,Cefazolinum,2 g,10 pcs,14-0063-03,2019-07-15,,shortage - end date unknown,2026-09-23T21:00:03.527145,J01DB04,144134
LV,Latvia,ZVA,Cefazolin-BCPP 1000 mg powder for solution for injection/infusion,Cefazolinum,1 g,5 pcs,05-0084-01,2018-12-19,,shortage - end date unknown,2026-09-23T21:00:03.527167,J01DB04,3263
LV,Latvia,ZVA,Cefotaxime MIP 1 g powder for solution for injection/infusion,Cefotaximum,1 g,10 pcs,13-0180-03,2024-11-18,,shortage - end date unknown,2026-09-23T21:00:03.527185,J01DD01,37168
LV,Latvia,ZVA,Cefotaxime MIP 2 g powder for solution for injection/infusion,Cefotaximum,2 g,10 pcs,13-0181-03,2019-11-25,,shortage - end date unknown,2026-09-23T21:00:03.527205,J01DD01,
LV,Latvia,ZVA,Ceftriaxone Kalceks 1 g powder for solution for injection/infusion,Ceftriaxonum,1 g,10 pcs,22-0218-02,2024-11-04,,shortage - end date unknown,2026-09-23T21:00:03.527223,J01DD04,69884
LV,Latvia,ZVA,Ceftriaxone-BCPP 1000 mg powder for solution for injection/infusion,Ceftriaxonum,1000 mg,5 pcs,05-0082-01,2018-05-03,,shortage - end date unknown,2026-09-23T21:00:03.527242,J01DD04,69884
LV,Latvia,ZVA,Cefuroxime MIP 1500 mg powder for solution for injection/infusion,Cefuroximum,1500 mg,10 pcs,13-0017-03,2024-11-18,,shortage - end date unknown,2026-09-23T21:00:03.527259,J01DC02,8206
LV,Latvia,ZVA,Cefzil 250 mg/5 ml powder for oral suspension,Cefprozilum,5 g/100 ml,1 pc,99-0437-01,2017-04-06,,shortage - end date unknown,2026-09-23T21:00:03.527280,J01DC10,
LV,Latvia,ZVA,"Celebrex 100 mg capsule, hard",Celecoxibum,100 mg,30 pcs,01-0288-01,2016-07-01,,shortage - end date unknown,2026-09-23T21:00:03.527299,M01AH01,58998
LV,Latvia,ZVA,"Celebrex 200 mg capsule, hard",Celecoxibum,200 mg,10 pcs,01-0289-04,2018-03-23,,shortage - end date unknown,2026-09-23T21:00:03.527317,M01AH01,59005
LV,Latvia,ZVA,Celsentri,Maravirocum,300 mg,60 pcs,EU/1/07/418/008,2023-12-31,,shortage - end date unknown,2026-09-23T21:00:03.527336,J05AX09,85421
LV,Latvia,ZVA,Cerebrolysin 215.2 mg/ml solution for injection/concentrate for solution for infusion,Cerebrolysinum,"430,4 mg/2 ml",10 pcs,95-0065-02,2026-01-30,,shortage - end date unknown,2026-09-23T21:00:03.527354,,
LV,Latvia,ZVA,Cervarix,"Vaccinum papillomaviri humani [stirpis 16,18], (recombinandorum, cum adjuvante, adsorbatum)","0,5 ml",1 pc,EU/1/07/419/004,2022-12-01,,shortage - end date unknown,2026-09-23T21:00:03.527372,,
LV,Latvia,ZVA,Cetirizin Actavis 10 mg film-coated tablets,Cetirizini dihydrochloridum,10 mg,10 pcs,03-0294-01,2017-05-09,,shortage - end date unknown,2026-09-23T21:00:03.527390,R06AE07,26298
LV,Latvia,ZVA,Cetrix 10 mg film-coated tablets,Cetirizini dihydrochloridum,10 mg,100 pcs,10-0576-10,2023-06-09,,shortage - end date unknown,2026-09-23T21:00:03.527408,R06AE07,26298
LV,Latvia,ZVA,"Cevikap 100 mg/ml oral drops, solution",Acidum ascorbicum,1000 mg/10 ml,1 pc,08-0187-01,2020-08-28,,shortage - end date unknown,2026-09-23T21:00:03.527427,A11GA01,
LV,Latvia,ZVA,Champix,Vareniclini tartras,1 UD,25 pcs,EU/1/06/360/003,2025-08-25,,shortage - end date unknown,2026-09-23T21:00:03.527446,N07BA03,230073
LV,Latvia,ZVA,Champix,Vareniclini tartras,1 mg,28 pcs,EU/1/06/360/004,2025-08-25,,shortage - end date unknown,2026-09-23T21:00:03.527464,N07BA03,230073
LV,Latvia,ZVA,Chlophazolin 150 micrograms tablets,Clonidini hydrochloridum,150 µg,50 pcs,I000684-01,2020-08-25,,shortage - end date unknown,2026-09-23T21:00:03.527482,C02AC01,4324
LV,Latvia,ZVA,Cinacalcet Accordpharma,Cinacalcetum hydrochloridum,60 mg,28 pcs,EU/1/20/1429/006,2026-01-26,2027-07-01,shortage,2026-09-23T21:00:03.527507,H05BX01,77119
LV,Latvia,ZVA,Cinacalcet Accordpharma,Cinacalcetum hydrochloridum,90 mg,28 pcs,EU/1/20/1429/010,2026-04-30,2027-07-01,shortage,2026-09-23T21:00:03.527532,H05BX01,77127
LV,Latvia,ZVA,Cinacalcet Accordpharma,Cinacalcetum hydrochloridum,30 mg,28 pcs,EU/1/20/1429/002,2026-04-16,2027-07-01,shortage,2026-09-23T21:00:03.527556,H05BX01,77100
LV,Latvia,ZVA,Ciplacef 1000 mg powder for solution for injection,Ceftriaxonum,1 g,1 pc,03-0219-01,2018-08-07,,shortage - end date unknown,2026-09-23T21:00:03.527575,J01DD04,69884
LV,Latvia,ZVA,Ciplacef 1000 mg powder for solution for injection,Ceftriaxonum,1 g,50 pcs,03-0219-02,2018-08-07,,shortage - end date unknown,2026-09-23T21:00:03.527594,J01DD04,69884
LV,Latvia,ZVA,Ciprofloxacin Olpha 250 mg film-coated tablets,Ciprofloxacinum,250 mg,10 pcs,11-0223-01,2017-10-02,,shortage - end date unknown,2026-09-23T21:00:03.527613,J01MA02,138924
LV,Latvia,ZVA,Circadin,Melatoninum,2 mg,21 pcs,EU/1/07/392/001,2019-07-23,,shortage - end date unknown,2026-09-23T21:00:03.527632,N05CH01,86819
LV,Latvia,ZVA,Citalopram-Teva 20 mg film-coated tablets,Citalopramum,20 mg,30 pcs,06-0096-04,2026-08-10,2026-09-23,shortage,2026-09-23T21:00:03.527657,N06AB04,44083
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,60 pcs,01-0188-08,2024-11-07,2026-10-11,shortage,2026-09-23T21:00:03.527682,,
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,120 pcs,01-0188-03,2022-04-17,,shortage - end date unknown,2026-09-23T21:00:03.805700,,
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,6 pcs,01-0188-02,2016-11-04,,shortage - end date unknown,2026-09-23T21:00:03.805778,,
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,12 pcs,01-0188-01,2016-11-04,,shortage - end date unknown,2026-09-23T21:00:03.805820,,
LV,Latvia,ZVA,Clarithromycin Unifarma 500 mg powder for solution for infusion,Clarithromycinum,500 mg,1 pc,20-0011-01,2025-12-10,,shortage - end date unknown,2026-09-23T21:00:03.805857,J01FA09,
LV,Latvia,ZVA,Clarithromycin-Teva 500 mg film-coated tablets,Clarithromycinum,500 mg,14 pcs,06-0003-01,2025-01-20,,shortage - end date unknown,2026-09-23T21:00:03.805889,J01FA09,39977
LV,Latvia,ZVA,Clexane 6000 IU (60 mg)/0.6 ml solution for injection in pre-filled syringe,Enoxaparinum natricum,"6000 IU/0,6 ml",2 pcs,98-0719-01,2025-05-31,,shortage - end date unknown,2026-09-23T21:00:03.805922,B01AB05,146692
LV,Latvia,ZVA,Clexane 8000 IU (80 mg)/0.8 ml solution for injection in pre-filled syringe,Enoxaparinum natricum,"8000 IU/0,8 ml",2 pcs,98-0720-01,2025-07-31,,shortage - end date unknown,2026-09-23T21:00:03.805955,B01AB05,146706
LV,Latvia,ZVA,Clotrimazolum GSK 10 mg/g cream,Clotrimazolum,"0,2 g/20 g",1 pc,00-0434-01,2024-08-27,,shortage - end date unknown,2026-09-23T21:00:03.805987,D01AC01,4308
