country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,dosage_form,reason,last_updated,affected_establishments,affected_regions,source_url,scraped_at
PE,Peru,DIGEMID,ALECTINIB 150 mg TABLETA,ALECTINIB,150 mg,,42365,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMBROXOL 30 mg/5 mL 120 mL JARABE,AMBROXOL,30 mg/5 mL 120 mL,,00592,,,,,shortage,JARABE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VALPROATO SODICO 200 mg/mL 40 mL SOLUCION,VALPROATO SODICO,200 mg/mL 40 mL,,06448,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FORMULA MODULAR PROTEICA LIQUIDA X 900 mL SOLUCION,FORMULA MODULAR PROTEICA LIQUIDA X,900 mL,,48044,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLORANFENICOL (COMO SUCCINATO SODICO) 1 g INYECTABLE,CLORANFENICOL (COMO SUCCINATO SODICO),1 g,,02031,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RITUXIMAB 100 mg/10 mL 10 mL INYECTABLE,RITUXIMAB,100 mg/10 mL 10 mL,,05700,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IODURO DE SODIO I-131 37 A 7400 MBq (1 a 200 mCi) TABLETA,IODURO DE SODIO I-131,37 A 7400 MBq (1 a 200 mCi),,52281,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ERLOTINIB (COMO CLORHIDRATO) 150 mg TABLETA,ERLOTINIB (COMO CLORHIDRATO),150 mg,,18622,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LEUPRORELINA ACETATO 3.75 mg INYECTABLE,LEUPRORELINA ACETATO,3.75 mg,,04350,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DANAZOL 200 mg TABLETA,DANAZOL,200 mg,,02554,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,INSULINA GLARGINA 100 UI/mL 3 mL INYECTABLE,INSULINA GLARGINA,100 UI/mL 3 mL,,04082,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEXTROSA 5 g/100 mL (5 %) CIRCUITO CERRADO 500 mL INYECTABLE,DEXTROSA,5 g/100 mL (5 %) CIRCUITO CERRADO 500 mL,,26365,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DIOXIDO DE CARBONO MEDICINAL GAS 25 kg GAS,DIOXIDO DE CARBONO MEDICINAL GAS,25 kg,,46007,,,,,shortage,GAS,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VINCRISTINA SULFATO 1 mg/mL 1 mL INYECTABLE,VINCRISTINA SULFATO,1 mg/mL 1 mL,,17767,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SOLUCION PARA HEMOFILTRACION CON BICARBONATO 5 L SOLUCION,SOLUCION PARA HEMOFILTRACION CON BICARBONATO,5 L,,38623,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CODEINA + PARACETAMOL 30 mg + 325 mg TABLETA,CODEINA + PARACETAMOL,30 mg + 325 mg,,18067,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEXAMETASONA + TOBRAMICINA (UNGÜENTO OFTALMICO) 100 mg + 300 mg/100 g 3.5 g UNGÜENTO,DEXAMETASONA + TOBRAMICINA,100 mg + 300 mg/100 g 3.5 g,,21842,,,,,shortage,UNGUENTO,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FACTOR VIII + FACTOR DE VON WILLEBRAND 500 UI + 500 UI INY INYECTABLE,FACTOR VIII + FACTOR DE VON WILLEBRAND,500 UI + 500 UI INY,,50901,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MITOMICINA 2 mg 2 mL INYECTABLE,MITOMICINA,2 mg 2 mL,,04850,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,"VACUNA CONTRA EL DENGUE TETRAVALENTE ( SEROTIPOS 1,2,3 y 4) - 1 DOSIS INYECTABLE","VACUNA CONTRA EL DENGUE TETRAVALENTE ( SEROTIPOS 1,2,3 y 4)",1 DOSIS,,54097,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VACUNA BCG INMUNOMODULADOR (SUSPENSION INTRAVESICAL) 50 mg/mL 2 mL INYECTABLE,VACUNA BCG INMUNOMODULADOR,50 mg/mL 2 mL,,37525,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SOLUCION PARA DIALISIS PERITONEAL 4.25 % 2.5 L SOLUCION,SOLUCION PARA DIALISIS PERITONEAL,4.25 % 2.5 L,,21854,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DILTIAZEM CLORHIDRATO 60 mg TABLETA,DILTIAZEM CLORHIDRATO,60 mg,,02881,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IODURO SODICO (I-131) 10 mCi - TABLETA,IODURO SODICO (I-131),10 mCi -,,54252,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ISAVUCONAZOL 200 mg/ml INYECTABLE,ISAVUCONAZOL,200 mg/ml,,42442,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,OXIMETAZOLINA(SOLUCION OFTALMICA) 250 ug/mL 10 mL SOLUCION,OXIMETAZOLINA,250 ug/mL 10 mL,,05235,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LIDOCAINA (PARCHE) 5 g/100 g PARCHE,LIDOCAINA,5 g/100 g,,20369,,,,,shortage,PARCHE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOFARABINA 1 mg/mL 20 mL INYECTABLE,CLOFARABINA,1 mg/mL 20 mL,,25846,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BASILIXIMAB 20 mg 6 mL INYECTABLE,BASILIXIMAB,20 mg 6 mL,,01001,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LEVOBUPIVACAINA CLORHIDRATO 0.75 g/100 mL (0.75 %) 20 mL INYECTABLE,LEVOBUPIVACAINA CLORHIDRATO,0.75 g/100 mL (0.75 %) 20 mL,,18080,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PACLITAXEL 300 mg 50 mL INYECTABLE,PACLITAXEL,300 mg 50 mL,,05266,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DIMETICONA + PANCREATINA 80 mg + 230 mg TABLETA,DIMETICONA + PANCREATINA,80 mg + 230 mg,,28046,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SOLUCION PARA DIALISIS PERITONEAL 4.25 % 2 L SOLUCION,SOLUCION PARA DIALISIS PERITONEAL,4.25 % 2 L,,21012,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SITAGLIPTINA 100 mg TABLETA,SITAGLIPTINA,100 mg,,25447,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TACROLIMUS 1 mg TABLETA,TACROLIMUS,1 mg,,17768,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PANCREATINA 300 mg TABLETA,PANCREATINA,300 mg,,05270,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AZTREONAM 1 g INYECTABLE,AZTREONAM,1 g,,00958,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BEVACIZUMAB 25 mg/mL 4 mL INYECTABLE,BEVACIZUMAB,25 mg/mL 4 mL,,18617,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ADALIMUMAB 40 mg 0.4 mL INYECTABLE,ADALIMUMAB,40 mg 0.4 mL,,53179,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PENICILAMINA 250 mg TABLETA,PENICILAMINA,250 mg,,05354,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MOMETASONA 50 ug/DOSIS 120 DOSIS AEROSOL,MOMETASONA,50 ug/DOSIS 120 DOSIS,,28612,,,,,shortage,AEROSOL,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,POSACONAZOL 200 mg/5 mL 105 mL SUSPENSION,POSACONAZOL,200 mg/5 mL 105 mL,,23950,,,,,shortage,SUSPENSION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL YODADO 0.3 g/100 mL 120 mL SOLUCION,ALCOHOL YODADO,0.3 g/100 mL 120 mL,,34739,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CICLOSPORINA 50 mg TABLETA,CICLOSPORINA,50 mg,,01798,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TEGOPRAZAN 50 mg - TABLETA,TEGOPRAZAN,50 mg -,,56132,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FIBRINOGENO HUMANO 1g INYECTABLE,FIBRINOGENO HUMANO,1g,,49925,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METOTREXATO SODICO 500 mg 5 mL INYECTABLE,METOTREXATO SODICO,500 mg 5 mL,,04763,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEXMEDETOMIDINA 4 µg/mL 100 mL INYECTABLE,DEXMEDETOMIDINA,4 µg/mL 100 mL,,36884,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BUDESONIDA + FORMOTEROL 80 µg + 4.5 µg/DOSIS 120 DOSIS AEROSOL,BUDESONIDA + FORMOTEROL,80 µg + 4.5 µg/DOSIS 120 DOSIS,,01351,,,,,shortage,AEROSOL,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IODURO SODICO (I-131) 5 mCi - TABLETA,IODURO SODICO (I-131),5 mCi -,,54250,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IODURO SODICO (I-131) 15 mCi - TABLETA,IODURO SODICO (I-131),15 mCi -,,54253,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IRINOTECAN CLORHIDRATO 100 mg 5 mL INYECTABLE,IRINOTECAN CLORHIDRATO,100 mg 5 mL,,04150,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,NITROFURAL 200 mg/100 g 35 g UNGÜENTO,NITROFURAL,200 mg/100 g 35 g,,40399,,,,,shortage,UNGUENTO,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RANOLAZINA (TABLETA DE LIBERACION MODIFICADA) 500 mg TABLETA,RANOLAZINA,500 mg,,38787,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VORICONAZOL 200 mg INYECTABLE,VORICONAZOL,200 mg,,18073,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PREDNISOLONA (SOLUCION OFTALMICA) 10 mg/ mL 10 mL SOLUCION,PREDNISOLONA,10 mg/ mL 10 mL,,05575,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEGARELIX 120 mg INYECTABLE,DEGARELIX,120 mg,,23301,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SOLUCION PARA DIALISIS PERITONEAL 4.25 % 6 L SOLUCION,SOLUCION PARA DIALISIS PERITONEAL,4.25 % 6 L,,31512,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,INSULINA DETEMIR 100 UI/ mL 3 mL INYECTABLE,INSULINA DETEMIR,100 UI/ mL 3 mL,,28491,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEFERASIROX 500 mg TABLETA,DEFERASIROX,500 mg,,28364,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FOSCARNET 24 mg/mL 250 mL INYECTABLE,FOSCARNET,24 mg/mL 250 mL,,20776,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METILFENIDATO CLORHIDRATO (TABLETA LIBERACION MODIFICADA) 36 mg TABLETA,METILFENIDATO CLORHIDRATO,36 mg,,44204,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,INMUNOGLOBULINA ANTITIMOCITICA ORIGEN EQUINO 50 mg/mL 5 mL INYECTABLE,INMUNOGLOBULINA ANTITIMOCITICA ORIGEN EQUINO,50 mg/mL 5 mL,,23024,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FORMULA MODULAR CALORICA 400 g SOLUCION,FORMULA MODULAR CALORICA,400 g,,52127,,,,,shortage,SOLUCION,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ERTAPENEM SODICO 1 g INYECTABLE,ERTAPENEM SODICO,1 g,,18605,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BARIO SULFATO ADMINISTRACION ORAL 340 g POLVO,BARIO SULFATO ADMINISTRACION ORAL,340 g,,00998,,,,,shortage,POLVO,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IODURO SODICO (I-131) 30 mCi - TABLETA,IODURO SODICO (I-131),30 mCi -,,54254,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ARIPIPRAZOL 5 mg TABLETA,ARIPIPRAZOL,5 mg,,50031,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLORTALIDONA 25 mg - TABLETA,CLORTALIDONA,25 mg -,,54726,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PATENTE AZUL V 2.5 g/100 mL 2 mL INYECTABLE,PATENTE AZUL V,2.5 g/100 mL 2 mL,,05345,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IODURO SODICO (I-131) 200 mCi - TABLETA,IODURO SODICO (I-131),200 mCi -,,54256,,,,,shortage,TABLETA,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEGARELIX 80 mg INYECTABLE,DEGARELIX,80 mg,,23302,,,,,shortage,INYECTABLE,,2026-08-31,1,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
