country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at
AT,Austria,BASG,Olanzapin-ratiopharm 5 mg Tabletten,OLANZAPIN,5 mg,Tablette,7 Stück,7 Tabletten in Blisterpackungen aus Aluminium und beschichteter OPA/Al/PVC-Folie,N05AH03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Olanzapin-ratiopharm 5 mg Tabletten,OLANZAPIN,5 mg,Tablette,28 Stück,28 Tabletten in Blisterpackungen aus Aluminium und beschichteter OPA/Al/PVC-Folie,N05AH03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Voriconazol Accordpharma 200 mg Pulver zur Herstellung einer Infusionslösung,VORICONAZOL,200 mg,Pulver zur Herstellung einer Infusionslösung,30 ml,"30 ml Durchstechflasche (Typ I, Klarglas) mit Stopfen (Chlorobutyl-Gummi) und Aluminiumkappe mit Polypropylen-Verschluss",J02AC03,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",Nicht verfügbar,Produktionstransfer zu einem alternativen Hersteller,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Galantamin Sandoz 16 mg - Retardkapseln,GALANTAMIN HYDROBROMID,16 mg,"Hartkapsel, retardiert",30 Stück,30 Hartkapseln in Blisterpackung OPA/Al/PVC+Al oder PVC/PE/PVDC+Al,N06DA04,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,"Erythrocin - Lactobionat 1,0 g - Trockensubstanz zur Infusionsbereitung",ERYTHROMYCIN,1 g,Pulver zur Herstellung einer Infusionslösung,1 Stück,"1 Stück Durchstechflasche (Glas Typ I) mit Chlorobutyl/Kautschuk-Stopfen, Kunsstoffkappe und Alubördelkappe",J01FA01,"Amdipharm Limited, Unit 17 Northwood House Northwood Crescent Northwood -, D09 V504 Dublin 9, Irland","Amdipharm Limited, Unit 17 Northwood House Northwood Crescent Northwood -, D09 V504 Dublin 9, Irland",Nicht verfügbar,Verknappung des Wirkstoffes,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,"Tacrolimus Accord 0,1% Salbe",TACROLIMUS MONOHYDRAT,"0,1 %",Salbe,30 g,"Tube aus Aluminium-Verbundstoff mit Innenbeschichtung aus Polyethylen niedriger Dichte, mit einem Schraubdeckel aus weißem Polypropylen.",D11AH01,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,"Tacrolimus Accord 0,1% Salbe",TACROLIMUS MONOHYDRAT,"0,1 %",Salbe,10 g,"Tube aus Aluminium-Verbundstoff mit Innenbeschichtung aus Polyethylen niedriger Dichte, mit einem Schraubdeckel aus weißem Polypropylen.",D11AH01,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Aprepitant ratiopharm 80 mg Hartkapseln,APREPITANT,80 mg,Hartkapsel,5 Stück,5 Kapseln in Aluminium-OPA/Alu/PVC-Blisterpackung,A04AD12,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Aprepitant ratiopharm 80 mg Hartkapseln,APREPITANT,80 mg,Hartkapsel,2 Stück,2 Kapseln in Aluminium-OPA/Alu/PVC-Blisterpackung,A04AD12,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Risperidon ratiopharm 50 mg Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,RISPERIDON,50 mg,Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,1 Stück,"1 Durchstechflasche aus Klarglas, verschlossen mit einem grauen Stopfen aus Chlorbutylgummi und versiegelt mit einer blauen Aluminium-Flip-off-Kappe, mit Pulver zur Herstellung einer Injektionssuspens",N05AX08,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Atofab 100 mg-Hartkapseln,ATOMOXETIN HYDROCHLORID,100 mg,Hartkapsel,30 Stück,30 Kapseln in durchsichtigen Blisterpackungen aus PVC/PE/PCTFE oder PA/AL/PVC mit Aluminiumfolie in einer Kartonschachtel.,N06BA09,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Exorolfin 50 mg/ml - wirkstoffhaltiger Nagellack,AMOROLFIN HYDROCHLORID,50 mg/ml,wirkstoffhaltiger Nagellack,"2,5 ml","1 x 2,5ml Braunglasflasche Typ I oder Typ III mit HDPE Verschluss und Teflon Schutzfolie",D01AE16,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Zirabev 25 mg/ml Konzentrat zur Herstellung einer Infusionslösung,BEVACIZUMAB,25 mg/ml,Konzentrat zur Herstellung einer Infusionslösung,1 Stück,4 ml Lösung in einer Durchstechflasche (Glasart I) mit Stopfen (Butylgummi). Eine Durchstechflasche enthält 100 mg Bevacizumab,L01FG01,"Pfizer Europe Ma EEIG, Boulevard De La Plaine 17, 1050 Brussels, Kingdom of Belgium","Pfizer Europe Ma EEIG, Boulevard De La Plaine 17, 1050 Brussels, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Zirabev 25 mg/ml Konzentrat zur Herstellung einer Infusionslösung,BEVACIZUMAB,25 mg/ml,Konzentrat zur Herstellung einer Infusionslösung,1 Stück,16 ml Lösung in einer Durchstechflasche (Glasart I) mit Stopfen (Butylgummi). Eine Durchstechflasche enthält 400 mg Bevacizumab,L01FG01,"Pfizer Europe Ma EEIG, Boulevard De La Plaine 17, 1050 Brussels, Kingdom of Belgium","Pfizer Europe Ma EEIG, Boulevard De La Plaine 17, 1050 Brussels, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Linoladiol 100 Mikrogramm/g Vaginalemulsion,ESTRADIOL,,Vaginalemulsion,25 g,25 g mit Applikator,G03CA03,"Pharmazeutische Fabrik Montavit Ges.m.b.H., Salzbergstraße 96, 6067 Absam, Österreich","Pharmazeutische Fabrik Montavit Ges.m.b.H., Salzbergstraße 96, 6067 Absam, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Holoxan 1 g - Trockensubstanz zur Injektionsbereitung,IFOSFAMID,1 g,Pulver zur Herstellung einer Infusionslösung,1 Stück,1 Stück,L01AA06,"Baxter Healthcare GmbH, Stella-Klein-Löw-Weg 15, 1020 Wien, Österreich","Baxter Healthcare GmbH, Stella-Klein-Löw-Weg 15, 1020 Wien, Österreich",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Farmorubicin 200 mg Stechampulle,EPIRUBICIN HYDROCHLORID,,Konzentrat zur Herstellung einer Infusionslösung,1 Stück,1 Stechampulle (Kunststoff) 100 ml,L01DB03,"Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich","Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme der Bulkware,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.202749
AT,Austria,BASG,Bupropion ratiopharm 150 mg Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,150 mg,Tablette mit veränderter Wirkstofffreisetzung,30 Stück,"30 Tabletten in Kunststoffflasche (HDPE) mit einer versiegelten, kindersicheren Kunststoffkappe (PP-Verschluss) mit integriertem Trockenmittel in der Verschlusskappe.",N06AX12,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Bupropion ratiopharm 150 mg Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,150 mg,Tablette mit veränderter Wirkstofffreisetzung,7 Stück,"7 Tabletten in Kunststoffflasche (HDPE) mit einer versiegelten, kindersicheren Kunststoffkappe (PP-Verschluss) mit integriertem Trockenmittel in der Verschlusskappe.",N06AX12,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Aripiprazol Zentiva 15 mg Tabletten,ARIPIPRAZOL,15 mg,Tablette,14 Stück,"OPA/Al/PVC//Al-Blisterpackungen (Al//Al-Blisterpackung), Faltschachtel.",N05AX12,"Zentiva k.s., U Kabelovny 130 Dolni Mecholupy -, 102 37 Prague, Tschechische Republik","Zentiva k.s., U Kabelovny 130 Dolni Mecholupy -, 102 37 Prague, Tschechische Republik",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Aripiprazol Zentiva 15 mg Tabletten,ARIPIPRAZOL,15 mg,Tablette,28 Stück,"OPA/Al/PVC//Al-Blisterpackungen (Al//Al-Blisterpackung), Faltschachtel.",N05AX12,"Zentiva k.s., U Kabelovny 130 Dolni Mecholupy -, 102 37 Prague, Tschechische Republik","Zentiva k.s., U Kabelovny 130 Dolni Mecholupy -, 102 37 Prague, Tschechische Republik",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,NovoSeven 2 mg (100 kIE) - Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,"GERINNUNGSFAKTOR VIIa, REKOMBINANT - EPTACOG ALFA (AKTIVIERT)",2 mg (100 kIE),Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,1 Stück,"Pulver in Durchstechflasche(Glas - 100 kIE); Lösungsmittel in Durchstechflasche(Glas - 2,1ml)",B02BD08,"Novo Nordisk A/S, Novo Alle 1, 2880 Bagsvaerd, Kingdom of Denmark","Novo Nordisk A/S, Novo Alle 1, 2880 Bagsvaerd, Kingdom of Denmark",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,Verbringung von Ware aus Vertragsparteien des Europäischen Wirtschaftsraumes (EWR) unter Einhaltung der Bestimmungen des Arzneiwareneinfuhrgesetzes 2010 möglich.,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Duloxetin 1A Pharma 30 mg - magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,30 mg,magensaftresistente Hartkapsel,30 Stück,30 Hartkapseln in PVC/PE/PCTFE/AL oder PA/AL/PVC/AL-Blister,N06AX21,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Duloxetin 1A Pharma 30 mg - magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,30 mg,magensaftresistente Hartkapsel,14 Stück,14 Hartkapseln in PVC/PE/PCTFE/AL oder PA/AL/PVC/AL-Blister,N06AX21,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Vicard 1 mg - Tabletten,TERAZOSIN HYDROCHLORID,,Tablette,28 Stück,28 Stück,G04CA03,"Amdipharm Limited, 3 Burlington Road -, D04 RD68 Dublin 4, Irland","Amdipharm Limited, 3 Burlington Road -, D04 RD68 Dublin 4, Irland",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Vicard 1 mg - Tabletten,TERAZOSIN HYDROCHLORID,,Tablette,10 Stück,10 Stück,G04CA03,"Amdipharm Limited, 3 Burlington Road -, D04 RD68 Dublin 4, Irland","Amdipharm Limited, 3 Burlington Road -, D04 RD68 Dublin 4, Irland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Durogesic 50 Mikrogramm/Stunde - Transdermales Pflaster,FENTANYL,50 µg/h,transdermales Pflaster,5 Stück,5 Pflaster einzeln in einem versiegelten Beutel aus Verbundfolie verpackt,N02AB03,"Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich","Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,"Pramipexol Actavis 0,088 mg Tabletten",PRAMIPEXOL DIHYDROCHLORID MONOHYDRAT,"0,088 mg",Tablette,30 Stück,3 x 10 Stück (PA/Alu/PVC-Al-Blister),N04BC05,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Esomeprazol Krka 40 mg magensaftresistente Hartkapseln,ESOMEPRAZOL MAGNESIUM DIHYDRAT,,magensaftresistente Hartkapsel,30 Stück,30 Stück (Blister),A02BC05,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Esomeprazol Krka 40 mg magensaftresistente Hartkapseln,ESOMEPRAZOL MAGNESIUM DIHYDRAT,,magensaftresistente Hartkapsel,14 Stück,14 Stück (Blister),A02BC05,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Intratect 100 g/l Infusionslösung,IMMUNGLOBULIN,100 g/l,Infusionslösung,1 Stück,1 Durchstechflasche mit 10 g in 100 ml Lösung,J06BA02,"Biotest Pharma GmbH, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany","BASG, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Intratect 100 g/l Infusionslösung,IMMUNGLOBULIN,100 g/l,Infusionslösung,1 Stück,1 Durchstechflasche mit 5 g in 50 ml Lösung,J06BA02,"Biotest Pharma GmbH, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany","BASG, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Intratect 100 g/l Infusionslösung,IMMUNGLOBULIN,100 g/l,Infusionslösung,1 Stück,1 Durchstechflasche mit 20 g in 200 ml Lösung,J06BA02,"Biotest Pharma GmbH, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany","BASG, Landsteinerstraße 5, 63303 Dreieich, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Metronidazol Vioser 500 mg/100 ml Infusionslösung,METRONIDAZOL,500/100 mg/ml,Infusionslösung,1 Stück,1 x 100 ml in Druchstechflasche; Das Behältnis besteht aus Low-Density-Polyethylen (LDPE) ohne Zusatzstoffe,J01XD01,"Vioser S.A. Parenteral Solutions Industry, 9th Km National Road Trikala Larisa Taxiarches -, 421 00 Trikala, Hellenic Republic","Vioser S.A. Parenteral Solutions Industry, 9th Km National Road Trikala Larisa Taxiarches -, 421 00 Trikala, Hellenic Republic",eingeschränkt verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Concerta 36 mg Retardtabletten,METHYLPHENIDAT HYDROCHLORID,36 mg,Retardtablette,30 Stück,30 Stück in HDPE-Flasche mit einem kindersicheren Polypropylen-Verschluss,N06BA04,"Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich","Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,"Ivabradin HCS 7,5 mg Filmtabletten",IVABRADIN HYDROCHLORID,"7,5 mg",Filmtablette,56 Stück,Blisterpackungen (OPA/Al/PVC//Al-Folie) oder Perforierte Einzeldosis-Blisterpackungen (OPA/Al/PVC//Al-Folie),C01EB17,"HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium","HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,"Ivabradin HCS 7,5 mg Filmtabletten",IVABRADIN HYDROCHLORID,"7,5 mg",Filmtablette,28 Stück,Blisterpackungen (OPA/Al/PVC//Al-Folie) oder Perforierte Einzeldosis-Blisterpackungen (OPA/Al/PVC//Al-Folie),C01EB17,"HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium","HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Human Albumin “CSL Behring” 20% Infusionslösung,HUMANALBUMIN,200 g/l,Infusionslösung,50 ml,"1 x 50 ml Infusionslösung in einer Durchstechflasche (Glasart II) mit einem Injektionsstopfen (halogeniertes, synthetisches Elastomer)",B05AA01,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",Nicht verfügbar,Unzureichendes Kontingent für Österreich,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Human Albumin “CSL Behring” 20% Infusionslösung,HUMANALBUMIN,200 g/l,Infusionslösung,100 ml,"1 x 100 ml Infusionslösung in einer Durchstechflasche (Glasart II) mit einem Injektionsstopfen (halogeniertes, synthetisches Elastomer",B05AA01,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",Nicht verfügbar,Unzureichendes Kontingent für Österreich,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Mexa-Vit. C ratiopharm - Brausetabletten,"PARACETAMOL, ASCORBINSÄURE",,Brausetablette,10 Stück,Polypropylen m. Polyethylen-Verschlusskappe,N02BE51,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Mexa-Vit. C ratiopharm - Brausetabletten,"PARACETAMOL, ASCORBINSÄURE",,Brausetablette,30 Stück,Polypropylen m. Polyethylen-Verschlusskappe,N02BE51,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Mexa-Vit. C ratiopharm - Brausetabletten,"PARACETAMOL, ASCORBINSÄURE",,Brausetablette,20 Stück,Polypropylen m. Polyethylen-Verschlusskappe,N02BE51,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Darunavir Krka 600 mg Filmtabletten,DARUNAVIR,600 mg,Filmtablette,60 Stück,Flasche (PP) mit kindersicherem PP Originalitätsverschluss und einem Trocknungsmittel,J05AE10,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
AT,Austria,BASG,Galantamin Actavis 8 mg Retardkapseln,GALANTAMIN HYDROBROMID,8 mg,"Hartkapsel, retardiert",7 Stück,7 Retardkapseln (transparente PVC/PE/PVDC-Alu-Blister),N06DA04,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.203719
