country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at,prk
SI,Slovenia,CBZ,Irinotekan Ebewe,Irinotekan Ebewe 20 mg/ml koncentrat za raztopino za infundiranje,irinotecanum,,škatla z 1 vialo z 2 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX19,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290315,
SI,Slovenia,CBZ,Irinotekan Ebewe,Irinotekan Ebewe 20 mg/ml koncentrat za raztopino za infundiranje,irinotecanum,,škatla z 1 vialo s 15 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX19,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290326,
SI,Slovenia,CBZ,Adepend,Adepend 50 mg filmsko obložene tablete,naltrexonum,,škatla z 28 tabletami (4 x 7 tablet v pretisnem omotu),filmsko obložena tableta,N07BB04,Walter Ritter GmbH + Co. KG,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290336,27863
SI,Slovenia,CBZ,Flavamed,Flavamed 60 mg šumeèe tablete,ambroxolum,,škatla z 1 polipropilenskim vsebnikom z 10 tabletami,šumeèa tableta,R05CB06,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290347,
SI,Slovenia,CBZ,Doprigalin,"Doprigalin 2 mg/0,625 mg tablete",perindoprilum et diuretica,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C09BA04,Galex d.o.o.,Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-09-21T13:23:43.290358,
SI,Slovenia,CBZ,Doprigalin,"Doprigalin 4 mg/1,25 mg tablete",perindoprilum et diuretica,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C09BA04,Galex d.o.o.,Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-09-21T13:23:43.290369,
SI,Slovenia,CBZ,Flavamed,Flavamed 6 mg/ml peroralna raztopina,ambroxolum,,škatla s steklenièko s 100 ml raztopine in merilno žlièko,peroralna raztopina,R05CB06,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290380,
SI,Slovenia,CBZ,Sortis,Sortis 10 mg žveèljive tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),žveèljiva tableta,C10AA05,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290390,
SI,Slovenia,CBZ,Sortis,Sortis 20 mg žveèljive tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),žveèljiva tableta,C10AA05,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290401,
SI,Slovenia,CBZ,Paramax,Paramax Comp 500 mg/65 mg tablete,paracetamoli combinationes sine psycholepticis,,škatla z 10 tabletami (1 x 10 tablet v pretisnem omotu),tableta,N02BE51,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290411,
SI,Slovenia,CBZ,Intratect,Intratect 50 g/l raztopina za infundiranje,immunoglobulina humana ad aplicationem intravascularem,,škatla z 1 vialo s 50 ml raztopine,raztopina za infundiranje,J06BA02,Biotest Pharma GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290422,
SI,Slovenia,CBZ,Donepezil Viatris,Donepezil Viatris 10 mg orodisperzibilne tablete,donepezilum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),orodisperzibilna tableta,N06DA02,Viatris Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290433,106550
SI,Slovenia,CBZ,Donepezil Viatris,Donepezil Viatris 5 mg orodisperzibilne tablete,donepezilum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),orodisperzibilna tableta,N06DA02,Viatris Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290443,106550
SI,Slovenia,CBZ,BRINAVESS,BRINAVESS 20 mg/ml koncentrat za raztopino za infundiranje,vernakalantum,,1 vialo po 25 ml,koncentrat za raztopino za infundiranje,C01BG11,ADVANZ PHARMA Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290454,97640
SI,Slovenia,CBZ,Doksorubicin Teva,Doksorubicin Teva 2 mg/ml koncentrat za raztopino za infundiranje,doxorubicinum,,škatla z 1 vialo s 100 ml koncentrata,koncentrat za raztopino za infundiranje,L01DB01,Teva Pharma B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290465,34002
SI,Slovenia,CBZ,Tetmodis,Tetmodis 25 mg tablete,tetrabenazinum,,škatla s polietilensko plastenko s 112 tabletami,tableta,N07XX06,Walter Ritter GmbH + Co. KG,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290476,50725
SI,Slovenia,CBZ,Glukoza Baxter,Glukoza Baxter 100 mg/ml raztopina za infundiranje,carbohydrata,,škatla z 20 vreèami (Viaflo) s 500 ml raztopine,raztopina za infundiranje,B05BA03,BAXTER d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290487,23361
SI,Slovenia,CBZ,Remifentanil Teva,Remifentanil Teva 1 mg prašek za koncentrat za raztopino za injiciranje ali infundiranje,remifentanilum,,škatla z 1 vialo s praškom,prašek za koncentrat za raztopino za injiciranje/infundiranje,N01AH06,Teva Pharma B.V.,Napovedana motnja v preskrbi,3,upcoming,2026-09-21T13:23:43.290499,127000
SI,Slovenia,CBZ,Scintimun,Scintimun 1 mg komplet za pripravo radiofarmaka,technetio 99mTc signata immunosera antigenis granulocitorum,,komplet za pripravo radiofarmaka - 2 viali praška + 2 viali vehikla,komplet za pripravo radiofarmaka,V09HA03,TELIX INNOVATIONS,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290510,
SI,Slovenia,CBZ,Dotarem,"DOTAREM 0,5 mmol/ml raztopina za injiciranje",acidum gadotericum,,škatla z 1 vialo z 10 ml raztopine,raztopina za injiciranje,V08CA02,Guerbet,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290521,32573
SI,Slovenia,CBZ,Leflunomid medac,Leflunomid medac 20 mg filmsko obložene tablete,,,plastenka s 30 tabletami,filmsko obložena tableta,L04AK01,Medac GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290531,
SI,Slovenia,CBZ,Celekoksib Lek,Celekoksib Lek 100 mg trde kapsule,celecoxibum,,škatla z 20 kapsulami (2 x 10 kapsul v pretisnem omotu),"kapsula, trda",M01AH01,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290542,
SI,Slovenia,CBZ,Celekoksib Lek,Celekoksib Lek 200 mg trde kapsule,celecoxibum,,škatla z 20 kapsulami (2 x 10 kapsul v pretisnem omotu),"kapsula, trda",M01AH01,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290552,
SI,Slovenia,CBZ,Flukloksacilin Altamedics,Flukloksacilin Altamedics 1 g prašek za raztopino za injiciranje/infundiranje,flucloxacillinum,,škatla z 10 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01CF05,ALTAMEDICS d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290563,
SI,Slovenia,CBZ,Flukloksacilin Altamedics,Flukloksacilin Altamedics 2 g prašek za raztopino za injiciranje/infundiranje,flucloxacillinum,,škatla z 10 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01CF05,ALTAMEDICS d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290573,
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 40 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,"škatla z 1 vialo (5 ml) z zašèitnim omotom ( Onco-Safe ) ali krèljivo folijo, s koncentratom",koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290584,95478
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 40 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,"škatla z 1 vialo (25 ml) z zašèitnim omotom ( Onco-Safe ) ali krèljivo folijo, s koncentratom",koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290594,95478
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 40 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,"škatla z 1 vialo (50 ml) z zašèitnim omotom ( Onco-Safe ) ali krèljivo folijo, s koncentratom",koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290605,95478
SI,Slovenia,CBZ,BENZETACIL,BENZETACIL 2.400.000 i. e. prašek in vehikel za raztopino za injiciranje,benzathini benzylpenicillinum,,škatla z 1 vialo s praškom in 1 ampulo z vehiklom,prašek in vehikel za raztopino za injiciranje,J01CE08,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290615,132675
SI,Slovenia,CBZ,Carboplatin Ebewe,Carboplatin Ebewe 10 mg/ml koncentrat za raztopino za infundiranje,carboplatinum,,škatla z 1 vialo s 60 ml koncentrata,koncentrat za raztopino za infundiranje,L01XA02,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290626,39993
SI,Slovenia,CBZ,Carboplatin Ebewe,Carboplatin Ebewe 10 mg/ml koncentrat za raztopino za infundiranje,carboplatinum,,škatla z 1 vialo s 100 ml koncentrata,koncentrat za raztopino za infundiranje,L01XA02,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290636,39993
SI,Slovenia,CBZ,Bilador,Bilador 20 mg tablete,bilastinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,R06AX29,Menarini International O.L.S.A.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290647,
SI,Slovenia,CBZ,MAXALT,MAXALT 10 mg peroralni liofilizat,rizatriptanum,,škatla s 6 peroralnimi liofilizati (2 škatlici za prenašanje x 3 vreèke s po 1 liofilizatom v aluminijasti vreèki),peroralni liofilizat,N02CC04,"Merck Sharp & Dohme, d.o.o.",Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-09-21T13:23:43.290658,50520
SI,Slovenia,CBZ,Octanate,Octanate 50 i.e./ml prašek in vehikel za raztopino za injiciranje,coagulationis factor VIII,,"škatla z 1 vialo s praškom in škatla z 1 vialo s 5 ml vehikla, 1 brizgo za enkratno uporabo, enim pretoènim setom, enim injekcijskim kompletom in dvema alkoholnima zložencema",prašek in vehikel za raztopino za injiciranje,B02BD02,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290669,45438
SI,Slovenia,CBZ,Octanate,Octanate 50 i.e./ml prašek in vehikel za raztopino za injiciranje,coagulationis factor VIII,,"škatla z 1 vialo s praškom in škatla z 1 vialo z 10 ml vehikla, 1 brizgo za enkratno uporabo, enim pretoènim setom, enim injekcijskim kompletom in dvema alkoholnima zložencema",prašek in vehikel za raztopino za injiciranje,B02BD02,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290679,45438
SI,Slovenia,CBZ,Octanine,OCTANINE 500 i.e. prašek in vehikel za raztopino za injiciranje,coagulationis factor IX,,"škatla z 1 vialo s praškom in škatla z 1 vialo s 5 ml vehikla ter med. pripomoèki, vkljuèno z pripomoèki za i.v. injiciranje (1 pretoèni set, 1 infuzijski set, 1brizga za enkratno uporabo) in 2 alkoholnima zložencema",prašek in vehikel za raztopino za injiciranje,B02BD04,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290690,
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 10 mg tablete,amlodipinum,,škatla s 30 tabletami (1 x 30 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290700,
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 10 mg tablete,amlodipinum,,škatla s 100 tabletami (4 x 25 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290710,
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 5 mg tablete,amlodipinum,,škatla s 30 tabletami (1 x 30 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290721,
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 5 mg tablete,amlodipinum,,škatla s 100 tabletami (4 x 25 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290731,
SI,Slovenia,CBZ,Metotreksat Ebewe,Metotreksat Ebewe 10 mg tablete,methotrexatum,,škatla s 50 tabletami v PVC/PVDC/ALU pretisnem omotu,tableta,L04AX03,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290742,
SI,Slovenia,CBZ,Propofol Baxter,Propofol Baxter 10 mg/ml emulzija za injiciranje ali infundiranje,propofolum,,škatla z 1 vialo s 50 ml emulzije,emulzija za injiciranje/infundiranje,N01AX10,Baxter Holding B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290752,80322
SI,Slovenia,CBZ,Propofol Baxter,Propofol Baxter 10 mg/ml emulzija za injiciranje ali infundiranje,propofolum,,škatla z 1 vialo s 100 ml emulzije,emulzija za injiciranje/infundiranje,N01AX10,Baxter Holding B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290762,80322
SI,Slovenia,CBZ,Propofol Baxter,Propofol Baxter 20 mg/ml emulzija za injiciranje ali infundiranje,propofolum,,škatla z 1 vialo s 50 ml emulzije,emulzija za injiciranje/infundiranje,N01AX10,Baxter Holding B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290773,80322
SI,Slovenia,CBZ,Fluoksetin Vitabalans,Fluoksetin Vitabalans 20 mg filmsko obložene tablete,fluoxetinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,N06AB03,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290783,
SI,Slovenia,CBZ,Daylla,"Daylla 3 mg/0,02 mg filmsko obložene tablete",drospirenonum et estrogenum,,škatla z 21 tabletami (1 x 21 tablet v pretisnem omotu),filmsko obložena tableta,G03AA12,Gedeon Richter Plc.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290794,
SI,Slovenia,CBZ,Paracetamol Kabi,Paracetamol Kabi 10 mg/ml raztopina za infundiranje,paracetamolum,,škatla z 10 vialami s 50 ml raztopine,raztopina za infundiranje,N02BE01,Fresenius Kabi Deutschland GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290804,95176
SI,Slovenia,CBZ,Ursofalk,Ursofalk 500 mg filmsko obložene tablete,acidum ursodeoxycholicum,,škatla s 50 tabletami (2 x 25 tablet v pretisnem omotu),filmsko obložena tableta,A05AA02,Dr. Falk Pharma GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290815,105759
SI,Slovenia,CBZ,Loquen,Loquen SR 200 mg tablete s podaljšanim sprošèanjem,quetiapinum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05AH04,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290826,
SI,Slovenia,CBZ,Loquen,Loquen SR 300 mg tablete s podaljšanim sprošèanjem,quetiapinum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05AH04,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290836,
SI,Slovenia,CBZ,Loquen,Loquen SR 400 mg tablete s podaljšanim sprošèanjem,quetiapinum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05AH04,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290847,
SI,Slovenia,CBZ,Cetixin,Cetixin 10 mg filmsko obložene tablete,cetirizinum,,škatla s 50 tabletami (5 x 10 tablet v pretisnem omotu),filmsko obložena tableta,R06AE07,Vitabalans oy,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290857,26298
SI,Slovenia,CBZ,Citalopram Vitabalans,Citalopram Vitabalans 20 mg filmsko obložene tablete,citalopramum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,N06AB04,Vitabalans oy,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290868,
SI,Slovenia,CBZ,Dicuno,Dicuno 25 mg filmsko obložene tablete,diclofenacum,,škatla s 50 tabletami (5 x 10 tablet v pretisnem omotu),filmsko obložena tableta,M01AB05,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290878,
SI,Slovenia,CBZ,Dicuno,Dicuno 50 mg filmsko obložene tablete,diclofenacum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,M01AB05,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290888,
SI,Slovenia,CBZ,Natrijev klorid Braun,Natrijev klorid Braun 9 mg/ml raztopina za infundiranje,electrolyta,,vreèe iz kopolimernih materialov (Ecobag) s 100 ml raztopine,raztopina za infundiranje,B05BB01,B. Braun Melsungen AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290903,25062
SI,Slovenia,CBZ,Natrijev klorid Braun,Natrijev klorid Braun 9 mg/ml raztopina za infundiranje,electrolyta,,vreèe iz kopolimernih materialov (Ecobag) s 500 ml raztopine,raztopina za infundiranje,B05BB01,B. Braun Melsungen AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290914,25062
SI,Slovenia,CBZ,Natrijev klorid Braun,Natrijev klorid Braun 9 mg/ml raztopina za infundiranje,electrolyta,,vreèe iz kopolimernih materialov (Ecobag) s 1000 ml raztopine,raztopina za infundiranje,B05BB01,B. Braun Melsungen AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290925,25062
SI,Slovenia,CBZ,Mycamine,Mycamine 50 mg prašek za raztopino za infundiranje,micafunginum,,1 viala,prašek za raztopino za infundiranje,J02AX05,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290935,
SI,Slovenia,CBZ,Zolpidem Vitabalans,Zolpidem Vitabalans 10 mg filmsko obložene tablete,zolpidemum,,škatla s 30 tabletami (1 x 30 tablet v pretisnem omotu),filmsko obložena tableta,N05CF02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290946,
SI,Slovenia,CBZ,AMOXICLAV IBISQUS,AMOXICLAV IBISQUS 500 mg/100 mg prašek za raztopino za injiciranje/infundiranje,amoxicillinum et betalactamasis inhibitores,,škatla z 10 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01CR02,Borsay Pharma d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290956,22535
SI,Slovenia,CBZ,SOLUVIT N,SOLUVIT N prašek za raztopino za infundiranje,Vitamina,,škatla z 10 vialami s praškom,prašek za raztopino za infundiranje,,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290967,
SI,Slovenia,CBZ,Fampyra,Fampyra 10 mg tablete s podaljšanim sprošèanjem,fampridinum,,škatla z 28 tabletami (2 pretisna omota po 14 tablet),tableta s podaljšanim sprošèanjem,N07XX07,Merz Therapeutics GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290977,212881
SI,Slovenia,CBZ,Fampyra,Fampyra 10 mg tablete s podaljšanim sprošèanjem,fampridinum,,škatla s 56 tabletami (4 pretisna omota po 14 tablet),tableta s podaljšanim sprošèanjem,N07XX07,Merz Therapeutics GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290988,212881
SI,Slovenia,CBZ,LORAZEPAM KERN PHARMA,LORAZEPAM KERN PHARMA 1 mg tablete,lorazepamum,,škatla s 50 tabletami,tableta,N05BA06,PHARMASAN d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290998,
SI,Slovenia,CBZ,HYDROXYUREA MEDAC,HYDROXYUREA MEDAC 500 mg kapsule,hydroxycarbamidum,,škatla s 100 kapsulami,"kapsula, trda",L01XX05,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291008,2690
SI,Slovenia,CBZ,FIBROGAMMIN,FIBROGAMMIN 1250 i.e. prašek in vehikel za raztopino za injiciranje ali infundiranje,coagulationis factor XIII,,viala s praškom in viala z 20 ml vehikla,prašek in vehikel za raztopino za injiciranje/infundiranje,B02BD07,LICENTIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291019,119067
SI,Slovenia,CBZ,ADRENALIN S.A.L.F.,ADRENALIN S.A.L.F. 1 mg/ml raztopina za injiciranje,epinephrinum,,škatla s 5 ampulami z 1 ml raztopine,raztopina za injiciranje,C01CA24,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291030,145416
SI,Slovenia,CBZ,URAPIDIL KALCEKS,URAPIDIL KALCEKS 25 mg raztopina za injiciranje ali infundiranje,urapidilum,,škatla s 5 ampulami s 5 ml raztopine,raztopina za injiciranje/infundiranje,C02CA06,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291040,211494
SI,Slovenia,CBZ,URAPIDIL KALCEKS,URAPIDIL KALCEKS 50 mg raztopina za injiciranje ali infundiranje,urapidilum,,škatla s 5 ampulami z 10 ml raztopine,raztopina za injiciranje/infundiranje,C02CA06,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291050,211494
SI,Slovenia,CBZ,XILONIBSA,"XILONIBSA SPRAY 10 mg/razpršek, pršilo, raztopina",lidocainum,,škatla s steklenièko s 50 ml raztopine in dvema plastiènima pršilnima šobama,"pršilo, raztopina",N01BB02,PHARMASAN d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291061,81922
SI,Slovenia,CBZ,DIAZEPAM DESITIN,"DIAZEPAM DESITIN 5 mg/2,5 ml rektalna raztopina",diazepamum,,"škatla s 5 rektalnimi tubami z 2,5 ml raztopine",rektalna raztopina,N05BA01,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291072,7390
SI,Slovenia,CBZ,MOTILIUM,MOTILIUM 10 mg filmsko obložene tablete,domperidonum,,škatla s 30 tabletami v pretisnem omotu,filmsko obložena tableta,A03FA03,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291083,6297
SI,Slovenia,CBZ,METOTREKSAT MEDAC,METOTREKSAT MEDAC 15 mg/3 ml raztopina za injiciranje,methotrexatum,,škatla z 10 vialami s 3 ml raztopine,raztopina za injiciranje,L01BA01,"MEDIS, d.o.o.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291093,
SI,Slovenia,CBZ,QUAMATEL,QUAMATEL 20 mg prašek in vehikel za raztopino za injiciranje,famotidinum,,škatla s 5 vialami s praškom in 5 ampulami z vehiklom,prašek in vehikel za raztopino za injiciranje,A02BA03,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291103,
SI,Slovenia,CBZ,RIFASYNT,RIFASYNT 150 mg trde kapsule,rifampicinum,,škatla s 100 kapsulami,"kapsula, trda",J04AB02,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291114,
SI,Slovenia,CBZ,PRO-EPANUTIN,PRO-EPANUTIN 75 mg/ml koncentrat za raztopino za injiciranje ali infundiranje,fosphenytoinum,,škatla z 10 vialami z 10 ml koncentrata,koncentrat za raztopino za injiciranje/infundiranje,N03AB05,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291124,
SI,Slovenia,CBZ,CARNICOR,CARNICOR 100 mg/ml peroralna raztopina,levocarnitinum,,škatla z 10 steklenicami z 10 ml raztopine,peroralna raztopina,A16AA01,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291134,23337
SI,Slovenia,CBZ,SEPTRIN PEDIATRICO,SEPTRIN PEDIATRICO 8 mg/40 mg v 1 ml peroralne suspenzije,sulfamethoxazolum et trimethoprimum,,1 steklenica s 100 ml suspenzije,peroralna suspenzija,J01EE01,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291144,4006
SI,Slovenia,CBZ,Signifor,"Signifor 0,6 mg raztopina za injiciranje",pasireotidum,,skupno pakiranje s 60 (10x6) ampulami (1 ml),raztopina za injiciranje,H01CB05,Recordati Rare Diseases,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291155,
SI,Slovenia,CBZ,Signifor,"Signifor 0,9 mg raztopina za injiciranje",pasireotidum,,skupno pakiranje s 60 (10x6) ampulami (1 ml),raztopina za injiciranje,H01CB05,Recordati Rare Diseases,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291165,
SI,Slovenia,CBZ,Prostamol,Prostamol mehke kapsule,sabalis serrulatae fructus,,Škatla z 90 mehkimi kapsulami (6 x 15 kapsul v pretisnem omotu),"kapsula, mehka",G04CX02,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291175,95672
