country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at,atc_code,prk
RO,Romania,ANMDMR,HIDROCORTIZON ROMPHARM 100 mg,HYDROCORTISONUM,100mg,PULB. PT. SOL. INJ./PERF.,ROMPHARM COMPANY S.R.L.,ROMANIA,2024-08-14,2024-08-14,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-23T21:00:14.612725,H02AB09,20400
RO,Romania,ANMDMR,ZEOKS 180 mg,DEFERASIROXUM,180mg,COMPR. FILM.,ZENTIVA K.S.,REPUBLICA CEHA,2024-08-20,2024-08-20,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.612731,V03AC03,137197
RO,Romania,ANMDMR,"SPERSALLERG 0,5 mg/0,4 mg/ml",COMBINATII,"0,5mg/0,4mg/ml",SOL. OFT.,LABORATOIRES THEA,FRANTA,2024-08-22,2024-08-22,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2024",Motive de fabricatie,2026-09-23T21:00:14.612738,,
RO,Romania,ANMDMR,SPERSADEX COMP,"COMBINATII
(CLORAMPHENICOLUM+DEXAMETHASONUM)",5mg/ml+1mg/ml,"PICATURI OFT., SOL.",LABORATOIRES THEA,FRANTA,2024-08-22,2024-08-22,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2024",Motive de fabricatie,2026-09-23T21:00:14.612744,,
RO,Romania,ANMDMR,AXETINE 750 mg,CEFUROXIMUM,750mg,PULB. PT. SOL. INJ./PERF.,MEDOCHEMIE LTD.,CIPRU,2024-08-27,2024-08-27,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-23T21:00:14.612753,J01DC02,8192
RO,Romania,ANMDMR,"AXETINE 1,5 g",CEFUROXIMUM,"1,5g",PULB. PT. SOL. INJ./PERF.,MEDOCHEMIE LTD.,CIPRU,2024-08-27,2024-08-27,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-23T21:00:14.612761,J01DC02,8206
RO,Romania,ANMDMR,TAVANIC I.V. 500 mg,LEVOFLOXACINUM,5mg/ml,SOL. PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.612768,J01MA12,97527
RO,Romania,ANMDMR,TAVANIC I.V. 250 mg,LEVOFLOXACINUM,5mg/ml,SOL. PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.612774,J01MA12,97500
RO,Romania,ANMDMR,LODITER 500 mg,MEROPENEMUM,500mg,PULB. PT. SOL. INJ./PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.612780,J01DH02,94811
RO,Romania,ANMDMR,LODITER 1000 mg,MEROPENEMUM,1000mg,PULB. PT. SOL. INJ./PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.612787,J01DH02,94838
RO,Romania,ANMDMR,"LAMIVUDINA/ZIDOVUDINA AUROBINDO 150 mg/300
mg",COMBINATII (LAMIVUDINUM+ZIDOVUDINUM),150mg/300mg,COMPR. FILM.,AUROBINDO PHARMA ROMANIA S.R.L.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,"Discontinuitate permanenta din
Septembrie 2024",Motive comerciale,2026-09-23T21:00:14.612794,,
RO,Romania,ANMDMR,TRAMAL RETARD 150 mg,TRAMADOLUM,150mg,COMPR. CU ELIB. PREL.,STADA ARZNEIMITTEL AG,GERMANIA,2024-08-30,2024-08-30,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2025",Motive comerciale,2026-09-23T21:00:14.612800,N02AJ13,69183
RO,Romania,ANMDMR,DULOXETINA STADA 30 mg,DULOXETINUM,30mg,CAPS. GASTROREZ.,STADA M&D SRL,ROMANIA,2024-08-30,2024-08-30,,permanent_discontinuation,"Discontinuitate permanenta din
Septembrie 2024",Motive comerciale,2026-09-23T21:00:14.612807,N06AX21,79057
RO,Romania,ANMDMR,RISPERIDONA TEVA 50 mg,RISPERIDONUM,50mg,"PULB.+SOLV. PT. SUSP. INJ. CU
ELIB. PREL.",TEVA B.V.,OLANDA,2024-09-02,2024-09-02,,temporary_discontinuation,"Discontinuitate temporara din
Octombrie 2024",Motive de fabricatie,2026-09-23T21:00:14.612816,N05AX08,68284
RO,Romania,ANMDMR,UNIQUET 300 mg,QUETIAPINUM,300mg,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2024-09-13,2024-09-13,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.612825,N05AH04,84204
RO,Romania,ANMDMR,UNIQUET 200 mg,QUETIAPINUM,200mg,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2024-09-13,2024-09-13,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.612835,N05AH04,84190
RO,Romania,ANMDMR,POSACONAZOL MYLAN 100 mg,POSACONAZOLUM,100mg,COMPR. GASTROREZ.,VIATRIS LIMITED,IRLANDA,2024-09-18,2024-09-18,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612842,J02AC04,117498
RO,Romania,ANMDMR,"SEVIKAR HCT 40mg/5 mg/12,5 mg",COMBINATII (OLMESARTANUM+AMLODIPINUM+HCT),"40mg/5mg/12,5mg",COMPR. FILM.,LABORMED PHARMA S.A.,ROMANIA,2024-09-19,2024-09-19,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.612849,,
RO,Romania,ANMDMR,MABRON RETARD 200 mg,TRAMADOLUM,200mg,COMPR. CU ELIB. PREL.,MEDOCHEMIE LTD.,CIPRU,2024-09-19,2024-09-19,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.612857,N02AJ13,69183
RO,Romania,ANMDMR,MABRON RETARD 150 mg,TRAMADOLUM,150mg,COMPR. CU ELIB. PREL.,MEDOCHEMIE LTD.,CIPRU,2024-09-19,2024-09-19,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.612867,N02AJ13,69183
RO,Romania,ANMDMR,ESTAN 10 mg,ESCITALOPRAMUM,10mg,COMPR. FILM.,MEDOCHEMIE LTD.,CIPRU,2024-09-19,2024-09-19,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.612876,N06AB10,74969
RO,Romania,ANMDMR,PARACETAMOL SANTA,PARACETAMOLUM,500mg,COMPR.,SANTA S.A.,ROMANIA,2024-09-27,2024-09-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie.,2026-09-23T21:00:14.612885,N02BE01,67903
RO,Romania,ANMDMR,PARACETAMOL SANOSAN 500 mg,PARACETAMOLUM,500mg,COMPR.,SANOSAN S.R.L.,ROMANIA,2024-09-27,2024-09-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie.,2026-09-23T21:00:14.612891,N02BE01,
RO,Romania,ANMDMR,ALGIOTOP 500 mg,METAMIZOLUM NATRIUM,500mg,COMPR.,SANTA S.A.,ROMANIA,2024-09-27,2024-09-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie.,2026-09-23T21:00:14.612900,N02BB02,6572
RO,Romania,ANMDMR,MECLON,COMBINATII (METRONIDAZOLUM+CLOTRIMAZOLUM),,SOL. VAGINALA,ALFASIGMA S.P.A.,ITALIA,2024-10-02,2024-10-02,,temporary_discontinuation,"Discontinuitate temporara din
Noiembrie 2024",Motive de fabricatie,2026-09-23T21:00:14.612908,,
RO,Romania,ANMDMR,SUNITINIB SANDOZ 50 mg,SUNITINIBUM,50mg,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612915,L01EX01,214213
RO,Romania,ANMDMR,SUNITINIB SANDOZ 25 mg,SUNITINIBUM,25mg,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612922,L01EX01,214205
RO,Romania,ANMDMR,"SUNITINIB SANDOZ 12,5 mg",SUNITINIBUM,"12,5mg",CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612928,L01EX01,214191
RO,Romania,ANMDMR,SORAFENIB SANDOZ 200 mg,SORAFENIBUM,200mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612935,L01EX02,81450
RO,Romania,ANMDMR,OSPEN 500,PHENOXYMETHYLPENICILLINUM,500000UI,COMPR. FILM.,SANDOZ GMBH,AUSTRIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612941,J01CE02,47430
RO,Romania,ANMDMR,OSPAMOX 500 mg,AMOXICILLINUM,500mg,COMPR. FILM.,SANDOZ GMBH,AUSTRIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612948,J01CA04,
RO,Romania,ANMDMR,LENALIDOMIDA SANDOZ 5 mg,LENALIDOMIDUM,5mg,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612954,L04AX04,83909
RO,Romania,ANMDMR,LEKOKLAR 500 mg,CLARITHROMYCINUM,500mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612961,J01FA09,39977
RO,Romania,ANMDMR,IPRAVENT INHALER 20 micrograme/doza,IPRATROPII BROMIDUM,20micrograme/doza,SOL. DE INHALAT PRESURIZATA,CIPLA EUROPE N.V.,BELGIA,2024-10-04,2024-10-04,,temporary_discontinuation,"Discontinuitate temporara din
Ianuarie 2025",Motive comerciale,2026-09-23T21:00:14.612970,R03BB01,73377
RO,Romania,ANMDMR,IBUPROFEN CIPLA 600 mg,IBUPROFENUM,600mg,COMPR. FILM.,CIPLA EUROPE N.V,BELGIA,2024-10-04,2024-10-04,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-23T21:00:14.612977,M01AE01,17469
RO,Romania,ANMDMR,COLEATEZ 10 mg/80 mg,COMBINATII (EZETIMIBUM+ATORVASTATINUM),10mg/80mg,COMPR. FILM.,SANDOZ S.R.L.,ROMANIA,2024-10-04,2024-10-04,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.612983,,
RO,Romania,ANMDMR,STRATTERA 4 mg/ml,ATOMOXETINUM,4mg/ml,SOL. ORALA,ELI LILLY NEDERLAND B.V.,OLANDA,2024-10-08,2024-10-08,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.612989,N06BA09,
RO,Romania,ANMDMR,GLUCOZA 200 mg/ml,GLUCOSUM,200mg/ml,SOL. PERF.,INFOMED FLUIDS S.R.L.,ROMANIA,2024-10-15,2024-10-15,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2026",Motive comerciale,2026-09-23T21:00:14.612996,B05CX01,57223
RO,Romania,ANMDMR,ASPIFOX 75 mg,ACIDUM ACETYLSALICYLICUM,75mg,COMPR. GASTROREZ.,TEVA B.V.,OLANDA,2024-10-16,2024-10-16,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.613002,B01AC06,
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 50 mg,QUETIAPINUM,50mg,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-10-17,2024-10-17,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613011,N05AH04,84182
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 300 mg,QUETIAPINUM,300mg,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-10-17,2024-10-17,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613019,N05AH04,
RO,Romania,ANMDMR,VIROLEX,ACICLOVIRUM,250mg,PULB. PT. SOL. INJ./PERF.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2024-10-21,2024-10-21,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2025",Motive de fabricatie,2026-09-23T21:00:14.613025,J05AB01,45276
RO,Romania,ANMDMR,"RAWEL SR 1,5 mg",INDAPAMIDUM,"1,5mg",COMPR. CU ELIB. PREL.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2024-10-21,2024-10-21,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2025",Motive de fabricatie,2026-09-23T21:00:14.613032,C03BA11,
RO,Romania,ANMDMR,BITINEX 18 mg,ATOMOXETINUM,18mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-10-21,2024-10-21,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613042,N06BA09,76716
RO,Romania,ANMDMR,BITINEX 10 mg,ATOMOXETINUM,10mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-10-21,2024-10-21,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613051,N06BA09,76708
RO,Romania,ANMDMR,ABIRATERONA LANNACHER 250 mg,ABIRATERONUM,250mg,COMPR.,LANNACHER HEILMITTEL GES.M.B.H.,AUSTRIA,2024-10-21,2024-10-21,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2024",Motive de fabricatie,2026-09-23T21:00:14.613058,L02BX03,100846
RO,Romania,ANMDMR,"ATECTURA BREEZHALER 125 micrograme/62,5
micrograme",COMBINATII (INDACATEROLUM+MOMETASONUM),"125micrograme/62.5microgram
e",PULB. DE INHAL. CAPSULE,NOVARTIS EUROPHARM LIMITED,IRLANDA,2024-11-04,2024-11-04,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2026",Motive comerciale,2026-09-23T21:00:14.613065,,
RO,Romania,ANMDMR,"ATECTURA BREEZHALER 125 micrograme/260
micrograme",COMBINATII (INDACATEROLUM+MOMETASONUM),125micrograme/260micrograme,PULB. DE INHAL. CAPSULE,NOVARTIS EUROPHARM LIMITED,IRLANDA,2024-11-04,2024-11-04,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2026",Motive comerciale,2026-09-23T21:00:14.613072,,
RO,Romania,ANMDMR,"ATECTURA BREEZHALER 125 micrograme/127.5
micrograme",COMBINATII (INDACATEROLUM+MOMETASONUM),"125micrograme/127.5microgra
me",PULB. DE INHAL. CAPSULE,NOVARTIS EUROPHARM LIMITED,IRLANDA,2024-11-04,2024-11-04,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2026",Motive comerciale,2026-09-23T21:00:14.613079,,
RO,Romania,ANMDMR,BROTMIN 500 mg,METFORMINUM,500mg,COMPR. FILM.,MEDOCHEMIE LTD.,CIPRU,2024-11-11,2024-11-11,,temporary_discontinuation,"Discontinuitate temporara din
Decembrie 2024",Motive comerciale,2026-09-23T21:00:14.613087,A10BA02,1090
RO,Romania,ANMDMR,"MALEAT DE ERGOMETRINA ZENTIVA 0,2 mg/ml",ERGOMETRINUM,"0,2mg/ml",SOL. INJ.,ZENTIVA S.A.,ROMANIA,2024-11-12,2024-11-12,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-23T21:00:14.613094,G02AB03,
RO,Romania,ANMDMR,STODALINE FARA ZAHAR,HOMEOPATE,,SIROP,BOIRON,FRANTA,2024-11-13,2024-11-13,,temporary_discontinuation,"Discontinuitate temporara din
Aprilie 2025",Motive de fabricatie,2026-09-23T21:00:14.613101,,
RO,Romania,ANMDMR,ARQUIST 250 micrograme,FLUTICASONUM PROPIONAT,250micrograme,SUSP. DE INHALAT PRESURIZATA,CIPLA EUROPE NV,BELGIA,2024-11-25,2024-11-25,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-23T21:00:14.613108,R01AD08,
RO,Romania,ANMDMR,SINDOVIN 1 mg,VINCRISTINUM,1mg,PULB. PT. SOL. INJ./PERF. IV,TEVA B.V.,OLANDA,2024-12-03,2024-12-03,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2025",Motive de fabricatie,2026-09-23T21:00:14.613114,L01CA02,
RO,Romania,ANMDMR,IASIBON 50 mg,ACIDUM IBANDRONICUM,50mg,COMPR. FILM.,PHARMATHEN S.A.,GRECIA,2024-12-06,2024-12-06,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-23T21:00:14.613121,M05BA06,76945
RO,Romania,ANMDMR,FULVESTRANT SUN 250 mg,FULVESTRANTUM,250mg,"SOL. INJ. IN SERINGA
PREUMPLUTA","SUN PHARMACEUTICAL INDUSTRIES EUROPE
B.V.",OLANDA,2024-12-11,2024-12-11,,temporary_discontinuation,"Discontinuitate temporara din
Mai 2025",Motive de fabricatie,2026-09-23T21:00:14.613129,L02BA03,74934
RO,Romania,ANMDMR,SALOFALK 4 g/60 ml,MESALAZINUM,4g/60ml,SUSP. RECTALA,DR. FALK PHARMA GMBH,GERMANIA,2024-12-12,2024-12-12,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-09-23T21:00:14.613136,A07EC02,24562
RO,Romania,ANMDMR,CANCIDAS 50 mg,CASPOFUNGINUM,50mg,PULB. PT. CONC. PT. SOL. PERF.,MERCK SHARP & DOHME B.V.,OLANDA,2024-12-13,2024-12-13,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613143,J02AX04,70300
RO,Romania,ANMDMR,VICTOZA 6 mg/ml,LIRAGLUTIDUM,6 mg/ml,"SOL. INJ. IN STILOU INJECTOR
PREUMPLUT",NOVO NORDISK A/S,DANEMARCA,2024-12-17,2024-12-17,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive de fabricatie,2026-09-23T21:00:14.613149,A10BJ02,151203
RO,Romania,ANMDMR,NUROFEN ULTRA 400 mg,IBUPROFENUM,400mg,COMPR. FILM.,RECKITT BENCKISER (ROMANIA) SRL,ROMANIA,2024-12-18,2024-12-18,,temporary_discontinuation,"Discontinuitate temporara din
Decembrie 2025",Motive comerciale.,2026-09-23T21:00:14.613156,M01AE01,27278
RO,Romania,ANMDMR,NUTRIFLEX OMEGA PERI NOVO,COMBINATII,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2024-12-20,2024-12-20,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613162,,
RO,Romania,ANMDMR,HARTIL HCT 5 mg/25mg,"COMBINATII
(RAMIPRILUM+HYDROCHLOROTHIAZIDUM)",5mg/25mg,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-23T21:00:14.613169,,
RO,Romania,ANMDMR,"FRONTIN 0,25 mg",ALPRAZOLAMUM,"0,25mg",COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-23T21:00:14.613175,N05BA12,31917
RO,Romania,ANMDMR,EGILOK 50 mg,METOPROLOLUM,50mg,COMPR.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-23T21:00:14.613181,C07AB02,26182
RO,Romania,ANMDMR,EGILOK 100 mg,METOPROLOLUM,100mg,COMPR.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-23T21:00:14.613188,C07AB02,7226
RO,Romania,ANMDMR,OLIMEL N9E,COMBINATII,,EMULSIE PERF.,BAXTER HEALTHCARE S.R.L.,ROMANIA,2024-12-30,2024-12-30,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613194,,
RO,Romania,ANMDMR,OLIMEL N7E,COMBINATII,,EMULSIE PERF.,BAXTER HEALTHCARE S.R.L.,ROMANIA,2024-12-30,2024-12-30,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613201,,
RO,Romania,ANMDMR,"RISPERIDONA TEVA 37,5 mg",RISPERIDONUM,"37,5mg","PULB.+SOLV. PT. SUSP. INJ. CU
ELIB. PREL.",TEVA B.V.,OLANDA,2025-01-14,2025-01-14,,temporary_discontinuation,"Discontinuitate temporara din
Februarie 2025",Motive de fabricatie,2026-09-23T21:00:14.613210,N05AX08,68276
RO,Romania,ANMDMR,SOLUTIE RINGER VIOSER,COMBINATII,,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTION
INDUSTRY",GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-23T21:00:14.613217,,
RO,Romania,ANMDMR,SOLUTIE RINGER LACTAT VIOSER,COMBINATII,,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTION
INDUSTRY",GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-23T21:00:14.613223,,
RO,Romania,ANMDMR,MANNITOL VIOSER 20 g/100 ml,MANNITOLUM,20g/100ml,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTION
INDUSTRY",GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613230,A06AD16,
RO,Romania,ANMDMR,DEXTROSE VIOSER 5 g/100 ml,GLUCOSUM,5g/100ml,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTION
INDUSTRY",GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613236,B05CX01,57223
RO,Romania,ANMDMR,DEXTROSE VIOSER 10 g/100 ml,GLUCOSUM,10g/100ml,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTION
INDUSTRY",GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613243,B05CX01,57223
RO,Romania,ANMDMR,"CLORURA DE SODIU VIOSER 0,9 g/100 ml",NATRII CHLORIDUM,9mg/ml,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTION
INDUSTRY",GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613250,B05CB01,
RO,Romania,ANMDMR,ZINNAT 125 mg/5 ml,CEFUROXIMUM,125mg/5ml,GRAN. PT. SUSP. ORALA,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-01-17,2025-01-17,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613257,J01DC02,
RO,Romania,ANMDMR,EPROCLIV 50 mg/1000 mg,COMBINATII (SITAGLIPTINUM+METFORMINUM),50mg/1000mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-01-17,2025-01-17,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613264,,
RO,Romania,ANMDMR,ADIMUPLAN 100 mg,SITAGLIPTINUM,100mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-01-17,2025-01-17,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613270,A10BH01,218138
RO,Romania,ANMDMR,SINUPRET,PLANTE,,SIROP,BIONORICA SE,GERMANIA,2025-01-20,2025-01-20,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2025",Motive comerciale,2026-09-23T21:00:14.613277,,
RO,Romania,ANMDMR,AIMOVIG 70 mg,ERENUMABUM,70mg/ml,"SOL. INJ. IN STILOU INJECTOR
PREUMPLUT",NOVARTIS EUROPHARM LIMITED,IRLANDA,2025-01-29,2025-01-29,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613284,N02CD01,209341
RO,Romania,ANMDMR,MODAFEN EXPRESS 400 mg,IBUPROFENUM,400mg,PULBERE ORALA,STADA M&D S.R.L.,ROMANIA,2025-01-31,2025-01-31,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2025",Motive comerciale,2026-09-23T21:00:14.613290,M01AE01,
RO,Romania,ANMDMR,MODAFEN EXPRESS 200 mg,IBUPROFENUM,200mg,PULBERE ORALA,STADA M&D S.R.L.,ROMANIA,2025-01-31,2025-01-31,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2025",Motive comerciale,2026-09-23T21:00:14.613296,M01AE01,
RO,Romania,ANMDMR,GRIPPOSTAD HOT 600 mg/plic,PARACETAMOLUM,600mg/plic,PULB. PT. SOL. ORALA,STADA ARZNEIMITTEL AG,GERMANIA,2025-01-31,2025-01-31,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive comerciale,2026-09-23T21:00:14.613303,N02BE01,
RO,Romania,ANMDMR,ALBUMEON 200 g/l,ALBUMINUM HUMANUM,200g/l,SOL. PERF.,CSL BEHRING GMBH,GERMANIA,2025-01-31,2025-01-31,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2025",Motive de fabricatie,2026-09-23T21:00:14.613312,B05AA01,24082
RO,Romania,ANMDMR,BENDAMUSTINA ACCORD 25 mg/ml,BENDAMUSTINUM,25mg/ml,CONC. PT. SOL. PERF.,ACCORD HEALTHCARE POLSKA SP. Z.O.O.,POLONIA,2025-02-17,2025-02-17,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-09-23T21:00:14.613319,L01AA09,225541
RO,Romania,ANMDMR,RISPERIDONA TEVA 25 mg,RISPERIDONUM,25mg,"PULB.+SOLV. PT. SUSP. INJ. CU
ELIB. PREL.",TEVA B.V.,OLANDA,2025-02-21,2025-02-21,,temporary_discontinuation,"Discontinuitate temporara din
Aprilie 2025",Motive de fabricatie,2026-09-23T21:00:14.613328,N05AX08,68268
