country_code,country_name,source,product_no,medicine_name,atc_code,active_substance,package_size,strength,marketing_auth_holder,shortage_start,estimated_end,reason,notes,status,scraped_at,prk
GR,Greece,EOF,2802817402019,"GLEPARK TABLET 0,18MG/TAB BTx30",N04BC05,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,,,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-04-30,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530359,49441
GR,Greece,EOF,2802817404020,"GLEPARK TABLET 0,7MG/TAB BTx100",N04BC05,PRAMIPEXOLE DIHYDROCHLORIDE MPROANMOIHPEYXDORLAET E,,,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-04-30,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530365,49433
GR,Greece,EOF,2802817404013,"GLEPARK TABLET 0,7MG/TAB BTx30",N04BC05,DIHYDROCHLORIDE MONOHYDRATE,,,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-04-30,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530371,49433
GR,Greece,EOF,2802735601020,"XOMOLIX INJ.SOL 2,5MG/ML BTx 10 AMPS x 1 ML (σε γυάλινη φύσιγγα)",N05AD08,DROPERIDOL,,,"SUBSTIPHARM, FRANCE",2026-07-20,2026-12-21,Καθυστέρηση παράδοσης,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.530378,75191
GR,Greece,EOF,2803057502149,OLANZAPINE/MYLAN OR.DISP.TA 10MG/TAB BTx28 (OPA/Al/PVC BLISTERS),N05AH03,OLANZAPINE,,,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2025-11-17,2026-11-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530384,60968
GR,Greece,EOF,2803057504143,OLANZAPINE/MYLAN OR.DISP.TA 20MG/TAB BTx28 (OPA/Al/PVC BLISTERS),N05AH03,OLANZAPINE,,,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2026-06-15,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530390,69612
GR,Greece,EOF,2803057501142,OLANZAPINE/MYLAN OR.DISP.TA 5MG/TAB BTX28 (OPA/AL/PVC BLISTERS),N05AH03,OLANZAPINE,,,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2026-05-01,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530396,60941
GR,Greece,EOF,2802749902069,OLANZAPIN/SANDOZ F.C.TAB 5MG/TAB BTx30 (σε BLISTER ALU/ALU),N05AH03,OLANZAPINE,,,"SANDOZ GMBH, KUNDL, AUSTRIA",2026-07-31,2026-09-15,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530402,45543
GR,Greece,EOF,2802893501019,ZYPADHERA PD.S.IN.PR 210MG/VIAL BTx1VIAL+1VIALx3ML SOLV + σετ χορήγησης,N05AH03,OLANZAPINE,,,"CHEPLAPHARM REGISTRATION GMBH, GERMANY",2026-09-15,2026-12-18,Καθυστέρηση παράδοσης,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.530409,90190
GR,Greece,EOF,2803093102020,QUENTAL PR.TAB 200MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),N05AH04,QUETIAPINE FUMARATE,,,PHARMAZAC AE,2025-10-07,2026-12-07,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530415,84190
GR,Greece,EOF,2803093103027,QUENTAL PR.TAB 300MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),N05AH04,QUETIAPINE FUMARATE,,,PHARMAZAC AE,2025-10-07,2026-12-07,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530421,84204
GR,Greece,EOF,2803093104024,QUENTAL PR.TAB 400MG/TAB BTX30 (WHITE OPAQUE PVC/-PVDC-ALU BLISTER),N05AH04,QUETIAPINE FUMARATE,,,PHARMAZAC AE,2025-10-07,2026-12-07,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530427,84212
GR,Greece,EOF,2803148102029,ETIABEN XR® PR.TAB 150MG/TAB BTx30 (3x10) tabs σε PVC/PCTFE-Aluminium foil blisters,N05AH04,QUETIAPINE FUMARATE,,,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-08-28,2026-10-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530433,94757
GR,Greece,EOF,2803094902025,ANAQUETAN XR PR.TAB 200MG/TAB BTX30 TABS (WHITE OPAQUE BLISTER PVC/PVDC-ALU),N05AH04,QUETIAPINE FUMARATE,,,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2027-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530439,84190
