country_code,country_name,source,medicine_name,atc_code,active_substance,dosage_form,strength,marketing_auth_holder,status,detail_url,scraped_at
EE,Estonia,RAVIMIAMET,ZEMPLAR,H05BX02,parikaltsitool,pehmekapsel,1mcg,AbbVie SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=4fc84dbd-c7d1-4fbc-9eb1-f313b03f0b72,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZIBOR,B01AB12,naatriumbemipariin,süstelahus süstlis,25000RÜ anti Xa 1ml,Gineladius S.L.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ffccac43-7d90-4b00-a623-f636aeb6c09f,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZINACEF,J01DC02,tsefuroksiim,süste-/infusioonilahuse pulber,750mg,GlaxoSmithKline (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0762062b-cfe9-49a3-88a0-b01d51b0cb0f,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZOSTAVAX,J07BK02,"vöötohatise viirus, elus, nõrgestatud",süstesuspensiooni pulber ja lahusti süstlis,1annus 0.65ml,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=697cc60e-8e1a-4a75-9ef2-9d3f551dfbff,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZOVIRAX,D06BB03,atsikloviir,kreem,50mg 1g,GlaxoSmithKline Dungarvan Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a55688e0-71e1-42d1-a7e5-2506537aa2b2,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZOVIRAX I.V.,J05AB01,atsikloviir,infusioonilahuse pulber,250mg,GlaxoSmithKline (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=aaf5b9dc-f461-4685-a933-c0f0c2185f3d,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZUBSOLV,N07BC51,buprenorfiin +naloksoon,keelealune tablett,"5,7mg +1,4mg",Accord Healthcare S.L.U.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f399c2c4-6f77-432f-b5c0-5722ee82c173,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZYCLARA,D06BB10,imikvimood,kreem,"37,5mg 1g",VIATRIS HEALTHCARE Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a36ba8fb-951d-40b6-85f1-d03ea437c7fa,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZYLUMIT,J01FA10,asitromütsiin,õhukese polümeerikattega tablett,500mg,Rivopharm Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8183d3d2-57b8-4c6e-996f-e4d10b992b88,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZYTIGA,L02BX03,abirateroon,õhukese polümeerikattega tablett,500mg,Janssen - Cilag International,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=64996103-4612-4532-85da-af658fda7602,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,ZYTIGA,L02BX03,abirateroon,tablett,250mg,Janssen - Cilag International,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=eb974d09-cde3-4aed-a6b1-4a8d1f62c6ad,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,TACHOSIL,B02BC81,humaanfibrinogeen +humaantrombiin,koeliimi maatriks,"5,5mg +2RÜ 1cm2",Corza Medical GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=947322de-6ecc-401c-a9de-870cd550e91b,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,TAFLOTAN,S01EE05,tafluprost,"silmatilgad, lahus üheannuselises konteineris","0,015mg 1ml",Santen Oy,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0ad077d7-6202-4a4c-93ea-c8e02102b8e3,2026-03-14T16:11:12.474552
EE,Estonia,RAVIMIAMET,TAMBOCOR,C01BC04,flekainiid,süstelahus,10mg 1ml,Cenexi,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=419f639e-5584-480a-8e3e-7788041a191b,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TAMBOCOR,C01BC04,flekainiid,tablett,100mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=4159fa98-4c36-48b5-a115-1c11edae6284,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TAMBOCOR,C01BC04,flekainiid,tablett,100mg,3M Health Care Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2d691dd3-bbd7-4269-bb22-e7da1d75ccae,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,"TAMOXIFEN ""EBEWE""",L02BA01,tamoksifeen,tablett,20mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ac063d83-211d-49f2-a2d5-5cb2fc4018bf,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TAMSULOSIN STADA,G04CA02,tamsulosiin,toimeainet modifitseeritult vabastav kõvakapsel,"0,4mg",Stada Arzneimittel AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=eb63b181-e0d1-4e62-a3f0-a9ea2e667556,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TAVANIC,J01MA12,levofloksatsiin,õhukese polümeerikattega tablett,500mg,Sanofi Winthrop Industrie,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=63c0506d-2053-4c36-8496-9a1ff98b2dd5,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TAVEGYL,R06AA04,klemastiin,süstelahus,1mg 1ml,GlaxoSmithKline Dungarvan Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=81a1b892-b23d-4e75-af23-a44aec8f3e57,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TECHNESCAN SESTAMIBI,V09GA01,tehneetsium(99mTc)sestamibi,radiofarmatseutiline komplekt,1mg,Curium Netherlands B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f7c6024d-22bd-4d7d-85e8-d5c8c38da22c,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TEMODAL,L01AX03,temosolomiid,kõvakapsel,5mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b069d47e-8c44-471b-aef2-397083712dac,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TEMODAL,L01AX03,temosolomiid,kõvakapsel,140mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9ac52a0a-e8b1-4901-b509-7a2939846055,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TEMODAL,L01AX03,temosolomiid,kõvakapsel,20mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ac4a9a18-deda-46c5-9a4d-0c5e5907ba46,2026-03-14T16:11:12.475552
EE,Estonia,RAVIMIAMET,TEMODAL,L01AX03,temosolomiid,kõvakapsel,100mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=072c1c25-da94-481b-81bb-fe0b1981be71,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TEMODAL,L01AX03,temosolomiid,kõvakapsel,180mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=89e0fd8e-bd2d-44d4-970d-67f9c64e7cd5,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TEMODAL,L01AX03,temosolomiid,kõvakapsel,250mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9df68e06-0c63-4bb5-b244-8e86e5d061a9,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TEMOZOLOMIDE TEVA,L01AX03,temosolomiid,kõvakapsel,250mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cbfcabfe-ec37-4ced-98c8-115b2fac4880,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TERBINAFIN ACTAVIS,D01BA02,terbinafiin,tablett,250mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=aa2fad58-4334-4fe2-85ef-20acc053626f,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TERBINAFINE SANDOZ 250 MG,D01BA02,terbinafiin,tablett,250mg,Lex Ano UAB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f5f6c8ba-3d89-461f-bcae-b89244bd54e8,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TEREBYO,L04AK02,teriflunomiid,õhukese polümeerikattega tablett,14mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=720a1eb8-4a93-4efe-abf8-577652d5d29b,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TERIFLUNOMIDE TEVA,L04AK02,teriflunomiid,õhukese polümeerikattega tablett,14mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=96a821bb-31c1-4855-b49e-db7b03f5e60d,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TERTENSIF,C03BA11,indapamiid,õhukese polümeerikattega tablett,"2,5mg",Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=945fe6dd-518a-405f-9a61-97c3041f1960,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,"TEZEO HCT 80 MG/12,5 MG",C09DA85,telmisartaan +hüdroklorotiasiid,tablett,"80mg +12,5mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0651b798-28c1-4554-9322-dc758c736722,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TEVETEN,C09CA02,eprosartaan,õhukese polümeerikattega tablett,600mg,Viatris SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=81d0c962-9d3b-470a-a76f-c7fd4ef62309,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,THERACAP,V10XA01,naatriumjodiid (131I),kõvakapsel,,GE Healthcare Buchler GmbH & Co. KG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d564f0c6-e7d5-43af-80a4-a097a9387806,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,THIOCTACID T,A16AX01,tiokthape,süste-/infusioonilahus,25mg 1ml,Viatris SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8a1bedee-c66e-4bed-9261-a513e6a3443c,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TIOTIL,H03BA02,propüültiouratsiil,tablett,50mg,Leyh Pharma GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=7fa51d0d-0c3f-48e9-9f71-268def87e3fd,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TIVICAY,J05AJ03,dolutegraviir,õhukese polümeerikattega tablett,10mg,Viiv Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=26afcada-35c9-438d-90a3-e0aaeebcf35e,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TIVICAY,J05AJ03,dolutegraviir,õhukese polümeerikattega tablett,25mg,Viiv Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=15072d09-1516-4aab-b69c-39a83cc8c3ed,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TOBREX 2X,S01AA12,tobramütsiin,"silmatilgad, lahus",3mg 1ml,Novartis Baltics SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ee68e4f8-1024-418c-bf1d-5a4b2182e72c,2026-03-14T16:11:14.450605
EE,Estonia,RAVIMIAMET,TOPOTECAN HOSPIRA,L01CE01,topotekaan,infusioonilahuse kontsentraat,4mg 4ml,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=79b01eab-2a9b-4209-b8c5-16b9a108a710,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TORASEMIDE HEXAL 100 MG,C03CA04,torasemiid,tablett,100mg,Hexal AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=92384821-7c3c-4a60-8dd0-bf505fbe9053,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TORISEL,L01EG01,temsiroliimus,infusioonilahuse kontsentraat ja lahusti,30mg 1.2ml,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=025dd819-c60c-457b-8851-367170485d0c,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TORZELIP,C10BA05,atorvastatiin +esetimiib,tablett,20mg +10mg,Ideal Trade Links UAB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0f79ec30-f3d3-4497-8a12-efce0186509b,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TORZELIP,C10BA05,atorvastatiin +esetimiib,tablett,40mg +10mg,Ideal Trade Links UAB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=5c23edb4-a4e7-40fd-b70e-7c2bc6177fcf,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TORZELIP,C10BA05,atorvastatiin +esetimiib,tablett,20mg +10mg,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=bdde4661-999c-4326-b207-ddd7f4f8081d,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRACRIUM,M03AC04,atrakuuriumbesilaat,süste-/infusioonilahus,10mg 1ml,Aspen Pharma Trading Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=adc1a7b8-80c2-4414-9efd-41b93644530a,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRANEXAMIC ACID ACCORD,B02AA02,traneksaamhape,süstelahus,100mg 1ml,Accord Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e1194a42-5ef1-4808-80d9-5512d77608e3,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRAVOPROST ELVIM,S01EE04,travoprost,"silmatilgad, lahus",40mcg 1ml,SIA Elvim,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c8fc19e4-6e53-45b4-8c5c-b3399f7aae45,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRAVOPROST ZENTIVA,S01EE04,travoprost,"silmatilgad, lahus",40mcg 1ml,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=6652cd52-5b34-453a-8495-669067d5d92a,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRAVOPROST/TIMOLOL STADA,S01ED81,timolool +travoprost,"silmatilgad, lahus",5mg +40mcg 1ml,Stada Arzneimittel AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a83ae8f3-044d-4d28-b8be-a0e48307d2fa,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TREMFYA,L04AC16,guselkumab,süstelahus süstlis,100mg 1ml,Janssen - Cilag International,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b21ca173-3dd8-4066-991f-bddc9d9319e9,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRENTAL,C04AD03,pentoksüfülliin,toimeainet prolongeeritult vabastav tablett,400mg,Takeda GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ef03fb2a-b3bb-4c41-878f-c41981379010,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,Trilotab vet,QH02CA01,trilostaan,närimistablett,60mg,CP-Pharma Handelsgesellschaft mbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=28673aee-3443-4e72-8a2c-f8a5edcb340a,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,Trilotab vet,QH02CA01,trilostaan,närimistablett,30mg,CP-Pharma Handelsgesellschaft mbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=d201a782-f74e-42b1-a2e3-21aaf65518e7,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRIMETAZIDINE RIVOPHARM,C01EB15,trimetasidiin,toimeainet modifitseeritult vabastav tablett,35mg,Rivopharm Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1333e722-6629-4b52-afd6-0ef75a5a5afb,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRI-REGOL,G03AB03,levonorgestreel +etünüülöstradiool,kaetud tablett,75mcg +40mcg/50mcg +30mcg/125mcg +30mcg,Gedeon Richter Plc.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9b2d3b17-37c3-41ab-b3b2-e21660b3024b,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRISENOX,L01XX27,arseentrioksiid,infusioonilahuse kontsentraat,1mg 1ml,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=5ad6d575-badd-4115-a928-903dfa1501de,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRIVERAM 20MG/10MG/10MG,C10BX11,atorvastatiin +amlodipiin +perindopriil,õhukese polümeerikattega tablett,20mg +10mg +10mg,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e97abf1c-07d9-44f5-9651-67ca0bab6c21,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRIVERAM 20MG/10MG/5MG,C10BX11,atorvastatiin +amlodipiin +perindopriil,õhukese polümeerikattega tablett,20mg +5mg +10mg,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=76c2cd87-837a-41d4-ba2f-fe394a6cce84,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRIVERAM 20MG/5MG/5MG,C10BX11,atorvastatiin +amlodipiin +perindopriil,õhukese polümeerikattega tablett,20mg +5mg +5mg,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=4300ccf4-abc4-41fd-9eab-6f25bb1046a8,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TRIVERAM 40MG/10MG/10MG,C10BX11,atorvastatiin +amlodipiin +perindopriil,õhukese polümeerikattega tablett,40mg +10mg +10mg,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=00ca7b9f-21eb-4a98-b397-6e502839ac1b,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,TYENNE,L04AC07,totsilizumab,süstelahus süstlis,162mg 0.9ml,Fresenius Kabi Deutschland GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cffd0993-757d-47f9-992d-81aacef23b03,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,UBISTESIN,N01BB80,artikaiin +epinefriin (adrenaliin),süstelahus,"40mg +0,005mg 1ml",Pharmapoint S.A.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=fd87f425-c8a1-465e-bb7a-32cb1bae3e5f,2026-03-14T16:11:14.451605
EE,Estonia,RAVIMIAMET,UBISTESIN FORTE,N01BB80,artikaiin +epinefriin (adrenaliin),süstelahus,"40mg +0,01mg 1ml",Pharmapoint S.A.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=96fb9864-456d-45b2-b872-876e59647cc3,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,UNASYN,J01CR01,ampitsilliin +sulbaktaam,süste-/infusioonilahuse pulber,1000mg +500mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=96a1ea0a-cabe-4cfb-836d-7bd39c012644,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VALCYTE,J05AB14,valgantsikloviir,õhukese polümeerikattega tablett,450mg,Roche Eesti OÜ,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=da0c5c65-30c9-4daf-8887-99fd3c2ee92b,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VALZAP H,C09DA82,valsartaan +hüdroklorotiasiid,õhukese polümeerikattega tablett,"160mg +12,5mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c58def6f-c923-4afe-a662-b7734ac0724f,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VARDENAFIL SANDOZ,G04BE09,vardenafiil,õhukese polümeerikattega tablett,20mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b8253e0f-b786-4737-80a0-b88694d1c0cc,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,WARTEC,D06BB04,podofüllotoksiin,nahalahus,5mg 1ml,Stiefel Laboratories Legacy (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=97b2a77b-5d80-46f4-b75f-943afcd9b32d,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VASILIP,C10AA01,simvastatiin,õhukese polümeerikattega tablett,20mg,KRKA d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=035ac0e1-3012-4487-88c4-a84b01737585,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VASILIP,C10AA01,simvastatiin,õhukese polümeerikattega tablett,10mg,KRKA d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=24033f17-871e-4e02-ab85-66c4e91177f1,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VASILIP,C10AA01,simvastatiin,õhukese polümeerikattega tablett,40mg,KRKA d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2696c4f3-2a21-4e16-96da-2a9c13cf0f6b,2026-03-14T16:11:14.452606
EE,Estonia,RAVIMIAMET,VELIOS,C05CA03,diosmiin,õhukese polümeerikattega tablett,1000mg,PharmaSwiss Ceska republika s.r.o.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=65d2dcf4-d384-49b3-82af-8a3a77b83a07,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VENLAFAXIN MEDOCHEMIE XR 150 MG,N06AX16,venlafaksiin,toimeainet prolongeeritult vabastav kõvakapsel,150mg,Medochemie Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=69cc4305-511c-4e03-b5af-cc65b60bf98a,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VENLAFAXIN MEDOCHEMIE XR 75 MG,N06AX16,venlafaksiin,toimeainet prolongeeritult vabastav kõvakapsel,75mg,Medochemie Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=753c1059-6e40-462c-aeb6-6a5351f57106,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VENLAFAXINE ELVIM,N06AX16,venlafaksiin,toimeainet prolongeeritult vabastav kõvakapsel,75mg,SIA Elvim,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b1feeefb-f05e-4e94-a666-d1a623f5e445,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VEPESID,L01CB01,etoposiid,pehmekapsel,100mg,Cheplapharm Arzneimittel GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=66124b38-c884-4c26-9f5a-3291d18f02fe,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VEPICOMBIN NOVUM 1 000 000 RÜ,J01CE02,fenoksümetüülpenitsilliin,õhukese polümeerikattega tablett,1000000RÜ,Takeda Pharma AS,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=36a21fb7-bf25-41db-985e-ca70a0e2e02f,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VERRIA,J02AC03,vorikonasool,õhukese polümeerikattega tablett,200mg,Medochemie Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ec7cfa2d-634d-4f74-ac72-f81ebfc1d46b,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VESICARE,G04BD08,solifenatsiin,õhukese polümeerikattega tablett,10mg,Astellas Pharma d.o.o.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ca36697d-bf25-4da0-910f-c03ed7fb977f,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,VESICARE,G04BD08,solifenatsiin,õhukese polümeerikattega tablett,5mg,Astellas Pharma d.o.o.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8c94d1ba-672f-465b-95f6-c26e932c50f8,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,Vetofol,QN01AX10,propofool,süsteemulsioon,10mg 1ml,Norbrook Laboratories (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=4d0b3707-3ceb-4762-8d4c-48bc7dbd2d49,2026-03-14T16:11:16.502443
EE,Estonia,RAVIMIAMET,Vey Tosal,QA12CX92,butafosfaan +tsüanokobalamiin,süstelahus,"100mg +0,05mg 1ml",Veyx Pharma GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=1f9a6188-a920-4244-abdb-f7b6ce90eaf2,2026-03-14T16:11:16.502443
