country_code,country_name,source,medicine_name,active_substance,strength,package_size,barcode,atc_code,license_holder,license_number,suspension_status,status,suspension_date,shortage_start,estimated_end,scraped_at
TR,Turkey,TITCK,"CARBOPLATIN EBEWE 450MG/45ML IV INFÜZYON ICIN KONSANTRE ÇÖZELTİ ICEREN FLAKON, 1 ADET",karboplatin,,,8699205760035,L01XA02,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,129/77,1,suspended_article_23,2026-02-21 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,"CEFAMEZIN 250 MG IM/IV ENJEKTABL TOZ İÇEREN FLAKON, 1 ADET",cefazolin,,,8699502270787,J01DB04,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,222/48,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,"CEFAMEZIN 500 MG IM/IV ENJEKTABL TOZ İÇEREN FLAKON, 1 ADET",cefazolin,,,8699502270107,J01DB04,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,215/3,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,"CEFİZOX 1 G IM ENJEKSİYONLUK ÇÖZELTİ TOZU İÇEREN FLAKON, 1 ADET",seftizoksim sodyum,,,8699586272172,J01DD07,EİP ECZACIBAŞI İLAÇ PAZARLAMA A.Ş,224/30,1,suspended_article_23,2020-06-05 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,"CEFİZOX 1 G IM/IV ENJEKSİYONLUK ÇÖZELTİ TOZU İÇEREN FLAKON, 1 ADET",seftizoksim sodyum,,,8699586272189,J01DD07,EİP ECZACIBAŞI İLAÇ PAZARLAMA A.Ş,224/31,1,suspended_article_23,2020-06-05 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,"CETITYROL 10 MG FILM TABLET, 10 ADET",setirizin dihidroklorür,,,8699516098384,R06AE07,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,212/69,1,suspended_article_23,2024-08-21 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,"CETITYROL 10 MG FILM TABLET, 20 ADET",setirizin dihidroklorür,,,8699516098407,R06AE07,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,212/69,1,suspended_article_23,2024-08-21 00:00:00,,,2026-03-13T15:43:03.553430
TR,Turkey,TITCK,CHIROCAINE 25 MG/10 ML INF. ICIN KONS. COZELTI ICEREN 10ML X 10 AMPUL,levobupivacaine,,,8680656080032,N01BB10,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/24,1,suspended_article_23,2025-09-08 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,CHIROCAINE 50 MG/10 ML INF. ICIN KONS. COZELTI ICEREN 10ML X 10 AMPUL,levobupivacaine,,,8680656080049,N01BB10,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/26,1,suspended_article_23,2025-09-08 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,CHIROCAINE 75 MG/10 ML INF. ICIN KONS. COZELTI ICEREN 10ML X 10 AMPUL,levobupivacaine,,,8680656080056,N01BB10,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/25,1,suspended_article_23,2025-09-08 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,"CİLOXAN % 0.3 STERİL GÖZ DAMLASI, ÇÖZELTİ, 5 ML",siprofloksasin hidraklorür,,,8699504612035,S01AE03,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.,2017/777,1,suspended_article_23,2024-05-14 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,CIPRALEX 20 MG/ML ORAL DAMLA,essitalopram oksalat,,,8699795591019,N06AB10,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,2014/690,1,suspended_article_23,2018-02-01 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,CLAFORAN 0.5 G IM/IV ENJEKSİYONLUK TOZ VE ÇÖZÜCÜ,sefotaksim sodyum,,,8699809271203,J01DD01,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,197/78,1,suspended_article_23,2024-12-10 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,"CLAFORAN 1 G IM/IV ENJEKSİYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON, 1 ADET",sefotaksim sodyum,,,8699809271210,J01DD01,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,197/79,1,suspended_article_23,2024-12-10 00:00:00,,,2026-03-13T15:43:03.554433
TR,Turkey,TITCK,"CLEOCIN FOSFAT 600 MG IM/IV AMPUL, 1 ADET",klindamisin fosfat,,,8681308751010,J01FF01,PFİZER PFE İLAÇLARI A.Ş.,223/28,1,suspended_article_23,2025-07-19 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,"CLIACIL 300000 IU/5 ML ŞURUP HAZIRLAMAK İÇİN KURU TOZ, 150 ML",fenoksimetilpenisilin potasyum,,,8699809571105,J01CE02,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,197/42,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,"CLİMARA 3.9 MG/12.5 CM2 TRANSDERMAL FLASTER, 4 ADET",estradiol,,,8699546813919,G03CA03,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,102/80,1,suspended_article_23,2025-03-27 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,COMBİBERO 21 MCG+50 MCG İNHALASYON İÇİN ÖLÇÜLÜ DOZLU AEROSOL,fenoterol and ipratropium bromide ,,,8699693520111,R03AL01,BOEHRİNGER INGELHEİM İLAÇ TİC. A.Ş.,133/65,1,suspended_article_23,2024-07-05 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,CROMABAK % 2 10 ML DAMLA,cromoglicic acid,,,8699564613386,S01GX01,GÜREL İLAÇ TİC. A.Ş.,115/90,1,suspended_article_23,2017-03-16 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,"CUBICIN 500 MG ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 30 ADET",daptomisin,,,8699636791349,J01XX09,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,2017/520,1,suspended_article_23,2021-06-28 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,"CUREXOL 5 MG TABLET, 28 ADET",aripiprazole,,,8699517012204,N05AX12,ACTAVİS İLAÇLARI A.Ş.,nan,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.555432
TR,Turkey,TITCK,"CYMBALTA 60 MG GASTRO-REZİSTAN SERT KAPSÜL, 28 ADET",duloksetin hcl,,,8699673170213,N06AX21,LİLLY İLAÇ TİC. LTD. ŞTİ.,122/87,1,suspended_article_23,2025-12-22 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DAPAGLEZE 10 MG FILM KAPLI TABLET, 28 ADET",dapagliflozin propandiol monohidrat,,,8699631090263,A10BK01,ZENECA İLAÇ SAN. VE TİC. A.Ş.,2017/104,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DAPAGLEZE 10 MG FILM KAPLI TABLET, 90 ADET",dapagliflozin propandiol monohidrat,,,8699631090270,A10BK01,ZENECA İLAÇ SAN. VE TİC. A.Ş.,2017/104,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DAPAGLEZE 5 MG FILM KAPLI TABLET, 28 ADET",dapagliflozin propandiol monohidrat,,,8699631090249,A10BK01,ZENECA İLAÇ SAN. VE TİC. A.Ş.,2017/105,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DAPAGLEZE 5 MG FILM KAPLI TABLET, 90 ADET",dapagliflozin propandiol monohidrat,,,8699631090256,A10BK01,ZENECA İLAÇ SAN. VE TİC. A.Ş.,2017/105,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DAPOKSEL 30 MG/50 MG FILM TABLET ,3 FILM TABLET",dapoksetin hidroklorür + sildenafil sitrat,,,8699540090576,G04BX,NOBEL İLAÇ SAN. VE TİC. A.Ş.,2016/493,3,suspended_article_22,2017-11-14 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DAPOKSEL 30 MG/50 MG FILM TABLET ,6 FILM TABLET",dapoksetin hidroklorür + sildenafil sitrat,,,8699540090583,G04BX,NOBEL İLAÇ SAN. VE TİC. A.Ş.,2016/493,3,suspended_article_22,2017-11-14 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DEKSİT 12,5 MG/ML + 2,5 MG/ML DERİYE UYGULANACAK SPREY, ÇÖZELTİ 50 ML",deksketoprofen trometamol+tiyokolşikozit,,,8699580510065,M03BX55,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,2017/687,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DEMETIL KAPSUL, 12 ADET",demetilklortetrasiklin hcl,,,8699549150066,J01AA01 ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,103/37,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.556432
TR,Turkey,TITCK,"DEMETIL KAPSUL, 8 ADET",demetilklortetrasiklin hcl,,,8699549150059,J01AA01 ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,103/37,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,"DICLOMEC PLUS % 1,16 + % 0,25 JEL ,30 G",diklofenak dietilamonyum/tiyokolşikosid,,,8699514340096,M03BX55,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/249,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,"DICLOMEC PLUS % 1,16 + % 0,25 KREM, 50 G",diklofenak dietilamonyum/tiyokolşikosid,,,8699514351245,M03BX55 ,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2017/41,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,"DOLVEN 600 MG FİLM KAPLI TABLET, 20 ADET",ibuprofen,,,8683060090116,M01AE01,OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI A.Ş.,2021/455,1,suspended_article_23,2024-07-05 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,"DONA 1500MG SASE, 20 ADET",glukozamin sulfat kristalize,,,8698856250599,M01AX05,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,2017/266,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,DONA 400 MG 6 AMPUL + 6 COZUCU AMPUL,glukozamin sülfat kristalize,,,8698856750532,M01AX05,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,118/100,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,"DONA 750 MG FİLM KAPLI TABLET, 180 ADET",glukozamin sulfat kristalize,,,8698856090553,M01AX05,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,2017/265,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.557965
TR,Turkey,TITCK,"DONA 750 MG FİLM KAPLI TABLET, 60 ADET",glukozamin sulfat kristalize,,,8698856090546,M01AX05,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,2017/265,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,"DONA PLUS 750 MG + 600 MG SAŞE, 20 ADET",glukozamin sulfat kristalin ve kondroitin sulfat sodyum,,,8698856250582,M01AX ,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,2017/596,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,"DONA PLUS 750 MG + 600 MG SAŞE, 30 ADET",glukozamin sulfat kristalin ve kondroitin sulfat sodyum,,,8698856250575,M01AX ,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,2017/596,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,"DONA PLUS 750 MG + 600 MG SAŞE, 60 ADET",glukozamin sulfat kristalin ve kondroitin sulfat sodyum,,,8698856250568,M01AX ,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,2017/596,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,DOPAMIN FRESENIUS 10 AMPUL,dopamine,,,8699630762000,C01CA04,FRESENİUS KABİ İLAÇ SAN. VE TİC. LTD. ŞTİ.,nan,1,suspended_article_23,2022-11-10 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,"DORFAN CF KAPSÜL, 20 ADET","dextromethorphane hcl, klorfeniramin maleate, ephedrine hcl, parasetamol",,,8699549150042,R05X ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,111/44,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,DORFAN SURUP 100 ML SURUP,other cold preparations,,,8699549570031,R05X,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,101/45,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.558923
TR,Turkey,TITCK,"DORO 245 MG FILM KAPLI TABLET, 30 ADET",tenofovir disoproksil,,,8699586092251,J05AF07,EİP ECZACIBAŞI İLAÇ PAZARLAMA A.Ş,246/53,1,suspended_article_23,2025-09-02 00:00:00,,,2026-03-13T15:43:03.559922
TR,Turkey,TITCK,"DORO 245 MG FILM KAPLI TABLET, 90 ADET",tenofovir disoproksil,,,8699586092435,J05AF07,EİP ECZACIBAŞI İLAÇ PAZARLAMA A.Ş,246/53,1,suspended_article_23,2025-09-02 00:00:00,,,2026-03-13T15:43:03.559922
TR,Turkey,TITCK,"DUCHESS 100 MG FILM TABLET, 20 ADET",sefpodoksim proksetil,,,8699514093947,J01DD13,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/695,1,suspended_article_23,2024-06-12 00:00:00,,,2026-03-13T15:43:03.559922
TR,Turkey,TITCK,"DUCHESS 200 MG FILM TABLET, 14 ADET",sefpodoksim proksetil,,,8699514093954,J01DD13,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/694,1,suspended_article_23,2024-06-12 00:00:00,,,2026-03-13T15:43:03.559922
TR,Turkey,TITCK,"DUCHESS 200 MG FILM TABLET, 20 ADET",sefpodoksim proksetil,,,8699514093961,J01DD13,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/694,1,suspended_article_23,2024-06-12 00:00:00,,,2026-03-13T15:43:03.560923
TR,Turkey,TITCK,"DUCHESS PEDIATRIK 40 MG/5 ML ORAL SÜSPANSIYON IÇIN GRANÜL ,100 ML",sefpodoksim proksetil,,,8699514200147,J01DD13,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/869,1,suspended_article_23,2024-06-12 00:00:00,,,2026-03-13T15:43:03.560923
TR,Turkey,TITCK,"DUEXIS 500 MG FILM TABLET, 10 ADET",sefuroksim aksetil,,,8699514010388,J01DC02,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/263,1,suspended_article_23,2024-06-12 00:00:00,,,2026-03-13T15:43:03.560923
TR,Turkey,TITCK,"DUEXIS 500 MG FILM TABLET, 20 ADET",sefuroksim aksetil,,,8699514010906,J01DC02,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2016/263,1,suspended_article_23,2024-06-12 00:00:00,,,2026-03-13T15:43:03.560923
TR,Turkey,TITCK,EAS ORAL 100 TABLET,"amino acids, incl. combinations with polypeptides",,,8699630010101,V06DD,FRESENİUS KABİ İLAÇ SAN. VE TİC. LTD. ŞTİ.,90/38,1,suspended_article_23,2022-09-24 00:00:00,,,2026-03-13T15:43:03.560923
TR,Turkey,TITCK,"EBRANTIL 25MG IV ENJEKSIYONLUK ÇÖZELTI IÇEREN AMPUL, AMPUL, 5 ADET",urapidil hcl,,,8699456790171,C02CA06,TAKEDA İLAÇ SAĞLIK SAN. TİC. LTD. ŞTİ.,135/92,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.561923
TR,Turkey,TITCK,"EBRANTIL 50MG IV ENJEKSIYONLUK ÇÖZELTI IÇEREN AMPUL, AMPUL, 5 ADET",urapidil hcl,,,8699456790188,C02CA06,TAKEDA İLAÇ SAĞLIK SAN. TİC. LTD. ŞTİ.,135/93,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.561923
TR,Turkey,TITCK,"ELEKTRA PLUS %1.25+%0.25 JEL,30G",deksketoprofen tometamol + tiyokolşikosid,,,8699527340021,M03BX55,SANTA FARMA İLAÇ SAN. A.Ş.,2014/906,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.561923
TR,Turkey,TITCK,"ELEKTRA PLUS %1.25+%0.25 JEL,50G",deksketoprofen tometamol + tiyokolşikosid,,,8699527340038,M03BX55,SANTA FARMA İLAÇ SAN. A.Ş.,2014/906,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.562924
TR,Turkey,TITCK,"ELEVIT PRONATAL FILM KAPLI TABLET, 30 ADET",multivitamin kompleksi,,,8699546091959,A11AA03,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,206/22,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.562924
TR,Turkey,TITCK,"ELEVIT PRONATAL FILM KAPLI TABLET, 60 ADET",multivitamin kompleksi,,,8699546095933,A11AA03,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,206/22,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.562924
TR,Turkey,TITCK,ENDOSIN SUSPANSIYON 60 ML SUSPANSIYON,nifuroxazide,,,8699549700056,A07AX03,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,105/28,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.562924
TR,Turkey,TITCK,"ERASEF 250 MG FİLM KAPLI TABLET, 10 ADET",sefprozil,,,8699541092609,J01DC10,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,210/64,1,suspended_article_23,2025-08-12 00:00:00,,,2026-03-13T15:43:03.563921
TR,Turkey,TITCK,ESELAN 40 MG IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,omeprazole,,,8699769790035,A02BC01,DEM İLAÇ SAN. VE TİC. A.Ş.,123/92,1,suspended_article_23,2024-11-07 00:00:00,,,2026-03-13T15:43:03.563921
TR,Turkey,TITCK,"ESNEKS 20 MG ENTERIK KAPLI PELLET TABLET, 14 ADET",esomeprazol magnezyum trihidrat,,,8699631040015,A02BC05,ZENECA İLAÇ SAN. VE TİC. A.Ş.,132/35,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.563921
TR,Turkey,TITCK,"ESNEKS 20 MG ENTERIK KAPLI PELLET TABLET, 28 ADET",esomeprazol magnezyum trihidrat,,,8699631040022,A02BC05,ZENECA İLAÇ SAN. VE TİC. A.Ş.,132/35,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.563921
TR,Turkey,TITCK,"ESNEKS 20 MG ENTERIK KAPLI PELLET TABLET, 7 ADET",esomeprazol magnezyum trihidrat,,,8699631040053,A02BC05,ZENECA İLAÇ SAN. VE TİC. A.Ş.,132/35,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.563921
TR,Turkey,TITCK,"ESNEKS 40 MG ENTERIK KAPLI PELLET TABLET, 14 ADET",esomeprazol magnezyum trihidrat,,,8699631040039,A02BC05,ZENECA İLAÇ SAN. VE TİC. A.Ş.,132/39,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.563921
TR,Turkey,TITCK,"ESNEKS 40 MG ENTERIK KAPLI PELLET TABLET, 28 ADET",esomeprazol magnezyum trihidrat,,,8699631040046,A02BC05,ZENECA İLAÇ SAN. VE TİC. A.Ş.,132/39,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.564921
TR,Turkey,TITCK,"ESNEKS 40 MG ENTERIK KAPLI PELLET TABLET, 7 ADET",esomeprazol magnezyum trihidrat,,,8699631040060,A02BC05,ZENECA İLAÇ SAN. VE TİC. A.Ş.,132/39,1,suspended_article_23,2025-03-25 00:00:00,,,2026-03-13T15:43:03.564921
TR,Turkey,TITCK,"FAMPYRA 10 MG UZATILMIŞ SALIMLI TABLET ,TABLET, 28 ADET",fampiridin,,,8699783030018,N07XX07,GEN İLAÇ VE SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.,2016/638,1,suspended_article_23,2025-09-02 00:00:00,,,2026-03-13T15:43:03.564921
TR,Turkey,TITCK,"FAMPYRA 10 MG UZATILMIŞ SALIMLI TABLET,56 TABLET",fampiridin,,,8699783030025,N07XX07,GEN İLAÇ VE SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.,2016/638,1,suspended_article_23,2025-09-02 00:00:00,,,2026-03-13T15:43:03.564921
TR,Turkey,TITCK,"FELDEN % 0,5 JEL, 50 G",anhidröz piroksikam,,,8681308341006,M02AA07,PFİZER PFE İLAÇLARI A.Ş.,184/63,1,suspended_article_23,2024-07-05 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"FEXAVIL 120 MG FILM TABLET, 10 ADET",feksofenadin hcl,,,8699516098681,R06AX26,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,211/80,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"FEXAVIL 120 MG FILM TABLET, 20 ADET",feksofenadin hcl,,,8699516098704,R06AX26,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,211/80,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"FEXAVIL 180 MG FILM TABLET, 10 ADET",feksofenadin hcl,,,8699516098728,R06AX26,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,211/79,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"FEXAVIL 180 MG FILM TABLET, 20 ADET",feksofenadin hcl,,,8699516098742,R06AX26,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,211/79,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"FIXOLINE %0.25 KREM, 30 G",tiyokolşikosid,,,8699570350039,M03BX05,HÜSNÜ ARSAN İLAÇLARI A.Ş.,250/33,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/100 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,120 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050499,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/532,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.565459
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/100 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,180 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050505,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/532,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/100 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,60 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050468,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/532,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/250 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,120 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050512,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/533,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/250 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,180 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050529,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/533,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/250 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,60 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050475,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/533,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/500 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,120 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050536,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/535,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/500 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,180 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050543,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/535,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.566507
TR,Turkey,TITCK,"ACTİONFLU 50 MCG/500 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,60 KAPSÜL",salmeterol ksinafoat/flutikazon propiyonat,,,8699584050482,R03AK06,EXELTIS İLAÇ SAN. VE TİC. A.Ş.,2015/535,1,suspended_article_23,2022-12-21 00:00:00,,,2026-03-13T15:43:03.567467
TR,Turkey,TITCK,"FLUIBRON 30 MG TABLET, 20 ADET",ambroxol,,,8699527013475,R05CB06,SANTA FARMA İLAÇ SAN. A.Ş.,170/82,1,suspended_article_23,2016-09-11 00:00:00,,,2026-03-13T15:43:03.567467
TR,Turkey,TITCK,FORANE % 99.9 İNHALASYON ÇÖZELTİSİ,isoflurane,,,8680656080070,N01AB06,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,135/4,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.567467
TR,Turkey,TITCK,"FULVISIN TABLET 500 MG, 25 TABLET",griseofulvin,,,8699549010070,D01BA01 ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,123/71,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.567467
